step,x,y,velocity,reward,done,progress,corner_phase,turn_sign
185,9.983594847325072,4.514849066167969e-06,11.582653468248957,-1.0495846864860974,False,0.24958987118312717,False,0
186,9.992966466580524,4.313184078779545e-06,9.371619257621209,-1.049035679184203,False,0.24982416166451346,False,0
187,10.00006158958692,4.203083287974937e-06,7.095123007250017,-5.98369228240044,False,0.25000010507708254,False,0
188,10.000061654138268,0.006899326090235831,6.8951230072500165,-1.0477544798519063,False,0.25017248315225626,False,0
189,10.000061675038525,0.013614449097453322,6.715123007250017,-1.0470799669450743,False,0.2503403612274367,False,0
190,10.000061654270906,0.020169572104670443,6.555123007250017,-1.0467708273099396,False,0.2505042393026171,False,0
191,10.00006159385929,0.02658469511163601,6.415123007250017,-1.0468425747171115,False,0.2506646173777912,False,0
192,10.000061495832373,0.032879818118122794,6.295123007250017,-1.047295139502676,False,0.2508219954529534,False,0
193,10.000061362196673,0.03907494112393148,6.195123007250017,-1.048112871345552,False,0.25097687352809867,False,0
194,10.000061194918631,0.045190064128893564,6.115123007250017,-1.0492651631964418,False,0.2511297516032227,False,0
195,10.000060995915856,0.051245187132873446,6.0551230072500175,-1.050707671484431,False,0.2512811296783222,False,0
196,10.000060767057315,0.05726031013576975,6.0151230072500175,-1.0523840839552117,False,0.25143150775339457,False,0
197,10.000060510172062,0.06325543313751612,5.995123007250018,-1.0542283646631794,False,0.25158138582843825,False,0
198,10.000060227065864,0.06925055613808162,5.995123007250018,-1.0561673866161856,False,0.2517312639034524,False,0
199,10.000059919544935,0.07526567913747069,6.0151230072500175,-1.0581238471180907,False,0.25188164197843715,False,0
200,10.000059589445746,0.08132080213572292,6.0551230072500175,-1.0600193495835177,False,0.25203302005339345,False,0
201,10.000059238669804,0.08743592513291232,6.115123007250017,-1.0617775289622566,False,0.25218589812832315,False,0
202,10.000058869222068,0.09363104812914629,6.195123007250017,-1.063327096173168,False,0.25234077620322903,False,0
203,10.000058483251637,0.09992617112456388,6.295123007250017,-1.0646046801748454,False,0.25249815427811445,False,0
204,10.000058083093245,0.10634129411933349,6.415123007250017,-1.065557354369265,False,0.2526585323529837,False,0
205,10.000057671308019,0.11289641711364957,6.555123007250017,-1.0661447466183978,False,0.2528224104278416,False,0
206,10.000057250721982,0.11961154010772838,6.715123007250017,-1.0663406487540121,False,0.25299028850269356,False,0
207,10.000056824460783,0.12650666310180253,6.8951230072500165,-1.0661340614148505,False,0.2531626665775454,False,0
208,10.000056395979161,0.13360178609611434,7.095123007250017,-1.065529632556563,False,0.25334004465240323,False,0
209,10.000055969083757,0.14091690909090798,7.315123007250016,-1.0645474721525687,False,0.25352292272727306,False,0
210,10.000055547947968,0.14847203208642057,7.555123007250017,-1.0632223504729672,False,0.2537118008021609,False,0
211,10.000055137117704,0.1562871550828722,7.815123007250016,-1.061602311903856,False,0.25390717887707215,False,0
212,10.00005474150703,0.1643822780804554,8.095123007250017,-1.0597467595692989,False,0.25410955695201176,False,0
213,10.000054366382901,0.1727774010793245,8.395123007250017,-1.0577240871165117,False,0.25431943502698345,False,0
214,10.000054017338366,0.18149252407958483,8.715123007250018,-1.055608952077104,False,0.25453731310199,False,0
215,10.000053700253877,0.19054764708128316,9.055123007250018,-1.0534792995069906,False,0.25476369117703246,False,0
216,10.00005342124657,0.19996277008439914,9.415123007250017,-1.0514132545633217,False,0.25499906925211036,False,0
217,10.000053186607582,0.2097578930888388,9.795123007250018,-1.0494860079009958,False,0.25524394732722133,False,0
218,10.000053002727833,0.21995301609443058,10.195123007250018,-1.0477668180588764,False,0.2554988254023611,False,0
219,10.000052876012829,0.23056813910092427,10.615123007250018,-1.0463162503405181,False,0.25576420347752343,False,0
220,10.000052812787397,0.2416232621079935,11.055123007250018,-1.0451837622668054,False,0.2560405815527002,False,0
221,10.000052819191465,0.2531383851152417,11.515123007250018,-1.044405731860948,False,0.25632845962788137,False,0
222,10.000052901068239,0.2651335081222123,11.995123007250019,-1.0440040073715817,False,0.25662833770305565,False,0
223,10.000053063846348,0.277628631128402,12.495123007250019,-1.0439850362523064,False,0.25694071577821037,False,0
224,10.000053312417753,0.29064375413327836,13.015123007250018,-1.0443396081221696,False,0.2572660938533323,False,0
225,10.000053651013344,0.30419887713629945,13.555123007250018,-1.0450432219547086,False,0.25760497192840787,False,0
226,10.000054083078352,0.31831400013693667,14.115123007250018,-1.0460570628566095,False,0.2579578500034238,False,0
227,10.000054611149782,0.33300912313469855,14.695123007250018,-1.0473295494952368,False,0.25832522807836783,False,0
228,10.000055236738177,0.3483042461291549,15.295123007250018,-1.0487983904835598,False,0.25870760615322924,False,0
229,10.000055960216054,0.3642193691199608,15.915123007250017,-1.050393067741256,False,0.25910548422799934,False,0
230,10.000056780715399,0.38077449210687814,16.555123007250018,-1.052037647828089,False,0.2595193623026723,False,0
231,10.000057696036535,0.3979896150897945,17.215123007250018,-1.0536538091703251,False,0.2599497403772452,False,0
232,10.000058702570655,0.41588473806873766,17.895123007250017,-1.0551639644947641,False,0.2603971184517188,False,0
233,10.000059795238156,0.4344798610438846,18.595123007250017,-1.0564943539881193,False,0.26086199652609743,False,0
234,10.00006096744482,0.45379498401556484,19.315123007250016,-1.0575779858678114,False,0.2613448746003894,False,0
235,10.00006221105765,0.4738501069842568,20.055123007250014,-1.0583573071326053,False,0.26184625267460676,False,0
236,10.000063516401974,0.4946652299505768,20.815123007250016,-1.058786498018628,False,0.26236663074876476,False,0
237,10.000064872281191,0.5162603529152615,21.595123007250017,-1.0588332986883509,False,0.2629065088228819,False,0
238,10.000066266020188,0.5386554758791425,22.395123007250017,-1.0584802953278587,False,0.2634663868969789,False,0
239,10.00006768353321,0.561870598843116,23.215123007250018,-1.057725614380064,False,0.26404676497107826,False,0
240,10.00006910941658,0.5859257218081059,24.055123007250018,-1.0565829972367848,False,0.264648143045203,False,0
241,10.000070527066315,0.6108408447750243,24.915123007250017,-1.055081252412115,False,0.26527102111937595,False,0
242,10.000071918820307,0.6366359677447289,25.795123007250016,-1.0532631070370313,False,0.2659158991936186,False,0
243,10.000073266124387,0.6633310907179796,26.695123007250015,-1.0511835034628192,False,0.2665832772679498,False,0
244,10.000074549721127,0.6909462136953978,27.615123007250016,-1.048907408882081,False,0.2672736553423853,False,0
245,10.000075749859924,0.7195013366774275,28.555123007250018,-1.0465072252909786,False,0.267987533416936,False,0
246,10.000076846526474,0.7490164596643036,29.51512300725002,-1.0440599030495334,False,0.26872541149160795,False,0
247,10.000077819689398,0.7795115826560258,30.49512300725002,-1.041643873112783,False,0.26948778956640096,False,0
248,10.000078649561432,0.8110067056523426,31.49512300725002,-1.0393359202356687,False,0.2702751676413089,False,0
249,10.000079316872236,0.8435218286527449,32.51512300725002,-1.0372081218066298,False,0.27108804571631895,False,0
250,10.000079803149626,0.8770769516564714,33.55512300725002,-1.0353249743491408,False,0.2719269237914121,False,0
251,10.000080091005726,0.9116920746625246,34.61512300725002,-1.033740822248723,False,0.27279230186656345,False,0
252,10.00008016442433,0.947387197669699,35.69512300725002,-1.032497691213521,False,0.2736846799417428,False,0
253,10.0000800090456,0.9841823206766209,36.79512300725002,-1.0316236128420238,False,0.27460455801691586,False,0
254,10.000079612444043,1.0220974436817967,37.91512300725002,-1.03113150709177,False,0.2755524360920452,False,0
255,10.000078964395701,1.06115256668367,39.05512300725002,-1.031018667201655,False,0.2765288141670921,False,0
256,10.000078057130391,1.101367689680686,40.215123007250014,-1.0312668676022971,False,0.2775341922420175,False,0
257,10.000076885564907,1.1427628126713574,41.395123007250014,-1.0318430905124505,False,0.27856907031678424,False,0
258,10.00007544751316,1.1853579356543325,42.59512300725002,-1.0327008422542208,False,0.27963394839135863,False,0
259,10.000073743869397,1.2291730586284615,43.815123007250016,-1.0337820068098822,False,0.28072932646571186,False,0
260,10.00007177876081,1.2742281815928567,45.05512300725002,-1.035019162724795,False,0.28185570453982167,False,0
261,10.000069559666152,1.320543304546945,46.315123007250016,-1.0363382709885165,False,0.28301358261367393,False,0
262,10.000067097497231,1.368138427490509,47.59512300725002,-1.0376616267373524,False,0.28420346068726304,False,0
