step,x,y,velocity,reward,done,progress,corner_phase,turn_sign
406,8.971603772640815,-3.7956017133692868e-06,10.0,-0.009467525481563434,False,0.2242900943160207,True,1
407,8.981603772639694,-3.6458188243764142e-06,10.0,-0.0076490487955480045,False,0.22454009431599267,True,1
408,8.991603772639307,-3.5577030039684253e-06,10.0,-0.006275165586083723,False,0.22479009431598299,True,1
409,9.001603772639275,-3.5321346763000293e-06,10.0,-0.005400648240729354,False,0.22504009431598218,True,1
410,9.011603772639205,-3.5693693116527107e-06,10.0,-0.005060361006224091,False,0.22529009431598046,True,1
411,9.02160377263871,-3.66903487385426e-06,10.0,-0.005267870060948485,False,0.22554009431596805,True,1
412,9.031603772637412,-3.830135537549854e-06,10.0,-0.006014902674249993,False,0.22579009431593564,True,1
413,9.041603772634971,-4.051061638149961e-06,10.0,-0.007271677014074404,False,0.2260400943158746,True,1
414,9.051603772631092,-4.329605755085644e-06,10.0,-0.008988089454631986,False,0.22629009431577762,True,1
415,9.061603772625535,-4.662984767602018e-06,10.0,-0.011095712049786382,False,0.2265400943156387,True,1
416,9.071603772618127,-5.047867662799365e-06,10.0,-0.013510520539457407,False,0.2267900943154535,True,1
417,9.081603772608773,-5.48040881801079e-06,10.0,-0.016136244131489123,False,0.22704009431521965,True,1
418,9.09160377259745,-5.956286424982355e-06,10.0,-0.018868203514489708,False,0.22729009431493657,True,1
419,9.101603772584216,-6.470745671962697e-06,10.0,-0.02159748409154604,False,0.22754009431460573,True,1
420,9.111603772569206,-7.018646252216129e-06,10.0,-0.024215278061425503,False,0.22779009431423047,True,1
421,9.121603772552625,-7.59451372425445e-06,10.0,-0.02661722224241296,False,0.22804009431381594,True,1
422,9.13160377253474,-8.192594210660137e-06,10.0,-0.028707558702733747,False,0.22829009431336883,True,1
423,9.141603772515872,-8.806911888911478e-06,10.0,-0.030402952327281428,False,0.22854009431289712,True,1
424,9.151603772496378,-9.431328699842452e-06,10.0,-0.03163581312558419,False,0.22879009431240976,True,1
425,9.16160377247664,-1.005960567709022e-05,10.0,-0.03235699083136244,False,0.22904009431191633,True,1
426,9.171603772457056,-1.0685465284789318e-05,10.0,-0.03253773436860262,False,0.22929009431142672,True,1
427,9.18160377243801,-1.130265414062867e-05,10.0,-0.032170838066086886,False,0.22954009431095057,True,1
428,9.191603772419867,-1.1905005497581654e-05,10.0,-0.03127092892481167,False,0.22979009431049702,True,1
429,9.20160377240296,-1.2486500860008704e-05,10.0,-0.029873883485541024,False,0.23004009431007433,True,1
430,9.211603772387567,-1.3041330118464997e-05,10.0,-0.028035397544378678,False,0.23029009430968952,True,1
431,9.22160377237391,-1.3563949602404956e-05,10.0,-0.025828765736962016,False,0.2305400943093481,True,1
432,9.23160377236214,-1.4049137470696546e-05,10.0,-0.023341959512778815,False,0.23079009430905384,True,1
433,9.241603772352331,-1.4492045886539114e-05,10.0,-0.020674119990940362,False,0.2310400943088086,True,1
434,9.251603772344483,-1.4888249455441836e-05,10.0,-0.017931605516621405,False,0.2312900943086124,True,1
435,9.261603772338512,-1.5233789442303174e-05,10.0,-0.015223751489531763,False,0.23154009430846315,True,1
436,9.271603772334267,-1.5525213325789133e-05,10.0,-0.012658511506325226,False,0.23179009430835698,True,1
437,9.28160377233152,-1.575960929477976e-05,10.0,-0.010338153591617305,False,0.23204009430828834,True,1
438,9.291603772329989,-1.593463534222172e-05,10.0,-0.008355183094369703,False,0.23229009430825004,True,1
439,9.30160377232934,-1.6048542665703856e-05,10.0,-0.006788654791582288,False,0.23254009430823383,True,1
440,9.311603772329207,-1.6100193140898245e-05,10.0,-0.005701021223846017,False,0.2327900943082305,True,1
441,9.321603772329201,-1.6089070693326404e-05,10.0,-0.005135642909510849,False,0.23304009430823036,True,1
442,9.33160377232893,-1.601528645480807e-05,10.0,-0.005115059697780091,False,0.23329009430822356,True,1
443,9.341603772328009,-1.5879577653064943e-05,10.0,-0.005640092175960945,False,0.23354009430820055,True,1
444,9.351603772326083,-1.568330024559492e-05,10.0,-0.006689808955282939,False,0.2337900943081524,True,1
445,9.361603772322834,-1.5428415371375775e-05,10.0,-0.008222361139277639,False,0.23404009430807118,True,1
446,9.371603772318,-1.5117469755827803e-05,10.0,-0.010176650707330967,False,0.23429009430795034,True,1
447,9.38160377231138,-1.4753570264763324e-05,10.0,-0.012474766299828941,False,0.23454009430778483,True,1
448,9.391603772302842,-1.434035286161309e-05,10.0,-0.015025089298334918,False,0.2347900943075714,True,1
449,9.401603772292335,-1.38819462780904e-05,10.0,-0.017725946370763676,False,0.2350400943073087,True,1
450,9.411603772279884,-1.3382930761247167e-05,10.0,-0.020469662866241693,False,0.23529009430699743,True,1
451,9.421603772265591,-1.2848292309183263e-05,10.0,-0.023146855463876362,False,0.2355400943066401,True,1
452,9.431603772249634,-1.2283372852581337e-05,10.0,-0.025650792940320015,False,0.23579009430624118,True,1
453,9.441603772232256,-1.1693816879917723e-05,10.0,-0.027881651207090366,False,0.23604009430580672,True,1
454,9.451603772213755,-1.108551503958073e-05,10.0,-0.029750492981901952,False,0.2362900943053442,True,1
455,9.461603772194474,-1.0464545282476556e-05,10.0,-0.031182813437468183,False,0.2365400943048622,True,1
456,9.47160377217479,-9.837112133145777e-06,10.0,-0.032121510473979965,False,0.2367900943043701,True,1
457,9.481603772155093,-9.209484696207156e-06,10.0,-0.032529161199515697,False,0.23704009430387768,True,1
458,9.491603772135777,-8.587934017535477e-06,10.0,-0.03238951386279921,False,0.23729009430339476,True,1
459,9.501603772117218,-7.978670426045995e-06,10.0,-0.03170813575922036,False,0.23754009430293077,True,1
460,9.51160377209976,-7.38778148214465e-06,10.0,-0.03051219128040003,False,0.23779009430249431,True,1
461,9.521603772083706,-6.821171152832473e-06,10.0,-0.02884935895557153,False,0.238040094302093,True,1
462,9.531603772069305,-6.284500821222427e-06,10.0,-0.026785930659227446,False,0.23829009430173295,True,1
463,9.541603772056737,-5.783132719868271e-06,10.0,-0.02440416876320534,False,0.23854009430141876,True,1
464,9.551603772046109,-5.322076353111108e-06,10.0,-0.021799026595595853,False,0.23879009430115306,True,1
465,9.56160377203745,-4.905938443770945e-06,10.0,-0.019074362951266865,False,0.23904009430093662,True,1
466,9.571603772030715,-4.53887690428548e-06,10.0,-0.01633880156929632,False,0.2392900943007682,True,1
467,9.581603772025774,-4.224559292230473e-06,10.0,-0.01370140064755638,False,0.23954009430064468,True,1
468,9.591603772022435,-3.966126165294188e-06,10.0,-0.011267305036346258,False,0.2397900943005612,True,1
469,9.601603772020436,-3.7661597018619592e-06,10.0,-0.009133554445092413,False,0.24004009430051124,True,1
470,9.611603772019462,-3.626657900742386e-06,10.0,-0.00738521477542917,False,0.2402900943004869,True,1
471,9.62160377201916,-3.5490146178245724e-06,10.0,-0.0060919868119948765,False,0.24054009430047935,True,1
472,9.63160377201915,-3.534005639129137e-06,10.0,-0.00530542747230538,False,0.24079009430047907,True,1
473,9.641603772019035,-3.5817809294083947e-06,10.0,-0.00505689439501661,False,0.24104009430047624,True,1
474,9.65160377201843,-3.6918631337537773e-06,10.0,-0.005356295809880695,False,0.24129009430046108,True,1
475,9.661603772016962,-3.863152347167423e-06,10.0,-0.006191695527864359,False,0.2415400943004244,True,1
476,9.671603772014299,-4.093937104438261e-06,10.0,-0.007529788799381925,False,0.2417900943003578,True,1
477,9.681603772010153,-4.381911480557031e-06,10.0,-0.00931723006948177,False,0.24204009430025417,True,1
478,9.691603772004294,-4.724198130735799e-06,10.0,-0.011482759696831196,False,0.2422900943001077,True,1
479,9.701603771996565,-5.117377039904872e-06,10.0,-0.013940044850704374,False,0.24254009429991447,True,1
480,9.711603771986878,-5.557519694365776e-06,10.0,-0.016591121328431574,False,0.2427900942996723,True,1
481,9.721603771975229,-6.040228334197743e-06,10.0,-0.01933029907917453,False,0.24304009429938106,True,1
482,9.731603771961685,-6.560679894233593e-06,10.0,-0.022048375732445905,False,0.24329009429904247,True,1
483,9.741603771946396,-7.113674194520624e-06,10.0,-0.024636990152197946,False,0.24354009429866025,True,1
484,9.751603771929576,-7.693685898802726e-06,10.0,-0.02699294245325155,False,0.24379009429823972,True,1
485,9.761603771911501,-8.294919721865641e-06,10.0,-0.029022308254987327,False,0.24404009429778786,True,1
486,9.7716037718925,-8.91136833409333e-06,10.0,-0.030644183150117216,False,0.24429009429731288,True,1
487,9.781603771872938,-9.536872384729334e-06,10.0,-0.0317939081078745,False,0.2445400942968238,True,1
488,9.791603771853199,-1.0165182044074065e-05,10.0,-0.032425647225621995,False,0.2447900942963303,True,1
489,9.801603771833678,-1.0790019449709948e-05,10.0,-0.03251421506158389,False,0.2450400942958423,True,1
490,9.81160377181476,-1.1405141432831362e-05,10.0,-0.03205608069889705,False,0.24529009429536933,True,1
491,9.821603771796804,-1.2004401897923026e-05,10.0,-0.031069508512074913,False,0.24554009429492044,True,1
492,9.831603771780134,-1.2581813232512136e-05,10.0,-0.029593830024021855,False,0.2457900942945037,True,1
493,9.84160377176502,-1.3131606133409564e-05,10.0,-0.027687875882299935,False,0.24604009429412588,True,1
494,9.851603771751673,-1.3648287251691673e-05,10.0,-0.025427630466801486,False,0.24629009429379217,True,1
495,9.86160377174023,-1.4126694080412394e-05,10.0,-0.022903202632374796,False,0.2465400942935061,True,1
496,9.871603771730753,-1.4562046536675345e-05,10.0,-0.020215233352905766,False,0.24679009429326917,True,1
497,9.881603771723228,-1.4949994722638283e-05,10.0,-0.017470883483504805,False,0.24704009429308105,True,1
498,9.891603771717561,-1.5286662388262644e-05,10.0,-0.014779561595180783,False,0.24729009429293938,True,1
499,9.901603771713583,-1.5568685661511117e-05,10.0,-0.012248562200408031,False,0.24754009429283994,True,1
500,9.911603771711063,-1.579324665905376e-05,10.0,-0.009978788259542463,False,0.2477900942927769,True,1
501,9.921603771709703,-1.5958101641622418e-05,10.0,-0.008060728498023018,False,0.24804009429274293,True,1
502,9.931603771709169,-1.606160343272276e-05,10.0,-0.0065708499066568365,False,0.24829009429272958,True,1
503,9.941603771709085,-1.610271787666537e-05,10.0,-0.005568549243829474,False,0.24854009429272747,True,1
504,9.951603771709062,-1.6081034171518395e-05,10.0,-0.005093785074235334,False,0.2487900942927269,True,1
505,9.961603771708706,-1.5996768973695498e-05,10.0,-0.005165484747003607,False,0.249040094292718,True,1
506,9.97160377170764,-1.5850764233198493e-05,10.0,-0.005780789821999846,False,0.24929009429269136,True,1
507,9.981603771705512,-1.564447878114188e-05,10.0,-0.006915170026829989,False,0.24954009429263815,True,1
508,9.991391087472413,-1.5385599358379777e-05,9.787315770325357,-0.05862974331773397,False,0.2497847771868107,True,1
509,9.99891719449148,-1.5144702403011198e-05,7.526107022920452,-0.06177831475314084,False,0.24997292986228734,True,1
510,9.998917002618876,0.005136346228130939,5.151490934107197,-0.06478946901072889,False,0.2501284086557036,False,1
511,9.998916787365093,0.010247837157705778,5.111490934107197,-0.06792626491243496,False,0.250256195928943,False,1
512,9.998916550322168,0.015339328086295009,5.091490934107197,-0.07065196464123548,False,0.25038348320215775,False,1
513,9.99891629301632,0.020430819013900543,5.091490934107197,-0.07339213237478197,False,0.25051077047534787,False,1
514,9.998916016938239,0.025542309940552076,5.111490934107197,-0.0760375264418098,False,0.2506385577485142,False,1
515,9.998915723579277,0.030693800866306402,5.151490934107197,-0.07848228484400996,False,0.250767345021658,False,1
516,9.998915414472277,0.03590529179124663,5.211490934107196,-0.08062814563808202,False,0.2508976322947815,False,1
517,9.998915091235629,0.04119678271548119,5.2914909341071965,-0.08238836432706423,False,0.2510299195678874,False,1
518,9.998914755619083,0.04658827363914244,5.391490934107196,-0.08369117208775706,False,0.2511647068409789,False,1
519,9.998914409549759,0.0520997645623847,5.511490934107196,-0.08448263696490073,False,0.25130249411405997,False,1
520,9.998914055176776,0.057751255485381535,5.651490934107196,-0.08472881396571888,False,0.2514437813871349,False,1
521,9.998913694912924,0.06356274640832206,5.811490934107196,-0.0844170983372217,False,0.2515890686602084,False,1
522,9.998913331471812,0.06955423733140617,5.991490934107196,-0.08355672807528716,False,0.2517388559332855,False,1
523,9.998912967899049,0.07574572825483862,6.191490934107196,-0.0821784156322867,False,0.2518936432063713,False,1
524,9.998912607596022,0.08215721917882195,6.411490934107196,-0.08033312350566474,False,0.2520539304794709,False,1
525,9.998912254335051,0.0888087101035483,6.651490934107196,-0.07809003252114043,False,0.25222021775258907,False,1
526,9.998911912264775,0.09572020102919045,6.911490934107196,-0.07553378380831176,False,0.2523930050257301,False,1
527,9.998911585904867,0.10291169195589231,7.191490934107196,-0.07276110442301773,False,0.2525727922988977,False,1
528,9.998911280129327,0.11040318288375918,7.491490934107196,-0.06987695114155115,False,0.25276007957209434,False,1
529,9.99891100013785,0.11821467381284843,7.811490934107196,-0.06699032616201422,False,0.2529553668453216,False,1
530,9.998910751414991,0.12636616474316104,8.151490934107196,-0.06420993152753006,False,0.25315915411857937,False,1
531,9.998910539677093,0.13487765567463456,8.511490934107195,-0.06163983551538054,False,0.2533719413918662,False,1
532,9.998910370807216,0.14376914660713813,8.891490934107196,-0.059375323760349624,False,0.2535942286651788,False,1
533,9.998910250778554,0.15306063754047006,9.291490934107197,-0.05749910051390639,False,0.25382651593851213,False,1
534,9.998910185567064,0.16277212847435832,9.711490934107196,-0.056077991483879736,False,0.25406930321185933,False,1
535,9.998910181054335,0.1729236194084645,10.151490934107196,-0.05516027970168287,False,0.254323090485212,False,1
536,9.998910242921914,0.18353511034239137,10.611490934107197,-0.0547737806277168,False,0.2545883777585602,False,1
537,9.99891037653858,0.19462660127569373,11.091490934107197,-0.054924733234674866,False,0.25486566503189273,False,1
538,9.99891058684223,0.20621809220789317,11.591490934107197,-0.05559755127754856,False,0.2551554523051977,False,1
539,9.998910878218256,0.21832958313849543,12.111490934107197,-0.056755444666682406,False,0.25545823957846275,False,1
540,9.998911254376454,0.2309810740670106,12.651490934107198,-0.05834188617157959,False,0.2557745268516756,False,1
541,9.998911718228616,0.24419256499297493,13.211490934107198,-0.06028286498291663,False,0.2561048141248247,False,1
542,9.998912271769083,0.25798405591597356,13.791490934107198,-0.06248983728993061,False,0.2564496013978997,False,1
543,9.998912915960588,0.2723755468356631,14.391490934107198,-0.06486325624362414,False,0.2568093886708919,False,1
544,9.998913650627754,0.2873870377517929,15.011490934107197,-0.0672965405768347,False,0.2571846759437952,False,1
545,9.9989144743606,0.3030385286642237,15.651490934107198,-0.06968032366500715,False,0.2575759632166059,False,1
546,9.998915384430344,0.31935001957294307,16.311490934107198,-0.07190681363132922,False,0.2579837504893239,False,1
547,9.99891637671974,0.3363415104780758,16.991490934107198,-0.07387409067189415,False,0.2584085377619522,False,1
548,9.998917445670006,0.35403300137988913,17.691490934107197,-0.07549017028103466,False,0.2588508250344976,False,1
549,9.998918584246288,0.37244449227879123,18.411490934107196,-0.07667667038811458,False,0.2593111123069701,False,1
550,9.998919783923341,0.3915959831753237,19.151490934107194,-0.07737193620892589,False,0.2597898995793834,False,1
551,9.998921034692916,0.41150747407014643,19.911490934107196,-0.07753349823375812,False,0.260287686851754,False,1
552,9.998922325094046,0.43219896496401644,20.691490934107197,-0.07713976535959584,False,0.26080497412410075,False,1
553,9.998923642267119,0.45369045585776013,21.491490934107198,-0.07619088566694718,False,0.26134226139644434,False,1
554,9.998924972032304,0.47600194675224033,22.311490934107198,-0.07470874052448345,False,0.26190004866880634,False,1
555,9.99892629899255,0.4991534376483192,23.151490934107198,-0.07273607225669554,False,0.2624788359412083,False,1
556,9.998927606660994,0.5231649285468185,24.011490934107197,-0.07033478015133982,False,0.26307912321367083,False,1
557,9.998928877612238,0.5480564194484785,24.891490934107196,-0.06758345273986988,False,0.2637014104862123,False,1
558,9.998930093656613,0.573847910353918,25.791490934107195,-0.0645742347304287,False,0.2643461977588483,False,1
559,9.998931236036055,0.600559401263597,26.711490934107196,-0.06140915349916662,False,0.26501398503159024,False,1
560,9.998932285639974,0.6282108921777836,27.651490934107198,-0.05819605159093055,False,0.2657052723044449,False,1
561,9.998933223238987,0.6568223830965282,28.6114909341072,-0.05504428738720449,False,0.2664205595774135,False,1
562,9.998934029734144,0.6864138740196452,29.5914909341072,-0.052060375342759216,False,0.26716034685049145,False,1
563,9.998934686418849,0.7170053649467041,30.5914909341072,-0.04934373959993929,False,0.2679251341236679,False,1
564,9.998935175250438,0.7486168558770318,31.6114909341072,-0.04698275027117375,False,0.2687154213969261,False,1
565,9.998935479128056,0.7812683468097249,32.6514909341072,-0.045051200410201414,False,0.26953170867024345,False,1
566,9.998935582173257,0.8149798377436747,33.7114909341072,-0.04360536412375486,False,0.27037449594359214,False,1
567,9.998935470009553,0.8497713286776011,34.7914909341072,-0.04268175310779861,False,0.27124428321694033,False,1
568,9.998935130036976,0.8856628196100982,35.8914909341072,-0.04229566104748299,False,0.2721415704902528,False,1
569,9.99893455169764,0.9226743105396868,37.0114909341072,-0.04244055391121516,False,0.2730668577634925,False,1
570,9.998933726728213,0.9608258014648747,38.1514909341072,-0.04308833044557483,False,0.27402064503662216,False,1
571,9.998932649395238,1.0001372923842198,39.3114909341072,-0.04419044248599114,False,0.27500343230960583,False,1
572,9.99893131670932,1.0406287832963959,40.4914909341072,-0.04567983041952564,False,0.2760157195824102,False,1
573,9.998929728614259,1.0823202742002564,41.6914909341072,-0.047473596639209026,False,0.2770580068550067,False,1
574,9.998927888147461,1.125231765094895,42.9114909341072,-0.04947631040737914,False,0.2781307941273727,False,1
575,9.998925801568168,1.1693832559796968,44.1514909341072,-0.051583812373507835,False,0.27923458139949275,False,1
576,9.998923991941046,1.2047572104389206,35.37395450551128,-0.05870612545544488,False,0.28011893026097334,False,1
577,9.99892206252493,1.2401311648918134,35.37395450551128,-0.061336744381549055,False,0.2810032791222956,False,1
578,9.998920032597907,1.2755051193390812,35.37395450551128,-0.06375956400095739,False,0.28188762798347733,False,1
579,9.998917922442338,1.310879073781654,35.37395450551128,-0.0658779953141,False,0.28277197684454164,False,1
580,9.9989157531422,1.3462530282206493,35.37395450551128,-0.06760758436893595,False,0.2836563257055165,False,1
581,9.998913546372421,1.381626982657327,35.37395450551128,-0.0688793791614709,False,0.2845406745664335,False,1
582,9.998911324182316,1.4170009370930394,35.37395450551128,-0.06964267852185231,False,0.2854250234273263,False,1
583,9.998909108775274,1.4523748915291772,35.37395450551128,-0.06986705339741656,False,0.28630937228822967,False,1
584,9.998906922286912,1.4877488459671142,35.37395450551128,-0.06954355995009297,False,0.2871937211491781,False,1
585,9.998904786563894,1.5231228004081527,35.37395450551128,-0.06868509610627677,False,0.2880780700102041,False,1
586,9.998902722945664,1.5584967548534712,35.37395450551128,-0.06732588734447756,False,0.28896241887133706,False,1
587,9.998900752051208,1.5938707093040774,35.37395450551128,-0.06552012222128162,False,0.2898467677326022,False,1
588,9.998898893573056,1.6292446637607683,35.37395450551128,-0.06333979203260322,False,0.29073111659401946,False,1
589,9.998897166080505,1.6646186182240983,35.37395450551128,-0.06087182073654344,False,0.29161546545560274,False,1
590,9.998895586834092,1.6999925726943574,35.37395450551128,-0.058214599558834096,False,0.2924998143173592,False,1
591,9.998894171613122,1.735366527171559,35.37395450551128,-0.05547406443497275,False,0.2933841631792893,False,1
592,9.998892934558016,1.77074048165544,35.37395450551128,-0.052759472669924035,False,0.29426851204138627,False,1
593,9.998891888029021,1.8061144361454706,35.37395450551128,-0.050179047185792594,False,0.295152860903637,False,1
594,9.99889104248271,1.8414883906408763,35.37395450551128,-0.04783566200835071,False,0.2960372097660222,False,1
595,9.998890406367499,1.876862345140668,35.37395450551128,-0.0458227409982936,False,0.296921558628517,False,1
596,9.998889986039242,1.9122362996436821,35.37395450551128,-0.04422053333166363,False,0.2978059074910923,False,1
597,9.99888978569772,1.947610254148626,35.37395450551128,-0.0430929142149979,False,0.29869025635371593,False,1
598,9.99888980734468,1.9829842086541307,35.37395450551128,-0.042484838379830685,False,0.29957460521635354,False,1
599,9.998890050763833,2.0183581631588043,35.37395450551128,-0.04242054787830509,False,0.3004589540789704,False,1
600,9.998890513523015,2.053732117661289,35.37395450551128,-0.042902605629173765,False,0.3013433029415325,False,1
601,9.998891190998489,2.0891060721603125,35.37395450551128,-0.04391179324373538,False,0.30222765180400807,False,1
602,9.998892076421143,2.1244800266547426,35.37395450551128,-0.04540787720498175,False,0.30311200066636884,False,1
603,9.998893160944128,2.1598539811436286,35.37395450551128,-0.047331212854909405,False,0.30399634952859095,False,1
604,9.998894433731248,2.195227935626242,35.37395450551128,-0.04960512224390546,False,0.3048806983906563,False,1
605,9.998895882065234,2.230601890102103,35.37395450551128,-0.052138951044842674,False,0.3057650472525528,False,1
606,9.998897491474814,2.265975844571003,35.37395450551128,-0.05483168266254039,False,0.30664939611427533,False,1
607,9.998899245879297,2.3013497990330087,35.37395450551128,-0.05757596545475434,False,0.3075337449758255,False,1
608,9.998901127749255,2.336723753488463,35.37395450551128,-0.06026239251287688,False,0.3084180938372118,False,1
609,9.998903118281552,2.3720977059379917,35.373952505533794,-0.06278386438016945,False,0.30930244264845,False,1
610,9.998905197587554,2.407471658382414,35.373952505533794,-0.06503985481986364,False,0.3101867914595606,False,1
611,9.998907344891522,2.442845610822774,35.373952505533794,-0.06694042441084481,False,0.3110711402705696,False,1
612,9.998909538738307,2.4782195632602777,35.373952505533794,-0.06840980220024956,False,0.31195548908150716,False,1
613,9.998911757207713,2.513593515696246,35.373952505533794,-0.0693894074647969,False,0.3128398378924064,False,1
614,9.99891397813353,2.54896746813206,35.373952505533794,-0.06984018515197002,False,0.3137241867033017,False,1
615,9.998916179325,2.5843414205691078,35.373952505533794,-0.06974416289452463,False,0.31460853551422796,False,1
616,9.998918338788549,2.6197153730087277,35.373952505533794,-0.06910516752490631,False,0.3154928843252184,False,1
617,9.998920434947527,2.6550893254521553,35.373952505533794,-0.06794867252416426,False,0.31637723313630406,False,1
618,9.998922446857808,2.690463277900475,35.373952505533794,-0.06632078248719364,False,0.31726158194751214,False,1
619,9.99892435441705,2.7258372303545757,35.373952505533794,-0.06428639509007013,False,0.3181459307588646,False,1
620,9.99892613856555,2.7612111828151162,35.373952505533794,-0.061926613836191774,False,0.3190302795703781,False,1
621,9.998927781476686,2.7965851352824984,35.373952505533794,-0.05933551472639605,False,0.3199146283820627,False,1
622,9.998929266735034,2.831959087756851,35.373952505533794,-0.056616395756188286,False,0.3207989771939215,False,1
623,9.998930579500385,2.8673330402380257,35.373952505533794,-0.05387765875996861,False,0.32168332600595084,False,1
624,9.99893170665602,2.9027069927256015,35.373952505533794,-0.05122848778059315,False,0.32256767481814025,False,1
625,9.99893263693977,2.938080945218903,35.373952505533794,-0.048774496253795326,False,0.32345202363047276,False,1
626,9.998933361056551,2.9734548977170254,35.373952505533794,-0.04661351654008726,False,0.32433637244292585,False,1
627,9.998933871771225,3.0088288502188725,35.373952505533794,-0.04483169966290766,False,0.325220721255472,False,1
628,9.998934163980902,3.0442028027231993,35.373952505533794,-0.0435000807431713,False,0.3261050700680802,False,1
629,9.998934234765917,3.079576755228662,35.373952505533794,-0.04267174705618591,False,0.32698941888071675,False,1
630,9.998934083419012,3.1149507077338723,35.373952505533794,-0.042379721611200696,False,0.327873767693347,False,1
631,9.998933711452395,3.1503246602374504,35.373952505533794,-0.0426356466286094,False,0.32875811650593645,False,1
632,9.998933122582631,3.185698612738083,35.373952505533794,-0.043429319400536036,False,0.32964246531845226,False,1
633,9.998932322693515,3.221072565234573,35.373952505533794,-0.04472909903841984,False,0.3305268141308645,False,1
634,9.998931319777272,3.2564465177258892,35.373952505533794,-0.04648316789201513,False,0.3314111629431474,False,1
635,9.998930123854711,3.2918204702112073,35.373952505533794,-0.04862159735090889,False,0.3322955117552804,False,1
636,9.998928746875094,3.327194422689941,35.373952505533794,-0.05105913567191114,False,0.33317986056724874,False,1
637,9.998927202596748,3.362568375161766,35.373952505533794,-0.05369860668990177,False,0.3340642093790443,False,1
638,9.998925506449591,3.3979423276266356,35.373952505533794,-0.006434783917096837,False,0.3349485581906661,False,1
639,9.998923675380965,3.4333162800847785,35.373952505533794,-0.009158585582094435,False,0.3358329070021196,False,1
640,9.998921727686302,3.468690232536692,35.373952505533794,-0.011761423365987062,False,0.3367172558134175,False,1
641,9.998919682826322,3.504064184983122,35.373952505533794,-0.01413953146562829,False,0.3376016046245782,False,1
642,9.998917561232593,3.5394381374250337,35.373952505533794,-0.01619810339720741,False,0.338485953435626,False,1
643,9.998915384103375,3.5748120898635705,35.373952505533794,-0.01785507161995306,False,0.33937030224658943,False,1
644,9.998913173191825,3.610186042300012,35.373952505533794,-0.019044379297828803,False,0.3402546510575005,False,1
645,9.998910950588641,3.645559994735721,35.373952505533794,-0.019718613764279982,False,0.3411389998683932,False,1
646,9.998908738501338,3.6809339471720888,35.373952505533794,-0.01985089670318988,False,0.3420233486793024,False,1
647,9.998906559032362,3.7163078996104817,35.373952505533794,-0.01943595568945719,False,0.34290769749026223,False,1
648,9.998904433958245,3.751681852052184,35.373952505533794,-0.018490334371316156,False,0.3437920463013048,False,1
649,9.998902384512027,3.787055804498349,35.373952505533794,-0.017051732914549207,False,0.3446763951124589,False,1
650,9.998900431171096,3.8224297569499512,35.373952505533794,-0.015177505003848723,False,0.3455607439237489,False,1
651,9.99889859345259,3.857803709407749,35.373952505533794,-0.012942371320143866,False,0.34644509273519386,False,1
652,9.998896889718385,3.893177661872254,35.373952505533794,-0.010435440652098513,False,0.3473294415468065,False,1
653,9.998895336991628,3.92855161434371,35.373952505533794,-0.007756657398827365,False,0.3482137903585929,False,1
654,9.998893950786654,3.9639255668220827,35.373952505533794,-0.005012817092391559,False,0.34909813917055227,False,1
655,9.998892744953961,3.999299519307064,35.373952505533794,-0.0023133087883390495,False,0.3499824879826768,False,1
656,9.998891731541836,4.034673471798081,35.373952505533794,0.00023424593946818565,False,0.3508668367949522,True,1
657,9.998890920675954,4.070047424294321,35.373952505533794,0.0025282835375215152,False,0.3517511856073582,True,1
658,9.998890320458221,4.105421376794763,35.373952505533794,0.0044773474975594195,False,0.3526355344198692,True,1
659,9.998889936885814,4.140795329298217,35.373952505533794,0.006003734443337589,False,0.3535198832324556,True,1
660,9.998889773791259,4.176169281803375,35.373952505533794,0.007046591922360271,False,0.35440423204508453,True,1
661,9.998889832804146,4.211543234308859,35.373952505533794,0.007564344403717543,False,0.35528858085772164,True,1
662,9.998890113334836,4.24691718681328,35.373952505533794,0.0075363507638854365,False,0.35617292967033215,True,1
663,9.998890612580361,4.282291139315291,35.373952505533794,0.006963727183079565,False,0.35705727848288243,True,1
664,9.998891325552423,4.317665091813639,35.373952505533794,0.005869302644897186,False,0.35794162729534107,True,1
665,9.99889224512724,4.353039044307221,35.373952505533794,0.004296708814091083,False,0.35882597610768063,True,1
666,9.998893362116727,4.388412996795119,35.373952505533794,0.0023086405753445297,False,0.3597103249198781,True,1
667,9.998894665360293,4.4237869492766455,35.373952505533794,-1.5643418793374192e-05,False,0.3605946737319162,True,1
668,9.998896141836358,4.459160901751366,35.373952505533794,-0.0025834805471550244,False,0.3614790225437843,True,1
669,9.998897776792463,4.494534854219117,35.373952505533794,-0.005292498393611757,False,0.362363371355478,True,1
670,9.998899553892667,4.5299088066800115,35.373952505533794,-0.008034696020476857,False,0.36324772016700035,True,1
671,9.99890145538077,4.565282759134439,35.373952505533794,-0.010700749635189532,False,0.3641320689783611,True,1
672,9.998903462257733,4.600656711583044,35.373952505533794,-0.013184370994384255,False,0.36501641778957616,True,1
673,9.998905554471504,4.6360306640267055,35.373952505533794,-0.015386544792408864,False,0.3659007666006677,True,1
674,9.998907711117376,4.671404616466497,35.373952505533794,-0.01721947610035711,False,0.36678511541166253,True,1
675,9.998909910646855,4.7067785689036485,35.373952505533794,-0.018610090484779473,False,0.36766946422259134,True,1
