step,time,x,y,v,a,j,contour_error,progress,v_over_vmax,abs_j_over_jmax,active_accdec_window,s_smoothed,v_cap
9215,9.215,-49.323549550217784,-8.195270210875446,18.0,0.0,0.0,0.0,0.5262047236990761,0.18,0.0,False,165.31179375000588,18.0
9216,9.216000000000001,-49.320614401599144,-8.2130292903163,18.0,0.0,0.0,0.0,0.5262620195810681,0.18,0.0,False,165.32979375000588,18.0
9217,9.217,-49.31767925298051,-8.230788369757152,18.0,0.0,0.0,0.0,0.5263193154630601,0.18,0.0,False,165.34779375000588,18.0
9218,9.218,-49.31474410436187,-8.248547449198005,18.0,0.0,0.0,0.0,0.5263766113450521,0.18,0.0,False,165.36579375000588,18.0
9219,9.219,-49.31180895574324,-8.266306528638859,18.0,0.0,0.0,0.0,0.5264339072270441,0.18,0.0,False,165.38379375000588,18.0
9220,9.22,-49.3088738071246,-8.284065608079713,18.0,0.0,0.0,0.0,0.5264912031090361,0.18,0.0,False,165.40179375000588,18.0
9221,9.221,-49.305938658505966,-8.301824687520567,18.0,0.0,0.0,0.0,0.5265484989910281,0.18,0.0,False,165.41979375000588,18.0
9222,9.222,-49.30297185402844,-8.319578428417053,18.0,0.0,0.0,1.432144669219779e-14,0.5266057948730201,0.18,0.0,False,165.43779375000588,18.0
9223,9.223,-49.29992041513409,-8.337317896297293,18.0,0.0,0.0,7.32410687763558e-15,0.526663090755012,0.18,0.0,False,165.45579375000588,18.0
9224,9.224,-49.296868976239736,-8.355057364177531,18.0,0.0,0.0,7.32410687763558e-15,0.526720386637004,0.18,0.0,False,165.47379375000588,18.0
9225,9.225,-49.29381753734538,-8.372796832057771,18.0,0.0,0.0,7.105427357601002e-15,0.526777682518996,0.18,0.0,False,165.49179375000588,18.0
9226,9.226,-49.29076609845102,-8.39053629993801,18.0,0.0,0.0,7.32410687763558e-15,0.526834978400988,0.18,0.0,False,165.50979375000588,18.0
9227,9.227,-49.28771465955667,-8.40827576781825,18.0,0.0,0.0,7.32410687763558e-15,0.52689227428298,0.18,0.0,False,165.52779375000588,18.0
9228,9.228,-49.28466322066232,-8.426015235698488,18.0,0.0,0.0,7.105427357601002e-15,0.526949570164972,0.18,0.0,False,165.54579375000588,18.0
9229,9.229000000000001,-49.28161178176796,-8.443754703578728,18.0,0.0,0.0,7.32410687763558e-15,0.527006866046964,0.18,0.0,False,165.56379375000589,18.0
9230,9.23,-49.278560342873604,-8.461494171458968,18.0,0.0,0.0,7.32410687763558e-15,0.527064161928956,0.18,0.0,False,165.5817937500059,18.0
9231,9.231,-49.27550890397925,-8.479233639339206,18.0,0.0,0.0,7.105427357601002e-15,0.5271214578109479,0.18,0.0,False,165.5997937500059,18.0
9232,9.232,-49.2724574650849,-8.496973107219446,18.0,0.0,0.0,0.0,0.5271787536929399,0.18,0.0,False,165.6177937500059,18.0
9233,9.233,-49.26940602619054,-8.514712575099685,18.0,0.0,0.0,7.32410687763558e-15,0.5272360495749319,0.18,0.0,False,165.6357937500059,18.0
9234,9.234,-49.266354587296185,-8.532452042979925,18.0,0.0,0.0,0.0,0.5272933454569239,0.18,0.0,False,165.6537937500059,18.0
9235,9.235,-49.26330314840183,-8.550191510860165,18.0,0.0,0.0,0.0,0.5273506413389158,0.18,0.0,False,165.6717937500059,18.0
9236,9.236,-49.26025170950747,-8.567930978740403,18.0,0.0,0.0,7.32410687763558e-15,0.5274079372209078,0.18,0.0,False,165.6897937500059,18.0
9237,9.237,-49.25720027061312,-8.585670446620643,18.0,0.0,0.0,0.0,0.5274652331028998,0.18,0.0,False,165.7077937500059,18.0
9238,9.238,-49.254148831718766,-8.603409914500881,18.0,0.0,0.0,0.0,0.5275225289848918,0.18,0.0,False,165.7257937500059,18.0
9239,9.239,-49.25109739282441,-8.621149382381121,18.0,0.0,0.0,0.0,0.5275798248668838,0.18,0.0,False,165.7437937500059,18.0
9240,9.24,-49.248037500335485,-8.638887367595,18.0,0.0,0.0,1.432144669219779e-14,0.5276371207488758,0.18,0.0,False,165.7617937500059,18.0
9241,9.241,-49.24486990215164,-8.656606462429268,18.0,0.0,0.0,1.432144669219779e-14,0.5276944166308678,0.18,0.0,False,165.7797937500059,18.0
9242,9.242,-49.241702303967806,-8.674325557263534,18.0,0.0,0.0,7.32410687763558e-15,0.5277517125128598,0.18,0.0,False,165.7977937500059,18.0
9243,9.243,-49.23853470578396,-8.692044652097803,18.0,0.0,0.0,7.32410687763558e-15,0.5278090083948518,0.18,0.0,False,165.8157937500059,18.0
9244,9.244,-49.23536710760012,-8.709763746932069,18.0,0.0,0.0,1.432144669219779e-14,0.5278663042768438,0.18,0.0,False,165.8337937500059,18.0
9245,9.245000000000001,-49.23219950941628,-8.727482841766337,18.0,0.0,0.0,7.32410687763558e-15,0.5279236001588358,0.18,0.0,False,165.8517937500059,18.0
9246,9.246,-49.22903191123244,-8.745201936600603,18.0,0.0,0.0,7.32410687763558e-15,0.5279808960408277,0.18,0.0,False,165.8697937500059,18.0
9247,9.247,-49.225864313048596,-8.762921031434871,18.0,0.0,0.0,7.32410687763558e-15,0.5280381919228196,0.18,0.0,False,165.8877937500059,18.0
9248,9.248,-49.22269671486476,-8.780640126269137,18.0,0.0,0.0,7.105427357601002e-15,0.5280954878048116,0.18,0.0,False,165.9057937500059,18.0
9249,9.249,-49.21952911668092,-8.798359221103405,18.0,0.0,0.0,7.32410687763558e-15,0.5281527836868036,0.18,0.0,False,165.9237937500059,18.0
9250,9.25,-49.216361518497074,-8.816078315937672,18.0,0.0,0.0,7.32410687763558e-15,0.5282100795687956,0.18,0.0,False,165.9417937500059,18.0
9251,9.251,-49.21319392031324,-8.83379741077194,18.0,0.0,0.0,0.0,0.5282673754507876,0.18,0.0,False,165.9597937500059,18.0
9252,9.252,-49.210026322129394,-8.851516505606206,18.0,0.0,0.0,7.105427357601002e-15,0.5283246713327796,0.18,0.0,False,165.9777937500059,18.0
9253,9.253,-49.20685872394555,-8.869235600440472,18.0,0.0,0.0,7.32410687763558e-15,0.5283819672147716,0.18,0.0,False,165.9957937500059,18.0
9254,9.254,-49.203691125761715,-8.88695469527474,18.0,0.0,0.0,0.0,0.5284392630967636,0.18,0.0,False,166.0137937500059,18.0
9255,9.255,-49.20052352757787,-8.904673790109007,18.0,0.0,0.0,0.0,0.5284965589787556,0.18,0.0,False,166.0317937500059,18.0
9256,9.256,-49.19735592939403,-8.922392884943275,18.0,0.0,0.0,7.105427357601002e-15,0.5285538548607476,0.18,0.0,False,166.0497937500059,18.0
9257,9.257,-49.19418833121019,-8.94011197977754,18.0,0.0,0.0,0.0,0.5286111507427396,0.18,0.0,False,166.0677937500059,18.0
9258,9.258000000000001,-49.19102073302635,-8.957831074611809,18.0,0.0,0.0,0.0,0.5286684466247316,0.18,0.0,False,166.0857937500059,18.0
9259,9.259,-49.18775180731635,-8.975531712628788,18.0,0.0,0.0,7.32410687763558e-15,0.5287257425067236,0.18,0.0,False,166.1037937500059,18.0
9260,9.26,-49.18446818581551,-8.99322967380626,18.0,0.0,0.0,1.432144669219779e-14,0.5287830383887155,0.18,0.0,False,166.1217937500059,18.0
9261,9.261000000000001,-49.18118456431468,-9.01092763498373,18.0,0.0,0.0,7.32410687763558e-15,0.5288403342707075,0.18,0.0,False,166.1397937500059,18.0
9262,9.262,-49.17790094281384,-9.028625596161202,18.0,0.0,0.0,7.32410687763558e-15,0.5288976301526994,0.18,0.0,False,166.1577937500059,18.0
9263,9.263,-49.174617321313,-9.046323557338672,18.0,0.0,0.0,7.32410687763558e-15,0.5289549260346914,0.18,0.0,False,166.1757937500059,18.0
9264,9.264,-49.171333699812166,-9.064021518516142,18.0,0.0,0.0,7.32410687763558e-15,0.5290122219166834,0.18,0.0,False,166.1937937500059,18.0
9265,9.265,-49.16805007831133,-9.081719479693614,18.0,0.0,0.0,7.105427357601002e-15,0.5290695177986754,0.18,0.0,False,166.2117937500059,18.0
9266,9.266,-49.16476645681049,-9.099417440871084,18.0,0.0,0.0,7.32410687763558e-15,0.5291268136806674,0.18,0.0,False,166.2297937500059,18.0
9267,9.267,-49.161482835309656,-9.117115402048556,18.0,0.0,0.0,7.32410687763558e-15,0.5291841095626594,0.18,0.0,False,166.2477937500059,18.0
9268,9.268,-49.15819921380882,-9.134813363226026,18.0,0.0,0.0,0.0,0.5292414054446514,0.18,0.0,False,166.2657937500059,18.0
9269,9.269,-49.15491559230798,-9.152511324403498,18.0,0.0,0.0,7.32410687763558e-15,0.5292987013266434,0.18,0.0,False,166.2837937500059,18.0
9270,9.27,-49.151631970807145,-9.170209285580968,18.0,0.0,0.0,7.105427357601002e-15,0.5293559972086354,0.18,0.0,False,166.3017937500059,18.0
9271,9.271,-49.14834834930631,-9.18790724675844,18.0,0.0,0.0,0.0,0.5294132930906273,0.18,0.0,False,166.3197937500059,18.0
9272,9.272,-49.145064727805476,-9.20560520793591,18.0,0.0,0.0,0.0,0.5294705889726193,0.18,0.0,False,166.33779375000591,18.0
9273,9.273,-49.141781106304634,-9.22330316911338,18.0,0.0,0.0,0.0,0.5295278848546113,0.18,0.0,False,166.35579375000592,18.0
9274,9.274000000000001,-49.1384974848038,-9.241001130290853,18.0,0.0,0.0,0.0,0.5295851807366033,0.18,0.0,False,166.37379375000592,18.0
9275,9.275,-49.135213863302965,-9.258699091468323,18.0,0.0,0.0,0.0,0.5296424766185953,0.18,0.0,False,166.39179375000592,18.0
9276,9.276,-49.131930241802124,-9.276397052645795,18.0,0.0,0.0,0.0,0.5296997725005873,0.18,0.0,False,166.40979375000592,18.0
9277,9.277000000000001,-49.128568527253094,-9.294080259902199,18.0,0.0,0.0,7.32410687763558e-15,0.5297570683825793,0.18,0.0,False,166.42779375000592,18.0
9278,9.278,-49.125169023388175,-9.311756327719234,18.0,0.0,0.0,1.432144669219779e-14,0.5298143642645712,0.18,0.0,False,166.44579375000592,18.0
9279,9.279,-49.12176951952326,-9.32943239553627,18.0,0.0,0.0,7.32410687763558e-15,0.5298716601465632,0.18,0.0,False,166.46379375000592,18.0
9280,9.28,-49.11837001565834,-9.347108463353305,18.0,0.0,0.0,7.32410687763558e-15,0.5299289560285552,0.18,0.0,False,166.48179375000592,18.0
9281,9.281,-49.11497051179342,-9.36478453117034,18.0,0.0,0.0,7.32410687763558e-15,0.5299862519105472,0.18,0.0,False,166.49979375000592,18.0
9282,9.282,-49.111571007928504,-9.382460598987375,18.0,0.0,0.0,7.32410687763558e-15,0.5300435477925391,0.18,0.0,False,166.51779375000592,18.0
9283,9.283,-49.108171504063584,-9.40013666680441,18.0,0.0,0.0,7.32410687763558e-15,0.5301008436745311,0.18,0.0,False,166.53579375000592,18.0
9284,9.284,-49.10477200019867,-9.417812734621446,18.0,0.0,0.0,0.0,0.5301581395565231,0.18,0.0,False,166.55379375000592,18.0
9285,9.285,-49.10137249633375,-9.435488802438481,18.0,0.0,0.0,7.105427357601002e-15,0.5302154354385151,0.18,0.0,False,166.57179375000592,18.0
9286,9.286,-49.09797299246883,-9.453164870255517,18.0,0.0,0.0,7.105427357601002e-15,0.5302727313205071,0.18,0.0,False,166.58979375000592,18.0
9287,9.287,-49.09457348860391,-9.470840938072552,18.0,0.0,0.0,7.32410687763558e-15,0.5303300272024991,0.18,0.0,False,166.60779375000592,18.0
9288,9.288,-49.091173984738994,-9.488517005889587,18.0,0.0,0.0,7.32410687763558e-15,0.5303873230844911,0.18,0.0,False,166.62579375000593,18.0
9289,9.289,-49.08777448087408,-9.506193073706623,18.0,0.0,0.0,0.0,0.5304446189664831,0.18,0.0,False,166.64379375000593,18.0
9290,9.290000000000001,-49.08437497700916,-9.523869141523658,18.0,0.0,0.0,0.0,0.5305019148484751,0.18,0.0,False,166.66179375000593,18.0
9291,9.291,-49.08097547314424,-9.541545209340693,18.0,0.0,0.0,0.0,0.5305592107304671,0.18,0.0,False,166.67979375000593,18.0
9292,9.292,-49.07757596927932,-9.559221277157729,18.0,0.0,0.0,0.0,0.5306165066124591,0.18,0.0,False,166.69779375000593,18.0
9293,9.293000000000001,-49.0741764654144,-9.576897344974764,18.0,0.0,0.0,7.105427357601002e-15,0.530673802494451,0.18,0.0,False,166.71579375000593,18.0
9294,9.294,-49.07077696154949,-9.5945734127918,18.0,0.0,0.0,0.0,0.530731098376443,0.18,0.0,False,166.73379375000593,18.0
9295,9.295,-49.06732254525168,-9.612238733057854,18.0,0.0,0.0,7.32410687763558e-15,0.5307883942584349,0.18,0.0,False,166.75179375000593,18.0
9296,9.296,-49.06380730494996,-9.62989214875061,18.0,0.0,0.0,1.432144669219779e-14,0.5308456901404269,0.18,0.0,False,166.76979375000593,18.0
9297,9.297,-49.06029206464825,-9.647545564443366,18.0,0.0,0.0,7.32410687763558e-15,0.5309029860224189,0.18,0.0,False,166.78779375000593,18.0
9298,9.298,-49.056776824346535,-9.665198980136122,18.0,0.0,0.0,1.432144669219779e-14,0.5309602819044109,0.18,0.0,False,166.80579375000593,18.0
9299,9.299,-49.053261584044826,-9.682852395828878,18.0,0.0,0.0,7.32410687763558e-15,0.5310175777864029,0.18,0.0,False,166.82379375000593,18.0
9300,9.3,-49.04974634374311,-9.700505811521634,18.0,0.0,0.0,1.432144669219779e-14,0.5310748736683949,0.18,0.0,False,166.84179375000593,18.0
9301,9.301,-49.0462311034414,-9.71815922721439,18.0,0.0,0.0,7.32410687763558e-15,0.5311321695503869,0.18,0.0,False,166.85979375000593,18.0
9302,9.302,-49.04271586313969,-9.735812642907145,18.0,0.0,0.0,7.105427357601002e-15,0.5311894654323789,0.18,0.0,False,166.87779375000594,18.0
9303,9.303,-49.039200622837974,-9.753466058599901,18.0,0.0,0.0,7.32410687763558e-15,0.5312467613143709,0.18,0.0,False,166.89579375000594,18.0
9304,9.304,-49.035685382536265,-9.771119474292657,18.0,0.0,0.0,7.105427357601002e-15,0.5313040571963629,0.18,0.0,False,166.91379375000594,18.0
9305,9.305,-49.03217014223455,-9.788772889985413,18.0,0.0,0.0,7.32410687763558e-15,0.5313613530783549,0.18,0.0,False,166.93179375000594,18.0
9306,9.306000000000001,-49.02865490193284,-9.806426305678169,18.0,0.0,0.0,7.105427357601002e-15,0.5314186489603469,0.18,0.0,False,166.94979375000594,18.0
9307,9.307,-49.02513966163112,-9.824079721370925,18.0,0.0,0.0,7.32410687763558e-15,0.5314759448423388,0.18,0.0,False,166.96779375000594,18.0
9308,9.308,-49.02162442132941,-9.841733137063681,18.0,0.0,0.0,7.105427357601002e-15,0.5315332407243308,0.18,0.0,False,166.98579375000594,18.0
9309,9.309000000000001,-49.018109181027704,-9.859386552756437,18.0,0.0,0.0,0.0,0.5315905366063227,0.18,0.0,False,167.00379375000594,18.0
9310,9.31,-49.01459394072599,-9.877039968449193,18.0,0.0,0.0,7.105427357601002e-15,0.5316478324883147,0.18,0.0,False,167.02179375000594,18.0
9311,9.311,-49.01107870042428,-9.894693384141949,18.0,0.0,0.0,0.0,0.5317051283703067,0.18,0.0,False,167.03979375000594,18.0
9312,9.312,-49.00756346012256,-9.912346799834705,18.0,0.0,0.0,0.0,0.5317624242522987,0.18,0.0,False,167.05779375000594,18.0
9313,9.313,-49.004016431162626,-9.929993777267075,18.0,0.0,0.0,1.432144669219779e-14,0.5318197201342907,0.18,0.0,False,167.07579375000594,18.0
9314,9.314,-49.000385605319515,-9.947623783044074,18.0,0.0,0.0,1.432144669219779e-14,0.5318770160162827,0.18,0.0,False,167.09379375000594,18.0
9315,9.315,-48.996754779476404,-9.965253788821075,18.0,0.0,0.0,7.32410687763558e-15,0.5319343118982747,0.18,0.0,False,167.11179375000594,18.0
9316,9.316,-48.993123953633294,-9.982883794598074,18.0,0.0,0.0,7.32410687763558e-15,0.5319916077802667,0.18,0.0,False,167.12979375000594,18.0
9317,9.317,-48.98949312779018,-10.000513800375073,18.0,0.0,0.0,7.32410687763558e-15,0.5320489036622587,0.18,0.0,False,167.14779375000595,18.0
9318,9.318,-48.985862301947066,-10.018143806152072,18.0,0.0,0.0,1.432144669219779e-14,0.5321061995442506,0.18,0.0,False,167.16579375000595,18.0
9319,9.319,-48.982231476103955,-10.03577381192907,18.0,0.0,0.0,1.432144669219779e-14,0.5321634954262426,0.18,0.0,False,167.18379375000595,18.0
9320,9.32,-48.978600650260844,-10.05340381770607,18.0,0.0,0.0,7.32410687763558e-15,0.5322207913082346,0.18,0.0,False,167.20179375000595,18.0
9321,9.321,-48.974969824417734,-10.071033823483068,18.0,0.0,0.0,7.32410687763558e-15,0.5322780871902266,0.18,0.0,False,167.21979375000595,18.0
9322,9.322000000000001,-48.97133899857462,-10.088663829260067,18.0,0.0,0.0,7.32410687763558e-15,0.5323353830722186,0.18,0.0,False,167.23779375000595,18.0
9323,9.323,-48.96770817273151,-10.106293835037066,18.0,0.0,0.0,7.32410687763558e-15,0.5323926789542106,0.18,0.0,False,167.25579375000595,18.0
9324,9.324,-48.9640773468884,-10.123923840814065,18.0,0.0,0.0,7.105427357601002e-15,0.5324499748362026,0.18,0.0,False,167.27379375000595,18.0
9325,9.325000000000001,-48.96044652104529,-10.141553846591064,18.0,0.0,0.0,0.0,0.5325072707181945,0.18,0.0,False,167.29179375000595,18.0
9326,9.326,-48.95681569520218,-10.159183852368063,18.0,0.0,0.0,0.0,0.5325645666001865,0.18,0.0,False,167.30979375000595,18.0
9327,9.327,-48.95318486935906,-10.176813858145062,18.0,0.0,0.0,7.32410687763558e-15,0.5326218624821785,0.18,0.0,False,167.32779375000595,18.0
9328,9.328,-48.94955404351595,-10.19444386392206,18.0,0.0,0.0,7.32410687763558e-15,0.5326791583641705,0.18,0.0,False,167.34579375000595,18.0
9329,9.329,-48.94592321767284,-10.21207386969906,18.0,0.0,0.0,7.105427357601002e-15,0.5327364542461624,0.18,0.0,False,167.36379375000595,18.0
9330,9.33,-48.94229239182973,-10.229703875476059,18.0,0.0,0.0,0.0,0.5327937501281544,0.18,0.0,False,167.38179375000595,18.0
9331,9.331,-48.93865284128945,-10.247332054624477,18.0,0.0,0.0,1.464821375527116e-14,0.5328510460101464,0.18,0.0,False,167.39979375000595,18.0
9332,9.332,-48.93490658576197,-10.264937893699138,18.0,0.0,0.0,7.32410687763558e-15,0.5329083418921384,0.18,0.0,False,167.41779375000596,18.0
9333,9.333,-48.93116033023449,-10.282543732773796,18.0,0.0,0.0,7.32410687763558e-15,0.5329656377741304,0.18,0.0,False,167.43579375000596,18.0
9334,9.334,-48.927414074707,-10.300149571848456,18.0,0.0,0.0,1.432144669219779e-14,0.5330229336561224,0.18,0.0,False,167.45379375000596,18.0
9335,9.335,-48.92366781917952,-10.317755410923116,18.0,0.0,0.0,7.32410687763558e-15,0.5330802295381144,0.18,0.0,False,167.47179375000596,18.0
9336,9.336,-48.91992156365203,-10.335361249997776,18.0,0.0,0.0,1.432144669219779e-14,0.5331375254201064,0.18,0.0,False,167.48979375000596,18.0
9337,9.337,-48.91617530812455,-10.352967089072436,18.0,0.0,0.0,7.32410687763558e-15,0.5331948213020984,0.18,0.0,False,167.50779375000596,18.0
9338,9.338000000000001,-48.91242905259707,-10.370572928147096,18.0,0.0,0.0,7.32410687763558e-15,0.5332521171840904,0.18,0.0,False,167.52579375000596,18.0
9339,9.339,-48.90868279706958,-10.388178767221756,18.0,0.0,0.0,7.32410687763558e-15,0.5333094130660824,0.18,0.0,False,167.54379375000596,18.0
9340,9.34,-48.9049365415421,-10.405784606296416,18.0,0.0,0.0,7.32410687763558e-15,0.5333667089480743,0.18,0.0,False,167.56179375000596,18.0
9341,9.341000000000001,-48.90119028601462,-10.423390445371076,18.0,0.0,0.0,0.0,0.5334240048300662,0.18,0.0,False,167.57979375000596,18.0
9342,9.342,-48.89744403048713,-10.440996284445735,18.0,0.0,0.0,7.32410687763558e-15,0.5334813007120582,0.18,0.0,False,167.59779375000596,18.0
9343,9.343,-48.89369777495965,-10.458602123520395,18.0,0.0,0.0,7.32410687763558e-15,0.5335385965940502,0.18,0.0,False,167.61579375000596,18.0
9344,9.344,-48.88995151943217,-10.476207962595055,18.0,0.0,0.0,0.0,0.5335958924760422,0.18,0.0,False,167.63379375000596,18.0
9345,9.345,-48.88620526390468,-10.493813801669715,18.0,0.0,0.0,7.32410687763558e-15,0.5336531883580342,0.18,0.0,False,167.65179375000596,18.0
9346,9.346,-48.8824590083772,-10.511419640744375,18.0,0.0,0.0,0.0,0.5337104842400262,0.18,0.0,False,167.66979375000597,18.0
9347,9.347,-48.878712752849715,-10.529025479819035,18.0,0.0,0.0,0.0,0.5337677801220182,0.18,0.0,False,167.68779375000597,18.0
9348,9.348,-48.87496649732223,-10.546631318893695,18.0,0.0,0.0,0.0,0.5338250760040102,0.18,0.0,False,167.70579375000597,18.0
9349,9.349,-48.871220241794745,-10.564237157968355,18.0,0.0,0.0,0.0,0.5338823718860022,0.18,0.0,False,167.72379375000597,18.0
9350,9.35,-48.867372993877346,-10.581821161330637,18.0,0.0,0.0,1.432144669219779e-14,0.5339396677679942,0.18,0.0,False,167.74179375000597,18.0
9351,9.351,-48.86351146947746,-10.599402077953759,18.0,0.0,0.0,7.32410687763558e-15,0.5339969636499862,0.18,0.0,False,167.75979375000597,18.0
9352,9.352,-48.85964994507757,-10.616982994576878,18.0,0.0,0.0,7.32410687763558e-15,0.5340542595319782,0.18,0.0,False,167.77779375000597,18.0
9353,9.353,-48.85578842067768,-10.634563911199997,18.0,0.0,0.0,7.32410687763558e-15,0.5341115554139702,0.18,0.0,False,167.79579375000597,18.0
9354,9.354000000000001,-48.851926896277796,-10.652144827823118,18.0,0.0,0.0,7.32410687763558e-15,0.5341688512959621,0.18,0.0,False,167.81379375000597,18.0
9355,9.355,-48.8480653718779,-10.669725744446238,18.0,0.0,0.0,7.32410687763558e-15,0.5342261471779541,0.18,0.0,False,167.83179375000597,18.0
9356,9.356,-48.84420384747801,-10.687306661069357,18.0,0.0,0.0,7.32410687763558e-15,0.534283443059946,0.18,0.0,False,167.84979375000597,18.0
9357,9.357,-48.840342323078126,-10.704887577692476,18.0,0.0,0.0,7.32410687763558e-15,0.534340738941938,0.18,0.0,False,167.86779375000597,18.0
9358,9.358,-48.83648079867824,-10.722468494315597,18.0,0.0,0.0,7.32410687763558e-15,0.53439803482393,0.18,0.0,False,167.88579375000597,18.0
9359,9.359,-48.83261927427835,-10.740049410938717,18.0,0.0,0.0,7.105427357601002e-15,0.534455330705922,0.18,0.0,False,167.90379375000597,18.0
9360,9.36,-48.82875774987846,-10.757630327561836,18.0,0.0,0.0,0.0,0.534512626587914,0.18,0.0,False,167.92179375000597,18.0
9361,9.361,-48.824896225478575,-10.775211244184957,18.0,0.0,0.0,0.0,0.534569922469906,0.18,0.0,False,167.93979375000598,18.0
9362,9.362,-48.82103470107869,-10.792792160808077,18.0,0.0,0.0,0.0,0.534627218351898,0.18,0.0,False,167.95779375000598,18.0
9363,9.363,-48.8171731766788,-10.810373077431196,18.0,0.0,0.0,0.0,0.53468451423389,0.18,0.0,False,167.97579375000598,18.0
9364,9.364,-48.81331165227891,-10.827953994054315,18.0,0.0,0.0,7.105427357601002e-15,0.534741810115882,0.18,0.0,False,167.99379375000598,18.0
9365,9.365,-48.80945012787902,-10.845534910677436,18.0,0.0,0.0,0.0,0.534799105997874,0.18,0.0,False,168.01179375000598,18.0
9366,9.366,-48.80558860347913,-10.863115827300556,18.0,0.0,0.0,0.0,0.5348564018798659,0.18,0.0,False,168.02979375000598,18.0
9367,9.367,-48.80172707907924,-10.880696743923675,18.0,0.0,0.0,0.0,0.5349136977618579,0.18,0.0,False,168.04779375000598,18.0
9368,9.368,-48.79778766348532,-10.898260284627533,18.0,0.0,0.0,7.32410687763558e-15,0.5349709936438499,0.18,0.0,False,168.06579375000598,18.0
9369,9.369,-48.793811035973036,-10.915815524119735,18.0,0.0,0.0,7.32410687763558e-15,0.5350282895258419,0.18,0.0,False,168.08379375000598,18.0
9370,9.370000000000001,-48.78983440846075,-10.933370763611935,18.0,0.0,0.0,7.32410687763558e-15,0.5350855854078339,0.18,0.0,False,168.10179375000598,18.0
9371,9.371,-48.785857780948454,-10.950926003104136,18.0,0.0,0.0,7.32410687763558e-15,0.5351428812898259,0.18,0.0,False,168.11979375000598,18.0
9372,9.372,-48.78188115343617,-10.968481242596337,18.0,0.0,0.0,7.32410687763558e-15,0.5352001771718178,0.18,0.0,False,168.13779375000598,18.0
9373,9.373,-48.77790452592388,-10.986036482088538,18.0,0.0,0.0,7.32410687763558e-15,0.5352574730538098,0.18,0.0,False,168.15579375000598,18.0
9374,9.374,-48.77392789841159,-11.00359172158074,18.0,0.0,0.0,7.32410687763558e-15,0.5353147689358018,0.18,0.0,False,168.17379375000598,18.0
9375,9.375,-48.769951270899305,-11.02114696107294,18.0,0.0,0.0,7.32410687763558e-15,0.5353720648177938,0.18,0.0,False,168.19179375000598,18.0
9376,9.376,-48.76597464338702,-11.038702200565142,18.0,0.0,0.0,0.0,0.5354293606997858,0.18,0.0,False,168.20979375000599,18.0
9377,9.377,-48.761998015874724,-11.056257440057342,18.0,0.0,0.0,7.32410687763558e-15,0.5354866565817777,0.18,0.0,False,168.227793750006,18.0
9378,9.378,-48.75802138836244,-11.073812679549544,18.0,0.0,0.0,7.32410687763558e-15,0.5355439524637697,0.18,0.0,False,168.245793750006,18.0
9379,9.379,-48.75404476085015,-11.091367919041744,18.0,0.0,0.0,7.32410687763558e-15,0.5356012483457617,0.18,0.0,False,168.263793750006,18.0
9380,9.38,-48.75006813333786,-11.108923158533946,18.0,0.0,0.0,7.105427357601002e-15,0.5356585442277537,0.18,0.0,False,168.281793750006,18.0
9381,9.381,-48.746091505825575,-11.126478398026148,18.0,0.0,0.0,0.0,0.5357158401097457,0.18,0.0,False,168.299793750006,18.0
9382,9.382,-48.74211487831329,-11.144033637518348,18.0,0.0,0.0,0.0,0.5357731359917377,0.18,0.0,False,168.317793750006,18.0
9383,9.383000000000001,-48.73813825080099,-11.16158887701055,18.0,0.0,0.0,7.32410687763558e-15,0.5358304318737297,0.18,0.0,False,168.335793750006,18.0
9384,9.384,-48.734161623288706,-11.17914411650275,18.0,0.0,0.0,7.32410687763558e-15,0.5358877277557217,0.18,0.0,False,168.353793750006,18.0
9385,9.385,-48.73018499577642,-11.196699355994951,18.0,0.0,0.0,0.0,0.5359450236377137,0.18,0.0,False,168.371793750006,18.0
9386,9.386000000000001,-48.72615351450636,-11.214241980910975,18.0,0.0,0.0,7.32410687763558e-15,0.5360023195197057,0.18,0.0,False,168.389793750006,18.0
9387,9.387,-48.72206195458259,-11.231770789695098,18.0,0.0,0.0,1.464821375527116e-14,0.5360596154016976,0.18,0.0,False,168.407793750006,18.0
9388,9.388,-48.717970394658835,-11.249299598479219,18.0,0.0,0.0,1.464821375527116e-14,0.5361169112836895,0.18,0.0,False,168.425793750006,18.0
9389,9.389,-48.71387883473508,-11.266828407263342,18.0,0.0,0.0,1.432144669219779e-14,0.5361742071656815,0.18,0.0,False,168.443793750006,18.0
9390,9.39,-48.70978727481132,-11.284357216047464,18.0,0.0,0.0,7.32410687763558e-15,0.5362315030476735,0.18,0.0,False,168.461793750006,18.0
9391,9.391,-48.70569571488756,-11.301886024831585,18.0,0.0,0.0,7.32410687763558e-15,0.5362887989296655,0.18,0.0,False,168.479793750006,18.0
9392,9.392,-48.7016041549638,-11.319414833615708,18.0,0.0,0.0,7.32410687763558e-15,0.5363460948116575,0.18,0.0,False,168.497793750006,18.0
9393,9.393,-48.69751259504004,-11.336943642399829,18.0,0.0,0.0,1.432144669219779e-14,0.5364033906936495,0.18,0.0,False,168.515793750006,18.0
9394,9.394,-48.69342103511628,-11.354472451183952,18.0,0.0,0.0,7.32410687763558e-15,0.5364606865756415,0.18,0.0,False,168.533793750006,18.0
