step,time,x,y,v,a,j,contour_error,progress,v_over_vmax,abs_j_over_jmax,active_accdec_window,s_smoothed,v_cap
3222,3.222,3.3953181194980893,10.735061547012263,18.0,0.0,0.0,0.0,0.18924830278799443,0.18,0.0,False,43.732218750001685,18.0
3223,3.223,3.4131338440253844,10.737630585658831,18.0,0.0,0.0,0.0,0.18932617279481778,0.18,0.0,False,43.750218750001686,18.0
3224,3.224,3.430949568552679,10.7401996243054,18.0,0.0,0.0,0.0,0.18940404280164114,0.18,0.0,False,43.76821875000169,18.0
3225,3.225,3.4487652930799744,10.74276866295197,18.0,0.0,0.0,0.0,0.18948191280846452,0.18,0.0,False,43.78621875000169,18.0
3226,3.226,3.466581017607269,10.745337701598539,18.0,0.0,0.0,0.0,0.18955978281528787,0.18,0.0,False,43.80421875000169,18.0
3227,3.227,3.484396742134564,10.747906740245108,18.0,0.0,0.0,0.0,0.18963765282211123,0.18,0.0,False,43.82221875000169,18.0
3228,3.228,3.502212466661859,10.750475778891678,18.0,0.0,0.0,0.0,0.18971552282893459,0.18,0.0,False,43.84021875000169,18.0
3229,3.229,3.5200281911891538,10.753044817538248,18.0,0.0,0.0,0.0,0.18979339283575797,0.18,0.0,False,43.85821875000169,18.0
3230,3.23,3.53784391571645,10.755613856184816,18.0,0.0,0.0,0.0,0.18987126284258132,0.18,0.0,False,43.87621875000169,18.0
3231,3.231,3.5556596402437446,10.758182894831386,18.0,0.0,0.0,0.0,0.18994913284940468,0.18,0.0,False,43.89421875000169,18.0
3232,3.232,3.5734753647710393,10.760751933477955,18.0,0.0,0.0,0.0,0.19002700285622803,0.18,0.0,False,43.91221875000169,18.0
3233,3.233,3.5912910892983345,10.763320972124523,18.0,0.0,0.0,0.0,0.19010487286305142,0.18,0.0,False,43.93021875000169,18.0
3234,3.234,3.6091068138256293,10.765890010771093,18.0,0.0,0.0,0.0,0.19018274286987477,0.18,0.0,False,43.94821875000169,18.0
3235,3.235,3.6269225383529244,10.768459049417663,18.0,0.0,0.0,0.0,0.19026061287669813,0.18,0.0,False,43.966218750001694,18.0
3236,3.236,3.644738262880219,10.771028088064233,18.0,0.0,0.0,0.0,0.19033848288352148,0.18,0.0,False,43.984218750001695,18.0
3237,3.237,3.6625539874075144,10.7735971267108,18.0,0.0,0.0,0.0,0.19041635289034486,0.18,0.0,False,44.002218750001695,18.0
3238,3.238,3.680369711934809,10.77616616535737,18.0,0.0,0.0,0.0,0.19049422289716822,0.18,0.0,False,44.020218750001696,18.0
3239,3.239,3.6981854364621043,10.77873520400394,18.0,0.0,0.0,0.0,0.19057209290399157,0.18,0.0,False,44.0382187500017,18.0
3240,3.24,3.7160011609893995,10.781304242650508,18.0,0.0,0.0,0.0,0.19064996291081493,0.18,0.0,False,44.0562187500017,18.0
3241,3.241,3.733816885516694,10.783873281297078,18.0,0.0,0.0,0.0,0.1907278329176383,0.18,0.0,False,44.0742187500017,18.0
3242,3.242,3.7516326100439894,10.786442319943648,18.0,0.0,0.0,0.0,0.19080570292446167,0.18,0.0,False,44.0922187500017,18.0
3243,3.243,3.769448334571284,10.789011358590216,18.0,0.0,0.0,0.0,0.19088357293128502,0.18,0.0,False,44.1102187500017,18.0
3244,3.244,3.7872640590985793,10.791580397236785,18.0,0.0,0.0,0.0,0.19096144293810838,0.18,0.0,False,44.1282187500017,18.0
3245,3.245,3.805079783625874,10.794149435883353,18.0,0.0,0.0,1.7763568394002505e-15,0.19103931294493176,0.18,0.0,False,44.1462187500017,18.0
3246,3.246,3.8228955081531693,10.796718474529923,18.0,0.0,0.0,1.7763568394002505e-15,0.19111718295175512,0.18,0.0,False,44.1642187500017,18.0
3247,3.247,3.840711232680464,10.799287513176493,18.0,0.0,0.0,0.0,0.19119505295857847,0.18,0.0,False,44.1822187500017,18.0
3248,3.248,3.8585269572077556,10.801856551823061,18.0,0.0,0.0,1.7763568394002505e-15,0.19127292296540183,0.18,0.0,False,44.2002187500017,18.0
3249,3.249,3.876342681735051,10.80442559046963,18.0,0.0,0.0,0.0,0.1913507929722252,0.18,0.0,False,44.218218750001704,18.0
3250,3.25,3.8941584062623456,10.8069946291162,18.0,0.0,0.0,0.0,0.19142866297904856,0.18,0.0,False,44.236218750001704,18.0
3251,3.251,3.9119741307896403,10.809563667762768,18.0,0.0,0.0,1.7763568394002505e-15,0.1915065329858719,0.18,0.0,False,44.254218750001705,18.0
3252,3.2520000000000002,3.9297898553169355,10.812132706409338,18.0,0.0,0.0,0.0,0.19158440299269527,0.18,0.0,False,44.272218750001706,18.0
3253,3.253,3.94760557984423,10.814701745055908,18.0,0.0,0.0,0.0,0.19166227299951866,0.18,0.0,False,44.290218750001706,18.0
3254,3.254,3.9654213043715254,10.817270783702478,18.0,0.0,0.0,0.0,0.191740143006342,0.18,0.0,False,44.30821875000171,18.0
3255,3.255,3.98323702889882,10.819839822349046,18.0,0.0,0.0,0.0,0.19181801301316537,0.18,0.0,False,44.32621875000171,18.0
3256,3.2560000000000002,4.001052753426112,10.822408860995615,18.0,0.0,0.0,0.0,0.1918958830199887,0.18,0.0,False,44.34421875000171,18.0
3257,3.257,4.018868477953407,10.824977899642185,18.0,0.0,0.0,0.0,0.19197375302681208,0.18,0.0,False,44.36221875000171,18.0
3258,3.258,4.036684202480702,10.827546938288753,18.0,0.0,0.0,0.0,0.19205162303363543,0.18,0.0,False,44.38021875000171,18.0
3259,3.259,4.054499927007996,10.830115976935323,18.0,0.0,0.0,0.0,0.1921294930404588,0.18,0.0,False,44.39821875000171,18.0
3260,3.2600000000000002,4.072315651535292,10.832685015581891,18.0,0.0,0.0,0.0,0.19220736304728214,0.18,0.0,False,44.41621875000171,18.0
3261,3.261,4.090131376062587,10.83525405422846,18.0,0.0,0.0,0.0,0.19228523305410553,0.18,0.0,False,44.43421875000171,18.0
3262,3.262,4.1079471005898816,10.83782309287503,18.0,0.0,0.0,0.0,0.19236310306092888,0.18,0.0,False,44.45221875000171,18.0
3263,3.263,4.125762825117176,10.840392131521599,18.0,0.0,0.0,0.0,0.19244097306775224,0.18,0.0,False,44.47021875000171,18.0
3264,3.2640000000000002,4.143578549644472,10.842961170168168,18.0,0.0,0.0,0.0,0.1925188430745756,0.18,0.0,False,44.488218750001714,18.0
3265,3.265,4.161394274171769,10.845530208814738,18.0,0.0,0.0,0.0,0.19259671308139897,0.18,0.0,False,44.506218750001715,18.0
3266,3.266,4.179209998699064,10.848099247461306,18.0,0.0,0.0,0.0,0.19267458308822233,0.18,0.0,False,44.524218750001715,18.0
3267,3.267,4.19702572322636,10.850668286107876,18.0,0.0,0.0,0.0,0.19275245309504568,0.18,0.0,False,44.542218750001716,18.0
3268,3.2680000000000002,4.214841447753654,10.853237324754446,18.0,0.0,0.0,0.0,0.19283032310186904,0.18,0.0,False,44.56021875000172,18.0
3269,3.269,4.232657172280949,10.855806363401014,18.0,0.0,0.0,0.0,0.19290819310869242,0.18,0.0,False,44.57821875000172,18.0
3270,3.27,4.250472896808244,10.858375402047583,18.0,0.0,0.0,0.0,0.19298606311551578,0.18,0.0,False,44.59621875000172,18.0
3271,3.271,4.268288621335539,10.860944440694153,18.0,0.0,0.0,0.0,0.19306393312233913,0.18,0.0,False,44.61421875000172,18.0
3272,3.2720000000000002,4.286104345862834,10.863513479340721,18.0,0.0,0.0,0.0,0.1931418031291625,0.18,0.0,False,44.63221875000172,18.0
3273,3.273,4.303920070390129,10.86608251798729,18.0,0.0,0.0,0.0,0.19321967313598587,0.18,0.0,False,44.65021875000172,18.0
3274,3.274,4.321735794917426,10.86865155663386,18.0,0.0,0.0,0.0,0.19329754314280925,0.18,0.0,False,44.66821875000172,18.0
3275,3.275,4.339551519444721,10.87122059528043,18.0,0.0,0.0,0.0,0.1933754131496326,0.18,0.0,False,44.68621875000172,18.0
3276,3.2760000000000002,4.357367243972016,10.873789633926998,18.0,0.0,0.0,0.0,0.19345328315645596,0.18,0.0,False,44.70421875000172,18.0
3277,3.277,4.3751829684993115,10.876358672573568,18.0,0.0,0.0,0.0,0.19353115316327935,0.18,0.0,False,44.72221875000172,18.0
3278,3.278,4.392998693026606,10.878927711220138,18.0,0.0,0.0,0.0,0.1936090231701027,0.18,0.0,False,44.74021875000172,18.0
3279,3.279,4.410814417553901,10.881496749866708,18.0,0.0,0.0,1.7763568394002505e-15,0.19368689317692606,0.18,0.0,False,44.758218750001724,18.0
3280,3.2800000000000002,4.428630142081196,10.884065788513276,18.0,0.0,0.0,0.0,0.1937647631837494,0.18,0.0,False,44.776218750001725,18.0
3281,3.281,4.4464458666084905,10.886634827159845,18.0,0.0,0.0,0.0,0.1938426331905728,0.18,0.0,False,44.794218750001725,18.0
3282,3.282,4.464261591135786,10.889203865806415,18.0,0.0,0.0,1.7763568394002505e-15,0.19392050319739615,0.18,0.0,False,44.812218750001726,18.0
3283,3.283,4.482077315663077,10.891772904452983,18.0,0.0,0.0,0.0,0.1939983732042195,0.18,0.0,False,44.83021875000173,18.0
3284,3.2840000000000003,4.499893040190372,10.894341943099553,18.0,0.0,0.0,1.7763568394002505e-15,0.19407624321104286,0.18,0.0,False,44.84821875000173,18.0
3285,3.285,4.517708764717667,10.896910981746123,18.0,0.0,0.0,1.7763568394002505e-15,0.19415411321786621,0.18,0.0,False,44.86621875000173,18.0
3286,3.286,4.535524489244962,10.89948002039269,18.0,0.0,0.0,0.0,0.1942319832246896,0.18,0.0,False,44.88421875000173,18.0
3287,3.287,4.553340213772257,10.90204905903926,18.0,0.0,0.0,0.0,0.19430985323151295,0.18,0.0,False,44.90221875000173,18.0
3288,3.2880000000000003,4.571155938299552,10.904618097685828,18.0,0.0,0.0,0.0,0.19438772323833628,0.18,0.0,False,44.92021875000173,18.0
3289,3.289,4.588971662826847,10.907187136332398,18.0,0.0,0.0,0.0,0.19446559324515966,0.18,0.0,False,44.93821875000173,18.0
3290,3.29,4.606787387354142,10.909756174978968,18.0,0.0,0.0,0.0,0.19454346325198305,0.18,0.0,False,44.95621875000173,18.0
3291,3.291,4.624603111881437,10.912325213625536,18.0,0.0,0.0,0.0,0.1946213332588064,0.18,0.0,False,44.97421875000173,18.0
3292,3.2920000000000003,4.642418836408729,10.914894252272106,18.0,0.0,0.0,0.0,0.19469920326562973,0.18,0.0,False,44.99221875000173,18.0
3293,3.293,4.660234560936024,10.917463290918674,18.0,0.0,0.0,0.0,0.1947770732724531,0.18,0.0,False,45.010218750001734,18.0
3294,3.294,4.678050285463319,10.920032329565244,18.0,0.0,0.0,0.0,0.19485494327927647,0.18,0.0,False,45.028218750001734,18.0
3295,3.295,4.695866009990613,10.922601368211813,18.0,0.0,0.0,0.0,0.19493281328609982,0.18,0.0,False,45.046218750001735,18.0
3296,3.2960000000000003,4.713681734517909,10.925170406858381,18.0,0.0,0.0,0.0,0.19501068329292318,0.18,0.0,False,45.064218750001736,18.0
3297,3.297,4.731497459045204,10.927739445504951,18.0,0.0,0.0,0.0,0.19508855329974656,0.18,0.0,False,45.082218750001736,18.0
3298,3.298,4.749313183572498,10.930308484151519,18.0,0.0,0.0,1.7763568394002505e-15,0.19516642330656991,0.18,0.0,False,45.10021875000174,18.0
3299,3.299,4.767128908099793,10.932877522798089,18.0,0.0,0.0,0.0,0.19524429331339327,0.18,0.0,False,45.11821875000174,18.0
3300,3.3000000000000003,4.784944632627089,10.935446561444659,18.0,0.0,0.0,0.0,0.19532216332021662,0.18,0.0,False,45.13621875000174,18.0
3301,3.301,4.802760357154381,10.938015600091227,18.0,0.0,0.0,1.7763568394002505e-15,0.19540003332704,0.18,0.0,False,45.15421875000174,18.0
3302,3.302,4.820576081681676,10.940584638737796,18.0,0.0,0.0,0.0,0.19547790333386336,0.18,0.0,False,45.17221875000174,18.0
3303,3.303,4.83839180620897,10.943153677384366,18.0,0.0,0.0,0.0,0.19555577334068672,0.18,0.0,False,45.19021875000174,18.0
3304,3.3040000000000003,4.856207530736265,10.945722716030934,18.0,0.0,0.0,1.7763568394002505e-15,0.19563364334751007,0.18,0.0,False,45.20821875000174,18.0
3305,3.305,4.87402325526356,10.948291754677504,18.0,0.0,0.0,0.0,0.19571151335433346,0.18,0.0,False,45.22621875000174,18.0
3306,3.306,4.8918389797908555,10.950860793324074,18.0,0.0,0.0,0.0,0.1957893833611568,0.18,0.0,False,45.24421875000174,18.0
3307,3.307,4.90965470431815,10.953429831970643,18.0,0.0,0.0,0.0,0.19586725336798017,0.18,0.0,False,45.26221875000174,18.0
3308,3.3080000000000003,4.927470428845445,10.955998870617211,18.0,0.0,0.0,0.0,0.19594512337480352,0.18,0.0,False,45.280218750001744,18.0
3309,3.309,4.94528615337274,10.958567909263781,18.0,0.0,0.0,0.0,0.1960229933816269,0.18,0.0,False,45.298218750001745,18.0
3310,3.31,4.963101877900033,10.961136947910349,18.0,0.0,0.0,1.7763568394002505e-15,0.19610086338845023,0.18,0.0,False,45.316218750001745,18.0
3311,3.311,4.980917602427327,10.963705986556919,18.0,0.0,0.0,0.0,0.19617873339527359,0.18,0.0,False,45.334218750001746,18.0
3312,3.3120000000000003,4.998733326954622,10.966275025203489,18.0,0.0,0.0,0.0,0.19625660340209694,0.18,0.0,False,45.35221875000175,18.0
3313,3.313,5.016549051481917,10.968844063850057,18.0,0.0,0.0,0.0,0.19633447340892032,0.18,0.0,False,45.37021875000175,18.0
3314,3.314,5.034364776009212,10.971413102496626,18.0,0.0,0.0,0.0,0.19641234341574368,0.18,0.0,False,45.38821875000175,18.0
3315,3.315,5.052180500536507,10.973982141143196,18.0,0.0,0.0,0.0,0.19649021342256703,0.18,0.0,False,45.40621875000175,18.0
3316,3.3160000000000003,5.069996225063802,10.976551179789764,18.0,0.0,0.0,0.0,0.1965680834293904,0.18,0.0,False,45.42421875000175,18.0
3317,3.317,5.087811949591097,10.979120218436334,18.0,0.0,0.0,0.0,0.19664595343621377,0.18,0.0,False,45.44221875000175,18.0
3318,3.318,5.1056276741183915,10.981689257082904,18.0,0.0,0.0,0.0,0.19672382344303713,0.18,0.0,False,45.46021875000175,18.0
3319,3.319,5.123443398645689,10.984258295729472,18.0,0.0,0.0,0.0,0.19680169344986048,0.18,0.0,False,45.47821875000175,18.0
3320,3.3200000000000003,5.1412591231729845,10.986827334376041,18.0,0.0,0.0,0.0,0.19687956345668384,0.18,0.0,False,45.49621875000175,18.0
3321,3.321,5.159074847700279,10.989396373022611,18.0,0.0,0.0,0.0,0.19695743346350722,0.18,0.0,False,45.51421875000175,18.0
3322,3.322,5.176890572227574,10.99196541166918,18.0,0.0,0.0,0.0,0.19703530347033058,0.18,0.0,False,45.53221875000175,18.0
3323,3.323,5.194706296754869,10.994534450315749,18.0,0.0,0.0,0.0,0.19711317347715393,0.18,0.0,False,45.550218750001754,18.0
3324,3.3240000000000003,5.212522021282164,10.997103488962319,18.0,0.0,0.0,0.0,0.19719104348397729,0.18,0.0,False,45.568218750001755,18.0
3325,3.325,5.230337745809459,10.999672527608887,18.0,0.0,0.0,0.0,0.19726891349080067,0.18,0.0,False,45.586218750001755,18.0
3326,3.326,5.248153470336754,11.002241566255456,18.0,0.0,0.0,0.0,0.19734678349762402,0.18,0.0,False,45.604218750001756,18.0
3327,3.327,5.265969194864049,11.004810604902026,18.0,0.0,0.0,0.0,0.19742465350444738,0.18,0.0,False,45.62221875000176,18.0
3328,3.3280000000000003,5.283784919391347,11.007379643548596,18.0,0.0,0.0,1.7763568394002505e-15,0.19750252351127076,0.18,0.0,False,45.64021875000176,18.0
3329,3.329,5.301600643918642,11.009948682195164,18.0,0.0,0.0,0.0,0.19758039351809414,0.18,0.0,False,45.65821875000176,18.0
3330,3.33,5.319416368445937,11.012517720841734,18.0,0.0,0.0,0.0,0.1976582635249175,0.18,0.0,False,45.67621875000176,18.0
3331,3.331,5.337232092973232,11.015086759488304,18.0,0.0,0.0,0.0,0.19773613353174085,0.18,0.0,False,45.69421875000176,18.0
3332,3.332,5.355047817500527,11.017655798134873,18.0,0.0,0.0,1.7763568394002505e-15,0.1978140035385642,0.18,0.0,False,45.71221875000176,18.0
3333,3.333,5.3728635420278215,11.020224836781441,18.0,0.0,0.0,0.0,0.1978918735453876,0.18,0.0,False,45.73021875000176,18.0
3334,3.334,5.390679266555116,11.022793875428011,18.0,0.0,0.0,0.0,0.19796974355221095,0.18,0.0,False,45.74821875000176,18.0
3335,3.335,5.408494991082412,11.02536291407458,18.0,0.0,0.0,1.7763568394002505e-15,0.1980476135590343,0.18,0.0,False,45.76621875000176,18.0
3336,3.336,5.426310715609707,11.027931952721149,18.0,0.0,0.0,0.0,0.19812548356585766,0.18,0.0,False,45.78421875000176,18.0
3337,3.337,5.444126440136998,11.030500991367719,18.0,0.0,0.0,1.7763568394002505e-15,0.19820335357268104,0.18,0.0,False,45.802218750001764,18.0
3338,3.338,5.4619421646642925,11.033070030014287,18.0,0.0,0.0,0.0,0.19828122357950437,0.18,0.0,False,45.820218750001764,18.0
3339,3.339,5.479757889191588,11.035639068660856,18.0,0.0,0.0,0.0,0.19835909358632775,0.18,0.0,False,45.838218750001765,18.0
3340,3.34,5.497573613718883,11.038208107307426,18.0,0.0,0.0,1.7763568394002505e-15,0.1984369635931511,0.18,0.0,False,45.856218750001766,18.0
3341,3.341,5.515389338246178,11.040777145953994,18.0,0.0,0.0,0.0,0.19851483359997446,0.18,0.0,False,45.874218750001766,18.0
3342,3.342,5.533205062773472,11.043346184600564,18.0,0.0,0.0,0.0,0.19859270360679782,0.18,0.0,False,45.89221875000177,18.0
3343,3.343,5.551020787300767,11.045915223247134,18.0,0.0,0.0,1.7763568394002505e-15,0.19867057361362117,0.18,0.0,False,45.91021875000177,18.0
3344,3.344,5.568836511828063,11.048484261893702,18.0,0.0,0.0,0.0,0.19874844362044455,0.18,0.0,False,45.92821875000177,18.0
3345,3.345,5.5866522363553575,11.051053300540271,18.0,0.0,0.0,0.0,0.19882631362726794,0.18,0.0,False,45.94621875000177,18.0
3346,3.346,5.6044679608826495,11.05362233918684,18.0,0.0,0.0,0.0,0.19890418363409126,0.18,0.0,False,45.96421875000177,18.0
3347,3.347,5.622283685409944,11.056191377833409,18.0,0.0,0.0,0.0,0.19898205364091462,0.18,0.0,False,45.98221875000177,18.0
3348,3.348,5.640099409937239,11.058760416479979,18.0,0.0,0.0,0.0,0.19905992364773797,0.18,0.0,False,46.00021875000177,18.0
3349,3.349,5.657915134464535,11.061329455126547,18.0,0.0,0.0,0.0,0.19913779365456136,0.18,0.0,False,46.01821875000177,18.0
3350,3.35,5.675730858991829,11.063898493773117,18.0,0.0,0.0,0.0,0.1992156636613847,0.18,0.0,False,46.03621875000177,18.0
3351,3.351,5.693546583519124,11.066467532419685,18.0,0.0,0.0,1.7763568394002505e-15,0.19929353366820807,0.18,0.0,False,46.05421875000177,18.0
3352,3.352,5.711362308046419,11.069036571066254,18.0,0.0,0.0,0.0,0.19937140367503142,0.18,0.0,False,46.072218750001774,18.0
3353,3.353,5.7291780325737145,11.071605609712824,18.0,0.0,0.0,0.0,0.1994492736818548,0.18,0.0,False,46.090218750001775,18.0
3354,3.354,5.746993757101009,11.074174648359392,18.0,0.0,0.0,1.7763568394002505e-15,0.19952714368867816,0.18,0.0,False,46.108218750001775,18.0
3355,3.355,5.7648094816283075,11.076743687005962,18.0,0.0,0.0,1.7763568394002505e-15,0.19960501369550152,0.18,0.0,False,46.126218750001776,18.0
3356,3.356,5.782625206155602,11.079312725652532,18.0,0.0,0.0,0.0,0.19968288370232487,0.18,0.0,False,46.14421875000178,18.0
3357,3.357,5.800440930682897,11.081881764299101,18.0,0.0,0.0,0.0,0.19976075370914825,0.18,0.0,False,46.16221875000178,18.0
3358,3.358,5.818256655210192,11.084450802945671,18.0,0.0,0.0,0.0,0.1998386237159716,0.18,0.0,False,46.18021875000178,18.0
3359,3.359,5.836072379737487,11.08701984159224,18.0,0.0,0.0,1.7763568394002505e-15,0.199916493722795,0.18,0.0,False,46.19821875000178,18.0
3360,3.36,5.853888104264782,11.089588880238809,18.0,0.0,0.0,0.0,0.19999436372961835,0.18,0.0,False,46.21621875000178,18.0
3361,3.361,5.871703828792077,11.092157918885379,18.0,0.0,0.0,0.0,0.2000722337364417,0.18,0.0,False,46.23421875000178,18.0
3362,3.362,5.889519553319372,11.094726957531948,18.0,0.0,0.0,0.0,0.20015010374326506,0.18,0.0,False,46.25221875000178,18.0
3363,3.363,5.907335277846666,11.097295996178516,18.0,0.0,0.0,0.0,0.2002279737500884,0.18,0.0,False,46.27021875000178,18.0
3364,3.364,5.9251510023739655,11.099865034825086,18.0,0.0,0.0,0.0,0.2003058437569118,0.18,0.0,False,46.28821875000178,18.0
3365,3.365,5.94296672690126,11.102434073471656,18.0,0.0,0.0,0.0,0.20038371376373518,0.18,0.0,False,46.30621875000178,18.0
3366,3.366,5.960782451428555,11.105003112118226,18.0,0.0,0.0,0.0,0.20046158377055853,0.18,0.0,False,46.32421875000178,18.0
3367,3.367,5.97859817595585,11.107572150764794,18.0,0.0,0.0,0.0,0.2005394537773819,0.18,0.0,False,46.342218750001784,18.0
3368,3.368,5.996413900483145,11.110141189411364,18.0,0.0,0.0,0.0,0.20061732378420524,0.18,0.0,False,46.360218750001785,18.0
3369,3.369,6.01422962501044,11.112710228057932,18.0,0.0,0.0,0.0,0.20069519379102863,0.18,0.0,False,46.378218750001786,18.0
3370,3.37,6.032045349537735,11.115279266704501,18.0,0.0,0.0,0.0,0.20077306379785198,0.18,0.0,False,46.396218750001786,18.0
3371,3.371,6.04986107406503,11.117848305351071,18.0,0.0,0.0,0.0,0.20085093380467534,0.18,0.0,False,46.41421875000179,18.0
3372,3.372,6.067676798592324,11.120417343997639,18.0,0.0,0.0,0.0,0.2009288038114987,0.18,0.0,False,46.43221875000179,18.0
3373,3.373,6.085492523119616,11.122986382644209,18.0,0.0,0.0,0.0,0.20100667381832207,0.18,0.0,False,46.45021875000179,18.0
3374,3.374,6.103308247646912,11.125555421290777,18.0,0.0,0.0,0.0,0.20108454382514543,0.18,0.0,False,46.46821875000179,18.0
3375,3.375,6.121123972174207,11.128124459937347,18.0,0.0,0.0,0.0,0.20116241383196878,0.18,0.0,False,46.48621875000179,18.0
3376,3.376,6.1389396967015015,11.130693498583916,18.0,0.0,0.0,0.0,0.20124028383879214,0.18,0.0,False,46.50421875000179,18.0
3377,3.3770000000000002,6.156755421228796,11.133262537230484,18.0,0.0,0.0,0.0,0.20131815384561552,0.18,0.0,False,46.52221875000179,18.0
3378,3.378,6.174571145756092,11.135831575877054,18.0,0.0,0.0,0.0,0.20139602385243888,0.18,0.0,False,46.54021875000179,18.0
3379,3.379,6.192386870283387,11.138400614523622,18.0,0.0,0.0,0.0,0.20147389385926223,0.18,0.0,False,46.55821875000179,18.0
3380,3.38,6.210202594810681,11.140969653170192,18.0,0.0,0.0,0.0,0.2015517638660856,0.18,0.0,False,46.57621875000179,18.0
3381,3.3810000000000002,6.228018319337976,11.143538691816762,18.0,0.0,0.0,0.0,0.20162963387290897,0.18,0.0,False,46.594218750001794,18.0
3382,3.382,6.245834043865274,11.146107730463331,18.0,0.0,0.0,0.0,0.20170750387973232,0.18,0.0,False,46.612218750001794,18.0
3383,3.383,6.263649768392569,11.148676769109901,18.0,0.0,0.0,1.7763568394002505e-15,0.20178537388655568,0.18,0.0,False,46.630218750001795,18.0
3384,3.384,6.281465492919865,11.15124580775647,18.0,0.0,0.0,0.0,0.20186324389337904,0.18,0.0,False,46.648218750001796,18.0
3385,3.3850000000000002,6.2992812174471595,11.153814846403039,18.0,0.0,0.0,0.0,0.20194111390020242,0.18,0.0,False,46.666218750001796,18.0
3386,3.386,6.317096941974454,11.156383885049609,18.0,0.0,0.0,1.7763568394002505e-15,0.20201898390702577,0.18,0.0,False,46.6842187500018,18.0
3387,3.387,6.334912666501749,11.158952923696177,18.0,0.0,0.0,0.0,0.20209685391384913,0.18,0.0,False,46.7022187500018,18.0
3388,3.388,6.352728391029044,11.161521962342746,18.0,0.0,0.0,0.0,0.20217472392067248,0.18,0.0,False,46.7202187500018,18.0
3389,3.3890000000000002,6.370544115556339,11.164091000989316,18.0,0.0,0.0,0.0,0.20225259392749587,0.18,0.0,False,46.7382187500018,18.0
3390,3.39,6.388359840083638,11.166660039635886,18.0,0.0,0.0,0.0,0.20233046393431925,0.18,0.0,False,46.7562187500018,18.0
3391,3.391,6.406175564610932,11.169229078282456,18.0,0.0,0.0,1.7763568394002505e-15,0.20240833394114258,0.18,0.0,False,46.7742187500018,18.0
3392,3.392,6.423991289138227,11.171798116929024,18.0,0.0,0.0,0.0,0.20248620394796593,0.18,0.0,False,46.7922187500018,18.0
3393,3.3930000000000002,6.441807013665523,11.174367155575593,18.0,0.0,0.0,0.0,0.20256407395478934,0.18,0.0,False,46.8102187500018,18.0
3394,3.394,6.4596227381928175,11.176936194222163,18.0,0.0,0.0,1.7763568394002505e-15,0.2026419439616127,0.18,0.0,False,46.8282187500018,18.0
3395,3.395,6.477438462720112,11.179505232868731,18.0,0.0,0.0,0.0,0.20271981396843602,0.18,0.0,False,46.8462187500018,18.0
3396,3.396,6.495254187247407,11.182074271515301,18.0,0.0,0.0,0.0,0.20279768397525938,0.18,0.0,False,46.864218750001804,18.0
3397,3.3970000000000002,6.513069911774702,11.18464331016187,18.0,0.0,0.0,1.7763568394002505e-15,0.20287555398208276,0.18,0.0,False,46.882218750001805,18.0
3398,3.398,6.530885636301997,11.187212348808439,18.0,0.0,0.0,0.0,0.20295342398890615,0.18,0.0,False,46.900218750001805,18.0
3399,3.399,6.548701360829295,11.189781387455008,18.0,0.0,0.0,0.0,0.2030312939957295,0.18,0.0,False,46.918218750001806,18.0
3400,3.4,6.5665170853565895,11.192350426101578,18.0,0.0,0.0,0.0,0.20310916400255288,0.18,0.0,False,46.93621875000181,18.0
3401,3.4010000000000002,6.584332809883884,11.194919464748146,18.0,0.0,0.0,0.0,0.20318703400937624,0.18,0.0,False,46.95421875000181,18.0
3402,3.402,6.602148534411179,11.197488503394716,18.0,0.0,0.0,0.0,0.2032649040161996,0.18,0.0,False,46.97221875000181,18.0
3403,3.403,6.619964258938475,11.200057542041286,18.0,0.0,0.0,0.0,0.20334277402302295,0.18,0.0,False,46.99021875000181,18.0
3404,3.404,6.637779983465769,11.202626580687854,18.0,0.0,0.0,0.0,0.20342064402984633,0.18,0.0,False,47.00821875000181,18.0
3405,3.4050000000000002,6.655595707993064,11.205195619334424,18.0,0.0,0.0,0.0,0.2034985140366697,0.18,0.0,False,47.02621875000181,18.0
3406,3.406,6.673411432520359,11.207764657980992,18.0,0.0,0.0,0.0,0.20357638404349304,0.18,0.0,False,47.04421875000181,18.0
3407,3.407,6.6912271570476545,11.210333696627561,18.0,0.0,0.0,0.0,0.2036542540503164,0.18,0.0,False,47.06221875000181,18.0
3408,3.408,6.7090428815749465,11.21290273527413,18.0,0.0,0.0,0.0,0.20373212405713978,0.18,0.0,False,47.08021875000181,18.0
3409,3.4090000000000003,6.726858606102241,11.215471773920699,18.0,0.0,0.0,0.0,0.20380999406396313,0.18,0.0,False,47.09821875000181,18.0
3410,3.41,6.744674330629536,11.218040812567269,18.0,0.0,0.0,0.0,0.2038878640707865,0.18,0.0,False,47.11621875000181,18.0
3411,3.411,6.762490055156831,11.220609851213837,18.0,0.0,0.0,0.0,0.20396573407760984,0.18,0.0,False,47.134218750001814,18.0
3412,3.412,6.780305779684126,11.223178889860407,18.0,0.0,0.0,0.0,0.20404360408443323,0.18,0.0,False,47.152218750001815,18.0
3413,3.4130000000000003,6.798121504211421,11.225747928506976,18.0,0.0,0.0,0.0,0.20412147409125658,0.18,0.0,False,47.170218750001816,18.0
3414,3.414,6.815937228738716,11.228316967153544,18.0,0.0,0.0,0.0,0.20419934409807994,0.18,0.0,False,47.188218750001816,18.0
