step,x,y,velocity
1024,10.9540963365,0.5253126267,2.1000000000
1025,10.9560168511,0.5261621111,2.1000000000
1026,10.9577485184,0.5273143820,2.0800000000
1027,10.9596571187,0.5281412102,2.0800000000
1028,10.9614142754,0.5292911669,2.1000000000
1029,10.9633843722,0.5301268213,2.1400000000
1030,10.9654783460,0.5306567968,2.1600000000
1031,10.9674518666,0.5315347584,2.1600000000
1032,10.9692642000,0.5327463059,2.1800000000
1033,10.9708643781,0.5342267890,2.1800000000
1034,10.9727186386,0.5354107307,2.2000000000
1035,10.9747534953,0.5362470070,2.2000000000
1036,10.9766336564,0.5374274283,2.2200000000
1037,10.9787304867,0.5382705788,2.2600000000
1038,10.9807046659,0.5394891912,2.3200000000
1039,10.9824797327,0.5410444205,2.3600000000
1040,10.9842440856,0.5426417491,2.3800000000
1041,10.9857855964,0.5444550732,2.3800000000
1042,10.9876088198,0.5459535580,2.3600000000
1043,10.9896688986,0.5471049378,2.3600000000
1044,10.9915189636,0.5486021550,2.3800000000
1045,10.9936052247,0.5497475434,2.3800000000
1046,10.9954821914,0.5512432025,2.4000000000
1047,10.9971234824,0.5529942489,2.4000000000
1048,10.9985387884,0.5549077036,2.3800000000
1049,10.9997492149,0.5569103189,2.3400000000
1050,11.0012823555,0.5586515483,2.3200000000
1051,11.0030999575,0.5600933260,2.3200000000
1052,11.0051267852,0.5611805101,2.3000000000
1053,11.0069078710,0.5625716727,2.2600000000
1054,11.0084218988,0.5641678306,2.2000000000
1055,11.0096875907,0.5658685434,2.1200000000
1056,11.0111909816,0.5672768813,2.0600000000
1057,11.0128866722,0.5683746214,2.0200000000
1058,11.0147316722,0.5691466157,2.0000000000
1059,11.0164186307,0.5702209392,2.0000000000
1060,11.0179150377,0.5715778349,2.0200000000
1061,11.0192396436,0.5731554975,2.0600000000
1062,11.0205941532,0.5747863574,2.1200000000
1063,11.0222775317,0.5762027741,2.2000000000
1064,11.0237802220,0.5778908269,2.2600000000
1065,11.0255898197,0.5793104592,2.3000000000
1066,11.0276400820,0.5803961962,2.3200000000
1067,11.0295076032,0.5818390976,2.3600000000
1068,11.0311463838,0.5835650171,2.3800000000
1069,11.0325609564,0.5854790141,2.3800000000
1070,11.0343069319,0.5871256984,2.4000000000
1071,11.0362909554,0.5884761246,2.4000000000
1072,11.0380380024,0.5901507072,2.4200000000
1073,11.0395464781,0.5920430340,2.4200000000
1074,11.0408333088,0.5940688837,2.4000000000
1075,11.0420196136,0.5961090506,2.3600000000
1076,11.0430168599,0.5981816093,2.3000000000
1077,11.0443187103,0.5999798266,2.2200000000
1078,11.0454070700,0.6018455901,2.1600000000
1079,11.0463100328,0.6037193718,2.0800000000
1080,11.0474720688,0.6053225164,1.9800000000
1081,11.0488132717,0.6066112269,1.8600000000
1082,11.0498818438,0.6079590227,1.7200000000
1083,11.0510822996,0.6090168062,1.6000000000
1084,11.0520537734,0.6101597142,1.5000000000
1085,11.0528205593,0.6113070761,1.3800000000
1086,11.0534305375,0.6124323879,1.2800000000
1087,11.0539063899,0.6134902936,1.1600000000
1088,11.0542689492,0.6144436827,1.0200000000
1089,11.0546642600,0.6152522180,0.9000000000
1090,11.0551374216,0.6158972902,0.8000000000
1091,11.0554819721,0.6164835367,0.6800000000
1092,11.0558337367,0.6168932460,0.5400000000
1093,11.0560459440,0.6172084730,0.3800000000
1094,11.0562131204,0.6173806706,0.2400000000
1095,11.0563106394,0.6174505995,0.1200000000
1096,11.0563106394,0.6174505995,0.0000000000
1097,11.0563106394,0.6174505995,0.0000000000
1098,11.0563106394,0.6174505995,0.0000000000
1099,11.0563106394,0.6174505995,0.0000000000
1100,11.0563106394,0.6174505995,0.0000000000
1101,11.0563106394,0.6174505995,0.0000000000
1102,11.0563106394,0.6174505995,0.0000000000
1103,11.0563214035,0.6174674558,0.0200000000
1104,11.0563306299,0.6174852005,0.0200000000
1105,11.0563306299,0.6174852005,0.0000000000
1106,11.0563306299,0.6174852005,0.0000000000
1107,11.0563306299,0.6174852005,0.0000000000
1108,11.0563359578,0.6175044778,0.0200000000
1109,11.0563446156,0.6175225067,0.0200000000
1110,11.0563446156,0.6175225067,0.0000000000
1111,11.0563446156,0.6175225067,0.0000000000
1112,11.0563446156,0.6175225067,0.0000000000
1113,11.0563446156,0.6175225067,0.0000000000
1114,11.0563446156,0.6175225067,0.0000000000
1115,11.0563597344,0.6175355994,0.0200000000
1116,11.0564113293,0.6175662258,0.0600000000
1117,11.0564721697,0.6176181723,0.0800000000
1118,11.0565246816,0.6176785254,0.0800000000
1119,11.0565584400,0.6177281276,0.0600000000
1120,11.0565950256,0.6177756828,0.0600000000
1121,11.0566367949,0.6178439127,0.0800000000
1122,11.0567165780,0.6179335489,0.1200000000
1123,11.0568563057,0.6180470221,0.1800000000
1124,11.0570039412,0.6182101288,0.2200000000
1125,11.0571939524,0.6183567429,0.2400000000
1126,11.0573859353,0.6185605629,0.2800000000
1127,11.0576591853,0.6187628855,0.3400000000
1128,11.0579519501,0.6190640312,0.4200000000
1129,11.0582391824,0.6194486059,0.4800000000
1130,11.0585259557,0.6199296060,0.5600000000
1131,11.0587981250,0.6204866731,0.6200000000
1132,11.0592118754,0.6210513063,0.7000000000
1133,11.0595961903,0.6217069755,0.7600000000
1134,11.0601164897,0.6223146666,0.8000000000
1135,11.0607516094,0.6228333408,0.8200000000
1136,11.0613001460,0.6234428551,0.8200000000
1137,11.0617814525,0.6241312911,0.8400000000
1138,11.0622125368,0.6248984718,0.8800000000
1139,11.0626072159,0.6257516004,0.9400000000
1140,11.0629619014,0.6266651639,0.9800000000
1141,11.0634830570,0.6275186255,1.0000000000
1142,11.0639289012,0.6284137361,1.0000000000
1143,11.0643196865,0.6293559075,1.0200000000
1144,11.0646578803,0.6303182094,1.0200000000
1145,11.0649589913,0.6313136651,1.0400000000
1146,11.0652348767,0.6323578333,1.0800000000
1147,11.0657164874,0.6333911054,1.1400000000
1148,11.0661600996,0.6345275948,1.2200000000
1149,11.0665637968,0.6357422670,1.2800000000
1150,11.0669283088,0.6370109400,1.3200000000
1151,11.0672557542,0.6383103165,1.3400000000
1152,11.0678243766,0.6395677221,1.3800000000
1153,11.0683210576,0.6408766560,1.4000000000
1154,11.0690414504,0.6420770868,1.4000000000
1155,11.0696656546,0.6433525354,1.4200000000
1156,11.0705056307,0.6444974547,1.4200000000
1157,11.0712120096,0.6457061849,1.4000000000
1158,11.0720950855,0.6467404852,1.3600000000
1159,11.0731007724,0.6475642533,1.3000000000
1160,11.0739407411,0.6485034298,1.2600000000
1161,11.0746239445,0.6494899556,1.2000000000
1162,11.0754144089,0.6502834075,1.1200000000
1163,11.0762835555,0.6508901894,1.0600000000
1164,11.0769801282,0.6515795271,0.9800000000
1165,11.0775860170,0.6522718412,0.9200000000
1166,11.0782735508,0.6528211109,0.8800000000
1167,11.0790298061,0.6532305959,0.8600000000
1168,11.0797052382,0.6537629411,0.8600000000
1169,11.0804818253,0.6541768402,0.8800000000
1170,11.0811765388,0.6547170006,0.8800000000
1171,11.0817619057,0.6553470368,0.8600000000
1172,11.0824494737,0.6558636123,0.8600000000
1173,11.0831254084,0.6563623228,0.8400000000
1174,11.0837092717,0.6569662298,0.8400000000
1175,11.0842194928,0.6576585263,0.8600000000
1176,11.0848731592,0.6582771702,0.9000000000
1177,11.0854696458,0.6590293694,0.9600000000
1178,11.0859977597,0.6598785430,1.0000000000
1179,11.0864731167,0.6608259794,1.0600000000
1180,11.0871564909,0.6617384484,1.1400000000
1181,11.0877672654,0.6627713833,1.2000000000
1182,11.0885772115,0.6637103121,1.2400000000
1183,11.0892771181,0.6647580386,1.2600000000
1184,11.0901512770,0.6656654780,1.2600000000
1185,11.0911883352,0.6664157514,1.2800000000
1186,11.0923777701,0.6669881539,1.3200000000
1187,11.0936689528,0.6673465492,1.3400000000
1188,11.0948801771,0.6679197296,1.3400000000
1189,11.0961542340,0.6682649527,1.3200000000
1190,11.0974246088,0.6684216305,1.2800000000
1191,11.0986445566,0.6684329124,1.2200000000
1192,11.0997765224,0.6682978074,1.1400000000
1193,11.1008150915,0.6683523446,1.0400000000
1194,11.1017318321,0.6682749715,0.9200000000
1195,11.1025117348,0.6682626503,0.7800000000
1196,11.1031242573,0.6683586512,0.6200000000
1197,11.1035642566,0.6683578631,0.4400000000
1198,11.1038421357,0.6683922610,0.2800000000
1199,11.1039378326,0.6684212802,0.1000000000
1200,11.1039378326,0.6684212802,0.0000000000
1201,11.1039378326,0.6684212802,0.0000000000
1202,11.1039378326,0.6684212802,0.0000000000
1203,11.1039378326,0.6684212802,0.0000000000
1204,11.1039378326,0.6684212802,0.0000000000
1205,11.1039378326,0.6684212802,0.0000000000
1206,11.1039378326,0.6684212802,0.0000000000
1207,11.1039378326,0.6684212802,0.0000000000
1208,11.1039378326,0.6684212802,0.0000000000
1209,11.1039378326,0.6684212802,0.0000000000
1210,11.1039378326,0.6684212802,0.0000000000
1211,11.1039509887,0.6684363440,0.0200000000
1212,11.1039624027,0.6684527671,0.0200000000
1213,11.1039822405,0.6684875013,0.0400000000
1214,11.1040079065,0.6685181812,0.0400000000
1215,11.1040539349,0.6685566699,0.0600000000
1216,11.1041407813,0.6686062452,0.1000000000
1217,11.1042915697,0.6686597509,0.1600000000
1218,11.1044889103,0.6686922576,0.2000000000
1219,11.1047089082,0.6686932289,0.2200000000
1220,11.1049255209,0.6687316857,0.2200000000
1221,11.1051136005,0.6687997007,0.2000000000
1222,11.1053107419,0.6688333947,0.2000000000
1223,11.1055181061,0.6689068799,0.2200000000
1224,11.1057447830,0.6690342282,0.2600000000
1225,11.1059929702,0.6692362261,0.3200000000
1226,11.1063079569,0.6694105343,0.3600000000
1227,11.1066353989,0.6696735585,0.4200000000
1228,11.1070393038,0.6698936967,0.4600000000
1229,11.1075326932,0.6700579129,0.5200000000
1230,11.1080613576,0.6703416627,0.6000000000
1231,11.1085938120,0.6707316528,0.6600000000
1232,11.1092558671,0.6710622326,0.7400000000
1233,11.1099002060,0.6715363923,0.8000000000
1234,11.1104915224,0.6721330035,0.8400000000
1235,11.1112280980,0.6726501654,0.9000000000
1236,11.1121122825,0.6730727974,0.9800000000
1237,11.1131536787,0.6733589685,1.0800000000
1238,11.1143089350,0.6734637675,1.1600000000
1239,11.1155670620,0.6733950907,1.2600000000
1240,11.1169270459,0.6731609036,1.3800000000
1241,11.1184070455,0.6731620584,1.4800000000
1242,11.1199440034,0.6734291924,1.5600000000
1243,11.1215639094,0.6734466424,1.6200000000
1244,11.1232123093,0.6732507402,1.6600000000
1245,11.1248512609,0.6728816362,1.6800000000
1246,11.1264923748,0.6723667137,1.7200000000
1247,11.1282567199,0.6721311584,1.7800000000
1248,11.1300665079,0.6717018946,1.8600000000
1249,11.1320227937,0.6715812886,1.9600000000
1250,11.1340505217,0.6718047143,2.0400000000
1251,11.1360681227,0.6723871972,2.1000000000
1252,11.1381967009,0.6726080021,2.1400000000
1253,11.1402757253,0.6731938839,2.1600000000
1254,11.1424255734,0.6734030570,2.1600000000
1255,11.1445266020,0.6738096017,2.1400000000
1256,11.1465275597,0.6745683957,2.1400000000
1257,11.1483526369,0.6756470492,2.1200000000
1258,11.1503021404,0.6763721947,2.0800000000
1259,11.1520629620,0.6773620973,2.0200000000
1260,11.1538954568,0.6779989354,1.9400000000
1261,11.1557128866,0.6782862490,1.8400000000
1262,11.1573789872,0.6788534426,1.7600000000
1263,11.1590202355,0.6791022479,1.6600000000
1264,11.1605601926,0.6790907520,1.5400000000
1265,11.1619414364,0.6793191502,1.4000000000
1266,11.1632214297,0.6793232917,1.2800000000
1267,11.1643524947,0.6791808422,1.1400000000
1268,11.1653314554,0.6792259644,0.9800000000
1269,11.1661126242,0.6793985198,0.8000000000
1270,11.1667419603,0.6795148642,0.6400000000
1271,11.1672018829,0.6795233007,0.4600000000
1272,11.1674602178,0.6794939222,0.2600000000
1273,11.1675387980,0.6794789171,0.0800000000
1274,11.1675387980,0.6794789171,0.0000000000
1275,11.1675387980,0.6794789171,0.0000000000
1276,11.1675387980,0.6794789171,0.0000000000
1277,11.1675387980,0.6794789171,0.0000000000
1278,11.1675387980,0.6794789171,0.0000000000
1279,11.1675387980,0.6794789171,0.0000000000
1280,11.1675387980,0.6794789171,0.0000000000
1281,11.1675387980,0.6794789171,0.0000000000
1282,11.1675387980,0.6794789171,0.0000000000
1283,11.1675587315,0.6794772874,0.0200000000
1284,11.1676176158,0.6794657704,0.0600000000
1285,11.1676975968,0.6794640283,0.0800000000
1286,11.1678162566,0.6794819128,0.1200000000
1287,11.1679870639,0.6795387007,0.1800000000
1288,11.1682443975,0.6795758408,0.2600000000
1289,11.1685867158,0.6796872776,0.3600000000
1290,11.1690225879,0.6797474071,0.4400000000
1291,11.1695624980,0.6797375548,0.5400000000
1292,11.1701762125,0.6796494948,0.6200000000
1293,11.1708752465,0.6794770086,0.7200000000
1294,11.1717131585,0.6794178193,0.8400000000
1295,11.1726372427,0.6792455740,0.9400000000
1296,11.1736971548,0.6792319222,1.0600000000
1297,11.1748821082,0.6794213564,1.2000000000
1298,11.1762421075,0.6794199458,1.3600000000
1299,11.1777693726,0.6792223066,1.5400000000
1300,11.1794798358,0.6789030640,1.7400000000
1301,11.1813659776,0.6783700828,1.9600000000
1302,11.1835143127,0.6781459033,2.1600000000
1303,11.1858024974,0.6776561986,2.3400000000
1304,11.1881935967,0.6769263740,2.5000000000
1305,11.1906975723,0.6759711220,2.6800000000
1306,11.1933853129,0.6749364962,2.8800000000
1307,11.1963867145,0.6743405193,3.0600000000
1308,11.1996057426,0.6742614105,3.2200000000
1309,11.2029692484,0.6737645923,3.4000000000
1310,11.2064624167,0.6728940893,3.6000000000
1311,11.2102723070,0.6726163568,3.8200000000
1312,11.2142904579,0.6727382738,4.0200000000
1313,11.2184444177,0.6735881077,4.2400000000
1314,11.2226159229,0.6752217983,4.4800000000
1315,11.2272654123,0.6761436701,4.7400000000
1316,11.2322432817,0.6762893275,4.9800000000
1317,11.2373388635,0.6773261721,5.2000000000
1318,11.2427758973,0.6775057904,5.4400000000
1319,11.2484467366,0.6769299588,5.7000000000
1320,11.2542581203,0.6757005607,5.9400000000
1321,11.2604538832,0.6754713826,6.2000000000
1322,11.2668753278,0.6763405482,6.4800000000
1323,11.2733021277,0.6783712730,6.7400000000
1324,11.2802641976,0.6792712630,7.0200000000
1325,11.2875818746,0.6790868636,7.3200000000
1326,11.2950985864,0.6779647924,7.6000000000
1327,11.3027600483,0.6760381369,7.9000000000
1328,11.3109570509,0.6754236872,8.2200000000
1329,11.3194372217,0.6762465505,8.5200000000
1330,11.3279609777,0.6785898777,8.8400000000
1331,11.3370632902,0.6794190384,9.1400000000
1332,11.3464687413,0.6788956924,9.4200000000
1333,11.3561234236,0.6800206405,9.7200000000
1334,11.3661570324,0.6796624582,10.0400000000
1335,11.3763698730,0.6780458300,10.3400000000
1336,11.3867544958,0.6756385058,10.6600000000
1337,11.3972501379,0.6724820684,10.9600000000
1338,11.4078054300,0.6685041029,11.2800000000
1339,11.4191797037,0.6663310184,11.5800000000
1340,11.4310379621,0.6661277711,11.8600000000
1341,11.4429229822,0.6644705760,12.0000000000
1342,11.4545928808,0.6616753181,12.0000000000
1343,11.4660158898,0.6579990610,12.0000000000
1344,11.4778990030,0.6563282467,12.0000000000
1345,11.4895750410,0.6535587457,12.0000000000
1346,11.5015525741,0.6528247831,12.0000000000
1347,11.5134793920,0.6541480423,12.0000000000
1348,11.5250047230,0.6574897103,12.0000000000
1349,11.5357895491,0.6627516040,12.0000000000
1350,11.5473333186,0.6660290094,12.0000000000
1351,11.5592741404,0.6672192934,12.0000000000
1352,11.5708358729,0.6704327558,12.0000000000
1353,11.5816782815,0.6755749515,12.0000000000
1354,11.5932575002,0.6787248235,12.0000000000
1355,11.6041279021,0.6838075750,12.0000000000
1356,11.6139530601,0.6906622574,11.9800000000
1357,11.6224333756,0.6990674848,11.9400000000
1358,11.6293171257,0.7087498598,11.8800000000
1359,11.6377427051,0.7170111922,11.8000000000
1360,11.6474099132,0.7236017223,11.7000000000
1361,11.6580143816,0.7283524749,11.6200000000
1362,11.6676005461,0.7348130514,11.5600000000
1363,11.6759118493,0.7427900583,11.5200000000
1364,11.6854821951,0.7491664587,11.5000000000
1365,11.6937920145,0.7570581316,11.4600000000
1366,11.7033122821,0.7633290570,11.4000000000
1367,11.7137150137,0.7677928642,11.3200000000
1368,11.7231170821,0.7739157320,11.2200000000
1369,11.7312745888,0.7815022124,11.1400000000
1370,11.7379777086,0.7903246035,11.0800000000
1371,11.7430542670,0.8001281821,11.0400000000
1372,11.7464801680,0.8106021309,11.0200000000
1373,11.7485177494,0.8214321199,11.0200000000
1374,11.7494172743,0.8324354128,11.0400000000
1375,11.7493843716,0.8435153639,11.0800000000
1376,11.7485981704,0.8546275864,11.1400000000
1377,11.7471994631,0.8657600622,11.2200000000
1378,11.7452961721,0.8769189100,11.3200000000
1379,11.7429818862,0.8881223773,11.4400000000
1380,11.7403108033,0.8993901063,11.5800000000
1381,11.7373330702,0.9107461930,11.7400000000
1382,11.7341033415,0.9222203053,11.9200000000
1383,11.7306404034,0.9338350571,12.1200000000
1384,11.7269738492,0.9456177555,12.3400000000
1385,11.7231185033,0.9575924249,12.5800000000
1386,11.7190843835,0.9697822353,12.8400000000
1387,11.7148854200,0.9822121631,13.1200000000
1388,11.7105178855,0.9949015698,13.4200000000
1389,11.7060146381,1.0078826469,13.7400000000
1390,11.7013696876,1.0211744051,14.0800000000
1391,11.6965538544,1.0347876835,14.4400000000
1392,11.6915867865,1.0487505140,14.8200000000
1393,11.6864678538,1.0630838643,15.2200000000
1394,11.6811906223,1.0778066503,15.6400000000
1395,11.6757381009,1.0929339901,16.0800000000
1396,11.6701040366,1.1084848396,16.5400000000
1397,11.6643065168,1.1244870008,17.0200000000
1398,11.6583289827,1.1409557435,17.5200000000
1399,11.6521754167,1.1579137866,18.0400000000
1400,11.6458356081,1.1753787008,18.5800000000
1401,11.6393007984,1.1933685830,19.1400000000
1402,11.6325653358,1.2119026582,19.7200000000
1403,11.6256302039,1.2310025625,20.3200000000
1404,11.6184838119,1.2506853642,20.9400000000
1405,11.6111227088,1.2709710873,21.5800000000
1406,11.6035408772,1.2918788234,22.2400000000
1407,11.5957281819,1.3134261711,22.9200000000
1408,11.5876785688,1.3356322092,23.6200000000
1409,11.5793946814,1.3585191664,24.3400000000
1410,11.5708568296,1.3821011825,25.0800000000
1411,11.5620585775,1.4063971979,25.8400000000
1412,11.5529862795,1.4314235402,26.6200000000
1413,11.5436766460,1.4572147620,27.4200000000
1414,11.5341052083,1.4837832618,28.2400000000
1415,11.5242417128,1.5111393919,29.0800000000
1416,11.5140884519,1.5393052382,29.9400000000
1417,11.5036413255,1.5683005817,30.8200000000
1418,11.4929123877,1.5981510138,31.7200000000
1419,11.4818920819,1.6288743349,32.6400000000
1420,11.4705584602,1.6604839129,33.5800000000
1421,11.4588635862,1.6929837824,34.5400000000
1422,11.4468622344,1.7264148751,35.5200000000
1423,11.4345214488,1.7607865991,36.5200000000
1424,11.4218668475,1.7960868974,37.5000000000
1425,11.4088785122,1.8323298712,38.5000000000
1426,11.3955620946,1.8694962999,39.4800000000
1427,11.3818756907,1.9075923988,40.4800000000
1428,11.3678730533,1.9466162088,41.4600000000
1429,11.3535699920,1.9865946284,42.4600000000
1430,11.3389437483,2.0275407319,43.4800000000
1431,11.3240130796,2.0694824240,44.5200000000
1432,11.3087525101,2.1123893770,45.5400000000
1433,11.2931626426,2.1562405757,46.5400000000
1434,11.2772672292,2.2010656740,47.5600000000
1435,11.2610423822,2.2468774011,48.6000000000
1436,11.2444723124,2.2936489436,49.6200000000
1437,11.2275653163,2.3414044572,50.6600000000
1438,11.2103398531,2.3901716780,51.7200000000
1439,11.1927518874,2.4399562485,52.8000000000
1440,11.1748600569,2.4907576461,53.8600000000
1441,11.1566260291,2.5425835454,54.9400000000
1442,11.1380666032,2.5954186446,56.0000000000
1443,11.1191215492,2.6492629695,57.0800000000
1444,11.0998301848,2.7041515445,58.1800000000
1445,11.0802176005,2.7601143583,59.3000000000
1446,11.0602684114,2.8171247947,60.4000000000
1447,11.0399781603,2.8751600952,61.4800000000
1448,11.0193240022,2.9342334577,62.5800000000
1449,10.9983273114,2.9943311663,63.6600000000
1450,10.9770159054,3.0554417413,64.7200000000
1451,10.9553350245,3.1175672546,65.8000000000
1452,10.9333329418,3.1807033612,66.8600000000
1453,10.9109914264,3.2448225213,67.9000000000
1454,10.8883223879,3.3099077046,68.9200000000
1455,10.8653073152,3.3759312824,69.9200000000
1456,10.8419809677,3.4429265443,70.9400000000
1457,10.8183189973,3.5108638298,71.9400000000
1458,10.7943570795,3.5797343815,72.9200000000
1459,10.7701257652,3.6495276320,73.8800000000
1460,10.7455413003,3.7201932989,74.8200000000
1461,10.7206682466,3.7917326503,75.7400000000
1462,10.6955308030,3.8641752574,76.6800000000
1463,10.6701182329,3.9374962045,77.6000000000
1464,10.6444655372,4.0117287500,78.5400000000
1465,10.6185736076,4.0868519793,79.4600000000
1466,10.5924164966,4.1628357614,80.3600000000
1467,10.5659784757,4.2396535240,81.2400000000
1468,10.5392824625,4.3172919995,82.1000000000
1469,10.5123403946,4.3957341347,82.9400000000
1470,10.4851487077,4.4749575515,83.7600000000
1471,10.4579393599,4.5542558645,83.8365735407
1472,10.4307640495,4.6335658486,83.8365735407
1473,10.4036156583,4.7128850513,83.8365735407
1474,10.3764741995,4.7922066264,83.8365735407
1475,10.3493004072,4.8715171306,83.8365735407
1476,10.3221309160,4.9508291083,83.8365735407
1477,10.2949829950,5.0301484720,83.8365735407
1478,10.2678264565,5.1094648857,83.8365735407
1479,10.2406964569,5.1887903808,83.8365735407
1480,10.2135532067,5.2681113430,83.8365735407
1481,10.1864023634,5.3474297063,83.8365735407
1482,10.1592371716,5.4267431568,83.8365735407
1483,10.1321081298,5.5060689795,83.8365735407
1484,10.1049862735,5.5853972593,83.8365735407
1485,10.0778657535,5.6647259959,83.8365735407
1486,10.0507465881,5.7440551957,83.8365735407
1487,10.0302325473,5.8040958669,63.4484678410
1488,10.0097423395,5.8641446758,63.4484678410
1489,9.9892296701,5.9241858156,63.4484678410
1490,9.9687044971,5.9842226822,63.4484678410
1491,9.9481766215,6.0442586247,63.4484678410
1492,9.9276449134,6.1042932567,63.4484678410
1493,9.9070904079,6.1643200871,63.4484678410
1494,9.8865382595,6.2243477246,63.4484678410
1495,9.8660047132,6.2843817279,63.4484678410
1496,9.8454577924,6.3444111550,63.4484678410
1497,9.8249423686,6.4044513537,63.4484678410
1498,9.8043834175,6.4644766617,63.4484678410
1499,9.7838302468,6.5245039492,63.4484678410
1500,9.7632890830,6.5845353465,63.4484678410
1501,9.7427578543,6.6445701424,63.4484678410
1502,9.7222294791,6.7046059141,63.4484678410
1503,9.7016993830,6.7646410973,63.4484678410
1504,9.6811941302,6.8246847704,63.4484678410
1505,9.6606784832,6.8847248928,63.4484678410
1506,9.6401313939,6.9447542622,63.4484678410
1507,9.6196158912,7.0047944339,63.4484678410
1508,9.5991176916,7.0648405153,63.4484678410
1509,9.5786307126,7.1248904259,63.4484678410
1510,9.5581872057,7.1849551501,63.4484678410
1511,9.5377632446,7.2450265234,63.4484678410
1512,9.5173914962,7.3050945049,63.4284678410
1513,9.4969940308,7.3651115129,63.3884678410
1514,9.4766096996,7.4250696140,63.3284678410
1515,9.4562662174,7.4849571036,63.2484678410
1516,9.4359640112,7.5447530016,63.1484678410
1517,9.4156590304,7.6044634646,63.0684678410
1518,9.3953885239,7.6640800270,62.9684678410
1519,9.3751614326,7.7235846040,62.8484678410
1520,9.3550168257,7.7829693390,62.7084678410
1521,9.3349134411,7.8421991014,62.5484678410
1522,9.3148807286,7.9012627638,62.3684678410
1523,9.2948876994,7.9601286892,62.1684678410
1524,9.2749670224,8.0187868455,61.9484678410
1525,9.2550891235,8.0772060558,61.7084678410
1526,9.2353126685,8.1353851417,61.4484678410
1527,9.2156112945,8.1932940125,61.1684678410
1528,9.1960168433,8.2509646197,60.9084678410
1529,9.1765342187,8.3083774968,60.6284678410
1530,9.1571856675,8.3655190543,60.3284678410
1531,9.1378969014,8.4223429904,60.0084678410
1532,9.1186999105,8.4788390221,59.6684678410
1533,9.0996315053,8.5349985296,59.3084678410
1534,9.0807293437,8.5908131568,58.9284678410
1535,9.0619398731,8.6462436298,58.5284678410
1536,9.0432814082,8.7012750365,58.1084678410
1537,9.0247515226,8.7558854341,57.6684678410
1538,9.0063699326,8.8100603909,57.2084678410
1539,8.9881421432,8.8637806548,56.7284678410
1540,8.9700901917,8.9170325810,56.2284678410
1541,8.9522099044,8.9697936340,55.7084678410
1542,8.9344907505,9.0220391260,55.1684678410
1543,8.9169452755,9.0737944285,54.6484678410
1544,8.8995560484,9.1250325108,54.1084678410
1545,8.8823453146,9.1757397987,53.5484678410
1546,8.8652854607,9.2258857853,52.9684678410
1547,8.8484302287,9.2754676124,52.3684678410
1548,8.8317688272,9.3244604856,51.7484678410
1549,8.8153045871,9.3728866620,51.1484678410
1550,8.7990796028,9.4207393103,50.5284678410
1551,8.7830714574,9.4680319226,49.9284678410
1552,8.7672348753,9.5147280431,49.3084678410
1553,8.7516133803,9.5608635363,48.7084678410
1554,8.7361605042,9.6064437736,48.1284678410
1555,8.7208813154,9.6514493471,47.5284678410
1556,8.7058231122,9.6959174160,46.9484678410
1557,8.6909619531,9.7398609695,46.3884678410
1558,8.6762805976,9.7832530601,45.8084678410
1559,8.6617734985,9.8261129239,45.2484678410
1560,8.6474413183,9.8684618991,44.7084678410
1561,8.6333029226,9.9102852536,44.1484678410
1562,8.6193452259,9.9515996721,43.6084678410
1563,8.6055844432,9.9924317296,43.0884678410
1564,8.5919711237,10.0327858511,42.5884678410
1565,8.5784772984,10.0726736906,42.1084678410
1566,8.5651085178,10.1121182160,41.6484678410
1567,8.5518858890,10.1511476909,41.2084678410
1568,8.5387694802,10.1897696914,40.7884678410
1569,8.5257893920,10.2280155493,40.3884678410
1570,8.5128929010,10.2658884686,40.0084678410
1571,8.5000978250,10.3034156192,39.6484678410
1572,8.4874441139,10.3406317346,39.3084678410
1573,8.4748809256,10.3775406349,38.9884678410
1574,8.4624360981,10.4141729132,38.6884678410
1575,8.4501010607,10.4505467672,38.4084678410
1576,8.4378627913,10.4866788909,38.1484678410
1577,8.4256832952,10.5225775232,37.9084678410
1578,8.4135649853,10.5582645962,37.6884678410
1579,8.4015124078,10.5937627735,37.4884678410
1580,8.3895108504,10.6290881807,37.3084678410
1581,8.3775672333,10.6642642901,37.1484678410
1582,8.3656768126,10.6993106107,37.0084678410
1583,8.3538196051,10.7342414809,36.8884678410
1584,8.3419787648,10.7690722987,36.7884678410
1585,8.3301775813,10.8038320984,36.7084678410
1586,8.3184121165,10.8385406569,36.6484678410
1587,8.3066370090,10.8732037030,36.6084678410
1588,8.2948674380,10.9078475073,36.5884678410
1589,8.2830891072,10.9424883344,36.5884678410
1590,8.2713041918,10.9771480471,36.6084678410
1591,8.2594914759,11.0118405526,36.6484678410
1592,8.2476538270,11.0465879508,36.7084678410
1593,8.2357548994,11.0813989676,36.7884678410
1594,8.2238280295,11.1163061134,36.8884678410
1595,8.2118454770,11.1513210407,37.0084678410
1596,8.1998414152,11.1864765689,37.1484678410
1597,8.1877794427,11.2217813928,37.3084678410
1598,8.1756342949,11.2572480053,37.4884678410
1599,8.1634217230,11.2929029306,37.6884678410
1600,8.1511471386,11.3287691614,37.9084678410
1601,8.1388014853,11.3648647351,38.1484678410
1602,8.1263503764,11.4011990205,38.4084678410
1603,8.1138112981,11.4377991442,38.6884678410
1604,8.1011700983,11.4746813987,38.9884678410
1605,8.0884260167,11.5118666649,39.3084678410
