step,x,y,velocity
2252,56.6114771147,12.1645952037,54.3000000000
2253,56.6579936717,12.1341391709,55.6000000000
2254,56.7055814803,12.1029095877,56.9200000000
2255,56.7542749090,12.0709224403,58.2600000000
2256,56.8041128424,12.0382005088,59.6200000000
2257,56.8550323740,12.0046844992,60.9600000000
2258,56.9070821979,11.9704120871,62.3200000000
2259,56.9602372172,11.9353815359,63.6600000000
2260,57.0144756105,11.8995961046,64.9800000000
2261,57.0697482568,11.8630177917,66.2800000000
2262,57.1261968233,11.8258247904,67.6000000000
2263,57.1837920550,11.7879366276,68.9400000000
2264,57.2424216546,11.7491466799,70.3000000000
2265,57.3020998748,11.7094411079,71.6800000000
2266,57.3628856212,11.6688729008,73.0800000000
2267,57.4249503482,11.6276634399,74.5000000000
2268,57.4881138477,11.5855059266,75.9400000000
2269,57.5524026866,11.5424766948,77.3600000000
2270,57.6178818783,11.4987089778,78.7600000000
2271,57.6845771217,11.4542774112,80.1400000000
2272,57.7523767015,11.4089785306,81.5400000000
2273,57.8213647206,11.3629744045,82.9200000000
2274,57.8914294779,11.3160618030,84.3200000000
2275,57.9625334848,11.2682213369,85.7000000000
2276,58.0347704793,11.2196285366,87.0600000000
2277,58.1080514861,11.1701156328,88.4400000000
2278,58.1823824564,11.1197276694,89.8000000000
2279,58.2566897147,11.0692718326,89.8184842501
2280,58.3309363081,11.0187267687,89.8184842501
2281,58.4052135772,10.9682267943,89.8184842501
2282,58.4794674108,10.9176923674,89.8184842501
2283,58.5537718091,10.8669984387,89.9500862584
2284,58.6280450380,10.8162588537,89.9500862584
2285,58.7022764901,10.7654581692,89.9500862584
2286,58.7765080208,10.7146575997,89.9500862584
2287,58.8508342921,10.6639957460,89.9500862584
2288,58.9251365072,10.6131955012,90.0082443224
2289,58.9994013993,10.5623407093,90.0082443224
2290,59.0736500073,10.5114621456,90.0082443224
2291,59.1478337811,10.4604890963,90.0082443224
2292,59.2220482001,10.4093813287,90.1098435439
2293,59.2962068944,10.3581927366,90.1098435439
2294,59.3702844604,10.3068868099,90.1098435439
2295,59.4443518186,10.2555661478,90.1098435439
2296,59.5184761627,10.2043278269,90.1098435439
2297,59.5927791541,10.1528590306,90.3878948258
2298,59.6670805825,10.1013879779,90.3878948258
2299,59.7415132787,10.0501069360,90.3878948258
2300,59.8158911867,9.9987464614,90.3878948258
2301,59.8903031542,9.9473031710,90.4629926841
2302,59.9647126970,9.8958563733,90.4629926841
2303,60.0391081412,9.8443891903,90.4629926841
2304,60.1135122541,9.7929345401,90.4629926841
2305,60.1878926234,9.7414455733,90.4629926841
2306,60.2627980367,9.6897832753,90.9934831397
2307,60.3376115763,9.6379880219,90.9934831397
2308,60.4124184884,9.5861831971,90.9934831397
2309,60.4872190393,9.5342735794,91.0479589655
2310,60.5620395312,9.4823927079,91.0479589655
2311,60.6367897412,9.4304106251,91.0479589655
2312,60.7115057494,9.3783793945,91.0479589655
2313,60.7862030902,9.3263213681,91.0479589655
2314,60.8613589578,9.2738020633,91.6879589655
2315,60.9365814237,9.2210440475,91.8794188006
2316,61.0118331190,9.1683277318,91.8794188006
2317,61.0870364268,9.1155424109,91.8794188006
2318,61.1623265429,9.0628107863,91.9196704557
2319,61.2376167571,9.0100793017,91.9196704557
2320,61.3128701300,8.9572952542,91.9196704557
2321,61.3880693590,8.9044340984,91.9196704557
2322,61.4631922920,8.8514645718,91.9196704557
2323,61.5387005328,8.7982432502,92.3796704557
2324,61.6146058964,8.7447521838,92.8596704557
2325,61.6907061349,8.6910824587,93.1218862629
2326,61.7668834492,8.6373349302,93.2297164716
2327,61.8430339228,8.5835493801,93.2297164716
2328,61.9192025026,8.5297894741,93.2297164716
2329,61.9953195796,8.4759566716,93.2297164716
2330,62.0714572155,8.4221529502,93.2297164716
2331,62.1479147430,8.3682128137,93.5697164716
2332,62.2246289506,8.3140814068,93.8897164716
2333,62.3015913899,8.2597814471,94.1897164716
2334,62.3786210125,8.2050917353,94.4697164716
2335,62.4557304741,8.1500658313,94.7297164716
2336,62.5330451042,8.0949142672,94.9697164716
2337,62.6104030638,8.0396800924,95.0529746613
2338,62.6876476666,7.9842874997,95.0529746613
2339,62.7649443874,7.9289676574,95.0529746613
2340,62.8424090202,7.8736075525,95.2129746613
2341,62.9199737293,7.8181467044,95.3529746613
2342,62.9977328810,7.7626828183,95.5129746613
2343,63.0756034490,7.7071340451,95.6529746613
2344,63.1534525644,7.6513489404,95.7729746613
2345,63.2313872405,7.5955115557,95.8729746613
2346,63.3091807489,7.5393408925,95.9529746613
2347,63.3868704705,7.4829245966,96.0129746613
2348,63.4645960806,7.4264896475,96.0529746613
2349,63.5423026211,7.3699944262,96.0729746613
2350,63.6199767943,7.3134547121,96.0729746613
2351,63.6976029012,7.2568829747,96.0529746613
2352,63.7750839997,7.2001127948,96.0529746613
2353,63.8524426450,7.1431421317,96.0729746613
2354,63.9298008457,7.0861708649,96.0729746613
2355,64.0071522639,7.0292241174,96.0529746613
2356,64.0846387844,6.9725290520,96.0129746613
2357,64.1618768467,6.9155970305,95.9529746613
2358,64.2388563948,6.8584500581,95.8729746613
2359,64.3156751274,6.8012543853,95.7729746613
2360,64.3922692101,6.7439583290,95.6529746613
2361,64.4685834880,6.6865226317,95.5129746613
2362,64.5446193078,6.6289835678,95.3529746613
2363,64.6203919590,6.5713953708,95.1729746613
2364,64.6961601871,6.5140661378,95.0129746613
2365,64.7716210628,6.4566296570,94.8329746613
2366,64.8468317438,6.3991948822,94.6329746613
2367,64.9219827454,6.3419787010,94.4529746613
2368,64.9970307094,6.2848913279,94.2929746613
2369,65.0720925598,6.2281201151,94.1129746613
2370,65.1471521630,6.1716780848,93.9129746613
2371,65.2218215041,6.1150842424,93.6929746613
2372,65.2960486119,6.0583057698,93.4529746613
2373,65.3701819040,6.0018328956,93.1929746613
2374,65.4438974261,5.9452745835,92.9129746613
2375,65.5171337630,5.8885859424,92.6129746613
2376,65.5900275921,5.8319777906,92.2929746613
2377,65.6628937442,5.7758897043,91.9529746613
2378,65.7351814581,5.7196423983,91.5929746613
2379,65.8070090754,5.6634231833,91.2129746613
2380,65.8787329584,5.6077214690,90.8129746613
2381,65.9499141172,5.5520067268,90.3929746613
2382,66.0204564011,5.4961916407,89.9529746613
2383,66.0908744944,5.4409622586,89.4929746613
2384,66.1605942597,5.3856227249,89.0129746613
2385,66.2297544134,5.3303830669,88.5129746613
2386,66.2983040849,5.2752132732,87.9929746613
2387,66.3662743041,5.2201853524,87.4529746613
2388,66.4343241795,5.1661519969,86.8929746613
2389,66.5016202570,5.1121041704,86.3129746613
2390,66.5684780876,5.0584688788,85.7129746613
2391,66.6350542200,5.0054100249,85.1329746613
2392,66.7007549038,4.9522193870,84.5329746613
2393,66.7659163503,4.8993480980,83.9129746613
2394,66.8304414225,4.8467087272,83.2729746613
2395,66.8943849569,4.7944007164,82.6129746613
2396,66.9582072347,4.7430224214,81.9329746613
2397,67.0210960581,4.6916046029,81.2329746613
2398,67.0830931423,4.6402363185,80.5129746613
2399,67.1442231471,4.5889835137,79.7729746613
2400,67.2046210929,4.5380410137,79.0129746613
2401,67.2640945048,4.4872147252,78.2329746613
2402,67.3227573853,4.4366723468,77.4329746613
2403,67.3805341045,4.3863593404,76.6129746613
2404,67.4380185355,4.3369925107,75.7729746613
2405,67.4945691323,4.2877992346,74.9529746613
2406,67.5504746002,4.2391442074,74.1129746613
2407,67.6054366356,4.1907172215,73.2529746613
2408,67.6603186700,4.1435387331,72.3729746613
2409,67.7149601778,4.0974660543,71.4729746613
2410,67.7684012906,4.0514033830,70.5529746613
2411,67.8207682874,4.0055376671,69.6129746613
2412,67.8722511279,3.9601201808,68.6529746613
2413,67.9227466063,3.9150063958,67.7129746613
2414,67.9723005902,3.8702809858,66.7529746613
2415,68.0210855869,3.8261662684,65.7729746613
2416,68.0688777281,3.7824461415,64.7729746613
2417,68.1159259595,3.7393647357,63.7929746613
2418,68.1620418326,3.6967468531,62.7929746613
2419,68.2075452429,3.6549104636,61.8129746613
2420,68.2521495194,3.6135743243,60.8129746613
2421,68.2963542602,3.5733109326,59.7929746613
2422,68.3395186218,3.5334518067,58.7529746613
2423,68.3815823512,3.4939660878,57.6929746613
2424,68.4231219637,3.4555019552,56.6129746613
2425,68.4641958134,3.4180977863,55.5529746613
2426,68.5042576082,3.3811286504,54.5129746613
2427,68.5432555642,3.3445136566,53.4929746613
2428,68.5815104066,3.3086265895,52.4529746613
2429,68.6186626692,3.2731167708,51.3929746613
2430,68.6547611195,3.2380696981,50.3129746613
2431,68.6901303674,3.2038507972,49.2129746613
2432,68.7244639426,3.1701167067,48.1329746613
2433,68.7577923998,3.1369306457,47.0329746613
2434,68.7904486779,3.1046573015,45.9129746613
2435,68.8224634042,3.0733575163,44.7729746613
2436,68.8533917194,3.0426080304,43.6129746613
2437,68.8834143967,3.0126214302,42.4329746613
2438,68.9123763130,2.9832723995,41.2329746613
2439,68.9404797216,2.9547340183,40.0529746613
2440,68.9676124187,2.9269244806,38.8529746613
2441,68.9937678734,2.8998665248,37.6329746613
2442,69.0190308842,2.8736150120,36.4329746613
2443,69.0437279105,2.8484589170,35.2529746613
2444,69.0678457992,2.8243620631,34.0929746613
2445,69.0909466981,2.8008621267,32.9529746613
2446,69.1130778902,2.7779809421,31.8329746613
2447,69.1345356324,2.7559791005,30.7329746613
2448,69.1551757314,2.7347443512,29.6129746613
2449,69.1749459997,2.7141986407,28.5129746613
2450,69.1938757959,2.6943433917,27.4329746613
2451,69.2120196400,2.6752035194,26.3729746613
2452,69.2294265234,2.6567980849,25.3329746613
2453,69.2460193849,2.6390273876,24.3129746613
2454,69.2618400143,2.6219587311,23.2729746613
2455,69.2768861292,2.6055633260,22.2529746613
2456,69.2912091955,2.5898617750,21.2529746613
2457,69.3049586249,2.5749638996,20.2729746613
2458,69.3180424639,2.5608125495,19.2729746613
2459,69.3304451510,2.5473661271,18.2929746613
2460,69.3422420860,2.5346671376,17.3329746613
2461,69.3534077057,2.5226646981,16.3929746613
2462,69.3638676207,2.5112628068,15.4729746613
2463,69.3737752143,2.5005758437,14.5729746613
2464,69.3830803086,2.4905303087,13.6929746613
2465,69.3917791217,2.4810954854,12.8329746613
2466,69.3999443529,2.4723113839,11.9929746613
2467,69.4076137681,2.4641863957,11.1729746613
2468,69.4147517604,2.4566599311,10.3729746613
2469,69.4213509936,2.4496975117,9.5929746613
2470,69.4273623660,2.4432256616,8.8329746613
2471,69.4329190321,2.4373418108,8.0929746613
2472,69.4379685399,2.4319693601,7.3729746613
2473,69.4425849315,2.4271509040,6.6729746613
2474,69.4467370519,2.4228293716,5.9929746613
2475,69.4503937699,2.4189474865,5.3329746613
2476,69.4536232975,2.4155424663,4.6929746613
2477,69.4564048779,2.4125672465,4.0729746613
2478,69.4588332328,2.4100843761,3.4729746613
2479,69.4608472427,2.4080075837,2.8929746613
2480,69.4624663864,2.4063279575,2.3329746613
2481,69.4637109466,2.4050372878,1.7929746613
2482,69.4645929091,2.4041193518,1.2729746613
2483,69.4651268470,2.4035604241,0.7729746613
2484,69.4653282344,2.4033476395,0.2929746613
2485,69.4653282344,2.4033476395,0.0000000000
2486,69.4653282344,2.4033476395,0.0000000000
2487,69.4653282344,2.4033476395,0.0000000000
2488,69.4653282344,2.4033476395,0.0000000000
2489,69.4653282344,2.4033476395,0.0000000000
2490,69.4653282344,2.4033476395,0.0000000000
2491,69.4653282344,2.4033476395,0.0000000000
2492,69.4653282344,2.4033476395,0.0000000000
2493,69.4653282344,2.4033476395,0.0000000000
2494,69.4653282344,2.4033476395,0.0000000000
2495,69.4653282344,2.4033476395,0.0000000000
2496,69.4653282344,2.4033476395,0.0000000000
2497,69.4653282344,2.4033476395,0.0000000000
2498,69.4653282344,2.4033476395,0.0000000000
2499,69.4653282344,2.4033476395,0.0000000000
2500,69.4653282344,2.4033476395,0.0000000000
2501,69.4653282344,2.4033476395,0.0000000000
2502,69.4653282344,2.4033476395,0.0000000000
2503,69.4653282344,2.4033476395,0.0000000000
2504,69.4653282344,2.4033476395,0.0000000000
2505,69.4653282344,2.4033476395,0.0000000000
2506,69.4653282344,2.4033476395,0.0000000000
2507,69.4653282344,2.4033476395,0.0000000000
2508,69.4653282344,2.4033476395,0.0000000000
2509,69.4653418282,2.4033329695,0.0200000000
2510,69.4653828360,2.4032891704,0.0600000000
2511,69.4654643377,2.4032010939,0.1200000000
2512,69.4656002705,2.4030543892,0.2000000000
2513,69.4658051148,2.4028352116,0.3000000000
2514,69.4660913710,2.4025278724,0.4200000000
2515,69.4664727666,2.4021178268,0.5600000000
2516,69.4669622791,2.4015898329,0.7200000000
2517,69.4675748848,2.4009305043,0.9000000000
2518,69.4683214597,2.4001226516,1.1000000000
2519,69.4692153188,2.3991513556,1.3200000000
2520,69.4702707466,2.3980025858,1.5600000000
2521,69.4715033482,2.3966635214,1.8200000000
2522,69.4729470244,2.3951384644,2.1000000000
2523,69.4745967246,2.3933953382,2.4000000000
2524,69.4764656460,2.3914190960,2.7200000000
2525,69.4785688985,2.3891965009,3.0600000000
2526,69.4809209376,2.3867136976,3.4200000000
2527,69.4835303445,2.3839512720,3.8000000000
2528,69.4864101097,2.3808939934,4.2000000000
2529,69.4895463022,2.3775015464,4.6200000000
2530,69.4929553012,2.3737622516,5.0600000000
2531,69.4966545205,2.3696651579,5.5200000000
2532,69.5006470965,2.3651863928,6.0000000000
2533,69.5050093247,2.3603675791,6.5000000000
2534,69.5097332361,2.3551747898,7.0200000000
2535,69.5148564709,2.3496154675,7.5600000000
2536,69.5203625878,2.3436474631,8.1200000000
2537,69.5262736567,2.3372639480,8.7000000000
2538,69.5325985132,2.3304458697,9.3000000000
2539,69.5393244012,2.3231541738,9.9200000000
2540,69.5464719945,2.3153807891,10.5600000000
2541,69.5541310405,2.3071815565,11.2200000000
2542,69.5622292850,2.2984621278,11.9000000000
2543,69.5707413957,2.2891721347,12.6000000000
2544,69.5797688956,2.2793779198,13.3200000000
2545,69.5892936952,2.2690356865,14.0600000000
2546,69.5993256722,2.2581273485,14.8200000000
2547,69.6098826945,2.2466421719,15.6000000000
2548,69.6209037480,2.2344973631,16.4000000000
2549,69.6325226367,2.2217879247,17.2200000000
2550,69.6446736883,2.2084269538,18.0600000000
2551,69.6574021439,2.1944286389,18.9200000000
2552,69.6706799607,2.1797405627,19.8000000000
2553,69.6845984960,2.1644185402,20.7000000000
2554,69.6991815089,2.1484573330,21.6200000000
2555,69.7142867486,2.1317006826,22.5600000000
2556,69.7299361858,2.1141426213,23.5200000000
2557,69.7462200500,2.0958372733,24.5000000000
2558,69.7630358737,2.0766675557,25.5000000000
2559,69.7805296183,2.0567356892,26.5200000000
2560,69.7987423276,2.0360511342,27.5600000000
2561,69.8177444433,2.0146496389,28.6200000000
2562,69.8378008402,1.9927988598,29.6600000000
2563,69.8581436396,1.9697795438,30.7200000000
2564,69.8795925702,1.9463022489,31.8000000000
2565,69.9020684509,1.9222763298,32.9000000000
2566,69.9255247876,1.8976909548,33.9800000000
2567,69.9497946934,1.8724169904,35.0400000000
2568,69.9741264551,1.8457220514,36.1200000000
2569,69.9994612453,1.8185099069,37.1800000000
2570,70.0257102391,1.7907293611,38.2200000000
2571,70.0528211119,1.7623607485,39.2400000000
2572,70.0797925557,1.7324977477,40.2400000000
2573,70.1076906335,1.7021532976,41.2200000000
2574,70.1364649052,1.6712571863,42.2200000000
2575,70.1655389719,1.6392509956,43.2400000000
2576,70.1943839162,1.6057077878,44.2400000000
2577,70.2230808680,1.5707602077,45.2200000000
2578,70.2517241144,1.5344855218,46.2200000000
2579,70.2803708363,1.4969727864,47.2000000000
2580,70.3104431831,1.4593557748,48.1600000000
2581,70.3417964850,1.4215178301,49.1400000000
2582,70.3728361331,1.3821916270,50.1000000000
2583,70.4036505217,1.3415031144,51.0400000000
2584,70.4343378477,1.2995235001,52.0000000000
2585,70.4666348793,1.2575260936,52.9800000000
2586,70.4986655084,1.2140763617,53.9800000000
2587,70.5305118522,1.1692833714,54.9600000000
2588,70.5630000754,1.1237198228,55.9600000000
2589,70.5971907177,1.0781878167,56.9400000000
2590,70.6328351808,1.0325601689,57.9000000000
2591,70.6677336108,0.9851370312,58.8800000000
2592,70.7041493151,0.9376027186,59.8800000000
2593,70.7418906692,0.8898073193,60.9000000000
2594,70.7807744194,0.8416444293,61.9000000000
2595,70.8206437530,0.7930200462,62.8800000000
2596,70.8589822362,0.7419739268,63.8400000000
2597,70.8965186346,0.6891283859,64.8200000000
2598,70.9328764170,0.6342614190,65.8200000000
2599,70.9682471274,0.5775472369,66.8400000000
2600,71.0051388861,0.5206151393,67.8400000000
2601,71.0408883217,0.4617621236,68.8600000000
2602,71.0756332052,0.4011089863,69.9000000000
2603,71.1095336254,0.3388160660,70.9200000000
2604,71.1460982014,0.2768845055,71.9200000000
2605,71.1812249497,0.2130055454,72.9000000000
2606,71.2189431389,0.1495024919,73.8600000000
2607,71.2587942069,0.0862021571,74.8000000000
2608,71.3003646907,0.0228659710,75.7600000000
2609,71.3391566130,-0.0433010659,76.7000000000
2610,71.3797750200,-0.1094918554,77.6600000000
2611,71.4185017835,-0.1779351705,78.6400000000
2612,71.4589945358,-0.2465126202,79.6400000000
2613,71.5007754589,-0.3154614336,80.6200000000
2614,71.5387291313,-0.3877202957,81.6200000000
2615,71.5732273066,-0.4627711844,82.6000000000
2616,71.6046083313,-0.5402147438,83.5600000000
2617,71.6331860871,-0.6197780738,84.5400000000
2618,71.6592201732,-0.7012180907,85.5000000000
2619,71.6893355740,-0.7822423849,86.4400000000
2620,71.7225906139,-0.8630252538,87.3600000000
2621,71.7582060107,-0.9438239760,88.3000000000
2622,71.7886726787,-1.0277234977,89.2600000000
2623,71.8185745107,-1.1128229715,90.2000000000
2624,71.8435123708,-1.2005056308,91.1600000000
2625,71.8637974796,-1.2895452529,91.3210815813
2626,71.8874716203,-1.3756638313,89.3133499990
2627,71.9055337598,-1.4610710852,87.2962765045
2628,71.9095084712,-1.4767365560,16.1618472949
2629,71.9127600777,-1.4925679287,16.1618472949
2630,71.9166415110,-1.5082567714,16.1618472949
2631,71.9210116893,-1.5238165545,16.1618472949
2632,71.9257578136,-1.5392658137,16.1618472949
2633,71.9307897164,-1.5546243704,16.1618472949
2634,71.9346035291,-1.5703297879,16.1618472949
2635,71.9388700916,-1.5859183014,16.1618472949
2636,71.9420303325,-1.6017681653,16.1618472949
2637,71.9446673403,-1.6177134310,16.1618472949
2638,71.9464815727,-1.6337731280,16.1618472949
2639,71.9491269652,-1.6497170048,16.1618472949
2640,71.9524246682,-1.6655388398,16.1618472949
2641,71.9563221880,-1.6819029434,16.8218472949
2642,71.9591533310,-1.6991337513,17.4618472949
2643,71.9610515378,-1.7171156870,18.0818472949
2644,71.9634043329,-1.7356891068,18.7218472949
2645,71.9648260877,-1.7548946689,19.2581152892
2646,71.9672503582,-1.7739995876,19.2581152892
2647,71.9686398536,-1.7932075106,19.2581152892
2648,71.9710239585,-1.8123174831,19.2581152892
2649,71.9723455784,-1.8315301957,19.2581152892
2650,71.9746614441,-1.8506485578,19.2581152892
2651,71.9777598687,-1.8696557872,19.2581152892
2652,71.9814697772,-1.8885531834,19.2581152892
2653,71.9856534080,-1.9073513812,19.2581152892
2654,71.9892917592,-1.9262626848,19.2581152892
2655,71.9933916308,-1.9450793279,19.2581152892
2656,71.9959626772,-1.9641650483,19.2581152892
2657,71.9972792436,-1.9833781079,19.2581152892
2658,71.9975705220,-2.0026340203,19.2581152892
2659,71.9970247858,-2.0218844015,19.2581152892
2660,71.9977281858,-2.0411296667,19.2581152892
2661,71.9974806672,-2.0603861913,19.2581152892
2662,71.9983903534,-2.0796228093,19.2581152892
2663,72.0002052979,-2.0987952109,19.2581152892
2664,72.0007985843,-2.1180441853,19.2581152892
2665,72.0003960002,-2.1372980922,19.2581152892
2666,72.0011099201,-2.1565429700,19.2581152892
2667,72.0007719184,-2.1757981189,19.2581152892
2668,71.9995775963,-2.1950191647,19.2581152892
2669,71.9976856753,-2.2141841233,19.2581152892
2670,71.9971519641,-2.2334348416,19.2581152892
2671,71.9976929737,-2.2526853563,19.2581152892
2672,71.9990748955,-2.2718938257,19.2581152892
2673,72.0011070327,-2.2910444242,19.2581152892
2674,72.0036348030,-2.3101359244,19.2581152892
2675,72.0046160333,-2.3293690259,19.2581152892
2676,72.0062610332,-2.3485567558,19.2581152892
2677,72.0084137359,-2.3676941766,19.2581152892
2678,72.0109478317,-2.3867848383,19.2581152892
2679,72.0136412416,-2.4058738737,19.2781152892
2680,72.0145978290,-2.4251282412,19.2781152892
2681,72.0159840431,-2.4443364013,19.2581152892
2682,72.0170274391,-2.4635261715,19.2181152892
2683,72.0184410036,-2.4826721755,19.1981152892
2684,72.0182932123,-2.5018697219,19.1981152892
2685,72.0168766556,-2.5210355592,19.2181152892
2686,72.0146058093,-2.5401190393,19.2181152892
2687,72.0133097283,-2.5592733549,19.1981152892
2688,72.0109301715,-2.5783234294,19.1981152892
2689,72.0095244820,-2.5974499593,19.1781152892
2690,72.0088863865,-2.6166174562,19.1781152892
2691,72.0069797839,-2.6357206627,19.1981152892
2692,72.0040484224,-2.6546936633,19.1981152892
2693,72.0002923229,-2.6735003595,19.1781152892
2694,71.9977250604,-2.6925058658,19.1781152892
2695,71.9961057109,-2.7115954202,19.1581152892
2696,71.9939352521,-2.7305899310,19.1181152892
2697,71.9925890365,-2.7496405402,19.0981152892
2698,71.9900173893,-2.7685647215,19.0981152892
2699,71.9864539206,-2.7873477996,19.1181152892
2700,71.9820830899,-2.8060006605,19.1581152892
2701,71.9788768439,-2.8249494321,19.2181152892
2702,71.9765993183,-2.8440723994,19.2581152892
2703,71.9731918874,-2.8630876300,19.3181152892
2704,71.9707134384,-2.8822864299,19.3581152892
2705,71.9689611841,-2.9016253235,19.4181152892
2706,71.9674589085,-2.9210654796,19.4981152892
2707,71.9645833535,-2.9404110490,19.5581152892
2708,71.9605908760,-2.9596390415,19.6381152892
2709,71.9556844327,-2.9787576191,19.7381152892
2710,71.9518654838,-2.9982042981,19.8181152892
2711,71.9489082630,-3.0179016624,19.9181152892
2712,71.9466289937,-3.0377694642,19.9981152892
2713,71.9430598375,-3.0571181135,19.6750884189
2714,71.9389157035,-3.0742099221,17.5870341223
2715,71.9354480206,-3.0915128984,17.6470341223
2716,71.9314019419,-3.1087720115,17.7270341223
2717,71.9279783437,-3.1262672143,17.8270341223
2718,71.9250401269,-3.1439720983,17.9470341223
2719,71.9209139981,-3.1615411193,18.0470341223
2720,71.9173748605,-3.1793600877,18.1670341223
2721,71.9127125019,-3.1970634747,18.3070341223
2722,71.9087078429,-3.2150500890,18.4270341223
2723,71.9045345692,-3.2331009831,18.5270341223
2724,71.8992967028,-3.2509972575,18.6470341223
2725,71.8931958074,-3.2687238016,18.7470341223
2726,71.8879646579,-3.2868511304,18.8670341223
2727,71.8818212285,-3.3047956744,18.9670341223
2728,71.8765317412,-3.3231351454,19.0870341223
2729,71.8719296276,-3.3417620836,19.1870341223
2730,71.8678647068,-3.3606363514,19.3070341223
2731,71.8625306073,-3.3793375417,19.4470341223
2732,71.8578128874,-3.3983685403,19.6070341223
2733,71.8535732948,-3.4176550955,19.7470341223
2734,71.8480014931,-3.4367664804,19.9070341223
2735,71.8430035367,-3.4562217977,20.0870341223
2736,71.8371428013,-3.4756020498,20.2470341223
2737,71.8301789347,-3.4948053903,20.4270341223
2738,71.8223141791,-3.5138309413,20.5870341223
2739,71.8153414220,-3.5333923923,20.7670341223
2740,71.8073893515,-3.5527929360,20.9670341223
2741,71.7986157880,-3.5720780338,21.1870341223
2742,71.7891426593,-3.5912972332,21.4270341223
2743,71.7807417832,-3.6112476559,21.6470341223
2744,71.7731971689,-3.6317932408,21.8870341223
2745,71.7645713045,-3.6521914168,22.1470341223
2746,71.7567880584,-3.6731780713,22.3834444909
2747,71.7488056156,-3.6918315846,20.2897253039
2748,71.7423875160,-3.7088565460,18.1945407163
2749,71.7350207963,-3.7256897034,18.3745407163
2750,71.7281987906,-3.7429660977,18.5745407163
2751,71.7217942301,-3.7606357430,18.7945407163
2752,71.7143050983,-3.7781350757,19.0345407163
2753,71.7059233927,-3.7954695601,19.2545407163
2754,71.6981624427,-3.8133526464,19.4945407163
2755,71.6908962874,-3.8316792964,19.7145407163
2756,71.6825610854,-3.8498096054,19.9545407163
2757,71.6733457398,-3.8677564574,20.1745407163
2758,71.6648230190,-3.8862628115,20.3745407163
2759,71.6554000792,-3.9045301963,20.5545407163
2760,71.6466394956,-3.9233010347,20.7145407163
2761,71.6384360273,-3.9425178226,20.8945407163
2762,71.6291670933,-3.9614223339,21.0545407163
2763,71.6197333414,-3.9804016090,21.1945407163
2764,71.6109210820,-3.9998530998,21.3545407163
2765,71.6010626136,-4.0189985181,21.5345407163
2766,71.5903524668,-4.0378650454,21.6945407163
2767,71.5803986722,-4.0573436877,21.8745407163
2768,71.5695425709,-4.0765183076,22.0345407163
2769,71.5594304401,-4.0962529235,22.1745407163
2770,71.5499081304,-4.1164115982,22.2945407163
2771,71.5408432617,-4.1368894792,22.3945407163
2772,71.5321087372,-4.1576406870,22.5145407163
2773,71.5236128262,-4.1785986675,22.6145407163
2774,71.5152799957,-4.1997080520,22.6945407163
2775,71.5070488223,-4.2209216539,22.7545407163
2776,71.4973299210,-4.2415846452,22.8345407163
2777,71.4878966360,-4.2624893407,22.9345407163
2778,71.4786669846,-4.2835720971,23.0145407163
2779,71.4685400369,-4.3032034288,22.0894602206
2780,71.4584696167,-4.3204723267,19.9907027743
2781,71.4499088819,-4.3361693558,17.8796785429
2782,71.4426733477,-4.3501626888,15.7532956513
2783,71.4359307387,-4.3643779558,15.7332956513
2784,71.4284158412,-4.3781549600,15.6932956513
2785,71.4202900581,-4.3915573421,15.6732956513
2786,71.4116959795,-4.4046165054,15.6332956513
2787,71.4027251855,-4.4173953886,15.6132956513
2788,71.3934688841,-4.4299193026,15.5732956513
2789,71.3850386332,-4.4429420984,15.5132956513
2790,71.3772756705,-4.4563271382,15.4732956513
2791,71.3689538714,-4.4693483519,15.4532956513
2792,71.3601816298,-4.4820704635,15.4532956513
2793,71.3520823170,-4.4952546969,15.4732956513
2794,71.3445176729,-4.5087986439,15.5132956513
2795,71.3362959516,-4.5219776641,15.5332956513
2796,71.3275634996,-4.5348239693,15.5332956513
2797,71.3184143175,-4.5474016270,15.5532956513
2798,71.3099421658,-4.5604925977,15.5932956513
2799,71.3020094514,-4.5739869560,15.6532956513
2800,71.2934145045,-4.5871651000,15.7332956513
2801,71.2853322374,-4.6007801729,15.8332956513
2802,71.2765793243,-4.6140699995,15.9132956513
2803,71.2683566430,-4.6277642935,15.9732956513
2804,71.2605644788,-4.6417538543,16.0132956513
2805,71.2531173172,-4.6559526695,16.0332956513
2806,71.2448393108,-4.6696836993,16.0332956513
2807,71.2369707400,-4.6836763366,16.0532956513
2808,71.2283479639,-4.6972172388,16.0532956513
2809,71.2201945391,-4.7110226085,16.0332956513
2810,71.2113396839,-4.7243889135,16.0332956513
2811,71.2029777338,-4.7380455393,16.0132956513
2812,71.1939505043,-4.7512718300,16.0132956513
2813,71.1843885912,-4.7641418100,16.0332956513
2814,71.1744132826,-4.7766940922,16.0332956513
2815,71.1650747787,-4.7897516818,16.0532956513
2816,71.1552591877,-4.8024545348,16.0532956513
2817,71.1451364280,-4.8149397488,16.0732956513
2818,71.1346950739,-4.8271597717,16.0732956513
2819,71.1243130935,-4.8394040677,16.0532956513
2820,71.1146206571,-4.8522011367,16.0532956513
2821,71.1054834782,-4.8654247064,16.0732956513
2822,71.0958206639,-4.8782691937,16.0732956513
2823,71.0857244375,-4.8907501597,16.0532956513
2824,71.0755946060,-4.9032038666,16.0532956513
