step,x,y,velocity
1189,22.0380387225,16.0841838558,38.9604461753
1190,22.0380439851,16.1231243017,38.9404461753
1191,22.0379694547,16.1620646765,38.9404461753
1192,22.0378315162,16.2009848783,38.9204461753
1193,22.0377956530,16.2398653079,38.8804461753
1194,22.0376897252,16.2786856095,38.8204461753
1195,22.0375284320,16.3174657203,38.7804461753
1196,22.0374739784,16.3562261282,38.7604461753
1197,22.0374838470,16.3949465731,38.7204461753
1198,22.0375659384,16.4336069322,38.6604461753
1199,22.0377005566,16.4722271437,38.6204461753
1200,22.0378813362,16.5107871661,38.5604461753
1201,22.0380981947,16.5492670012,38.4804461753
1202,22.0381920267,16.5876873328,38.4204461753
1203,22.0383381651,16.6260275005,38.3404461753
1204,22.0385255189,16.6643074882,38.2804461753
1205,22.0387449716,16.7025073040,38.2004461753
1206,22.0389891151,16.7406069680,38.1004461753
1207,22.0390990077,16.7785872551,37.9804461753
1208,22.0392368346,16.8164674506,37.8804461753
1209,22.0392605882,16.8542678893,37.8004461753
1210,22.0391931016,16.8920082751,37.7404461753
1211,22.0392055974,16.9296687192,37.6604461753
1212,22.0392816468,16.9672690885,37.6004461753
1213,22.0393701508,17.0047894303,37.5204461753
1214,22.0393536373,17.0422498728,37.4604461753
1215,22.0394052558,17.0796302834,37.3804461753
1216,22.0395108978,17.1169505800,37.3204461753
1217,22.0395071719,17.1542310260,37.2804461753
1218,22.0394159606,17.1914913605,37.2604461753
1219,22.0394068047,17.2287518056,37.2604461753
1220,22.0394631364,17.2659922092,37.2404461753
1221,22.0394198658,17.3031926302,37.2004461753
1222,22.0392972708,17.3403328740,37.1404461753
1223,22.0391121450,17.3773928578,37.0604461753
1224,22.0390275671,17.4143932073,37.0004461753
1225,22.0390232510,17.4513136532,36.9204461753
1226,22.0389342350,17.4881739919,36.8604461753
1227,22.0387780192,17.5249941067,36.8204461753
1228,22.0385688721,17.5617939586,36.8004461753
1229,22.0383187044,17.5985535535,36.7604461753
1230,22.0381825890,17.6352537473,36.7004461753
1231,22.0381376558,17.6718741659,36.6204461753
1232,22.0381653594,17.7084346016,36.5604461753
1233,22.0381068952,17.7449550009,36.5204461753
1234,22.0379797909,17.7814552258,36.5004461753
1235,22.0378200622,17.8179153221,36.4604461753
1236,22.0376135663,17.8543551832,36.4404461753
1237,22.0373706984,17.8907948200,36.4404461753
1238,22.0370999044,17.9272542606,36.4604461753
1239,22.0369374615,17.9637543453,36.5004461753
1240,22.0368725104,18.0003147338,36.5604461753
1241,22.0368704653,18.0369151799,36.6004461753
1242,22.0369115793,18.0735356030,36.6204461753
1243,22.0368698867,18.1101560254,36.6204461753
1244,22.0367620085,18.1467963128,36.6404461753
1245,22.0366015324,18.1834764079,36.6804461753
1246,22.0363995761,18.2202162990,36.7404461753
1247,22.0363037354,18.2569966203,36.7804461753
1248,22.0361549394,18.2938367660,36.8404461753
1249,22.0359780895,18.3307167882,36.8804461753
1250,22.0359032044,18.3676571585,36.9404461753
1251,22.0357729662,18.4046773755,37.0204461753
1252,22.0355990073,18.4417574137,37.0804461753
1253,22.0353909880,18.4788772770,37.1204461753
1254,22.0352925477,18.5160575928,37.1804461753
1255,22.0351463590,18.5533177522,37.2604461753
1256,22.0349624458,18.5906777457,37.3604461753
1257,22.0348844314,18.6281181106,37.4404461753
1258,22.0347563166,18.6656583382,37.5404461753
1259,22.0345886332,18.7032784107,37.6204461753
1260,22.0345171764,18.7409587891,37.6804461753
1261,22.0344348203,18.7786791453,37.7204461753
1262,22.0342535151,18.8164191560,37.7404461753
1263,22.0340460554,18.8541590320,37.7404461753
1264,22.0335787208,18.8918765831,37.7204461753
1265,22.0328078809,18.9295891521,37.7204461753
1266,22.0316967497,18.9673132381,37.7404461753
1267,22.0307608306,19.0050420777,37.7404461753
1268,22.0293179229,19.0427749455,37.7604461753
1269,22.0281297899,19.0805567145,37.8004461753
1270,22.0262766112,19.1183317311,37.8204461753
1271,22.0247784552,19.1561625243,37.8604461753
1272,22.0224581754,19.1940119171,37.9204461753
1273,22.0193667471,19.2318864070,38.0004461753
1274,22.0155470892,19.2697547021,38.0604461753
1275,22.0110297777,19.3076266908,38.1404461753
1276,22.0058372276,19.3455129568,38.2404461753
1277,22.0017831238,19.3836183480,38.3204461753
1278,21.9986716757,19.4218724659,38.3804461753
1279,21.9963354993,19.4602618941,38.4604461753
1280,21.9936847771,19.4986910295,38.5204461753
1281,21.9917524607,19.5372030298,38.5604461753
1282,21.9904076710,19.5758000556,38.6204461753
1283,21.9868306249,19.6143348357,38.7004461753
1284,21.9829961516,19.6529051481,38.7604461753
1285,21.9771509859,19.6912627896,38.8004461753
1286,21.9727570046,19.7298740212,38.8604461753
1287,21.9661729052,19.7682538073,38.9404461753
1288,21.9612591694,19.8069031484,38.9604461753
1289,21.9577224611,19.8457027368,38.9604461753
1290,21.9513822114,19.8841438294,38.9604461753
1291,21.9426764715,19.9221191696,38.9604461753
1292,21.9326350558,19.9597633768,38.9604461753
1293,21.9211140180,19.9969604739,38.9404461753
1294,21.9079347034,20.0335603425,38.9004461753
1295,21.8980316341,20.0711584583,38.8804461753
1296,21.8908624102,20.1093722166,38.8804461753
1297,21.8806769439,20.1469155381,38.9004461753
1298,21.8784279095,20.1587028976,12.0000000000
1299,21.8769098636,20.1705863288,11.9800000000
1300,21.8759808431,20.1825302528,11.9800000000
1301,21.8737552910,20.1943220685,12.0000000000
1302,21.8722124187,20.2062224696,12.0000000000
1303,21.8694783345,20.2178863104,11.9800000000
1304,21.8658067885,20.2292477958,11.9400000000
1305,21.8631651765,20.2408303813,11.8800000000
1306,21.8613591336,20.2525318260,11.8400000000
1307,21.8602304313,20.2642576280,11.7800000000
1308,21.8577799860,20.2757390442,11.7400000000
1309,21.8561374878,20.2873029795,11.6800000000
1310,21.8551471272,20.2988606257,11.6000000000
1311,21.8527879820,20.3101569097,11.5400000000
1312,21.8493513664,20.3211314108,11.5000000000
1313,21.8450644263,20.3317809434,11.4800000000
1314,21.8406309493,20.3423703099,11.4800000000
1315,21.8373722330,20.3533989438,11.5000000000
1316,21.8350941184,20.3646710419,11.5000000000
1317,21.8336151756,20.3760957138,11.5200000000
1318,21.8307781813,20.3872609215,11.5200000000
1319,21.8278005683,20.3983687485,11.5000000000
1320,21.8257694027,20.4096879519,11.5000000000
1321,21.8245076999,20.4211386509,11.5200000000
1322,21.8238711011,20.4326410481,11.5200000000
1323,21.8217457767,20.4439429504,11.5000000000
1324,21.8183324021,20.4548828075,11.4600000000
1325,21.8139258277,20.4653967080,11.4000000000
1326,21.8087456044,20.4755068458,11.3600000000
1327,21.8049234760,20.4861833122,11.3400000000
1328,21.8022346809,20.4971999351,11.3400000000
1329,21.7983302079,20.5078678632,11.3600000000
1330,21.7934795218,20.5181401777,11.3600000000
1331,21.7878996527,20.5280123943,11.3400000000
1332,21.7837650310,20.5385717742,11.3400000000
1333,21.7808494554,20.5495512559,11.3600000000
1334,21.7767157398,20.5601324654,11.3600000000
1335,21.7716422205,20.5702742109,11.3400000000
1336,21.7679659108,20.5810017618,11.3400000000
1337,21.7632242214,20.5912808075,11.3200000000
1338,21.7576496753,20.6011330578,11.3200000000
1339,21.7534059428,20.6116490616,11.3400000000
1340,21.7504469777,20.6226376431,11.3800000000
1341,21.7461880677,20.6332122205,11.4000000000
1342,21.7409066068,20.6433601154,11.4400000000
1343,21.7348127347,20.6531127931,11.5000000000
1344,21.7280860793,20.6624895573,11.5400000000
1345,21.7208447696,20.6715517553,11.6000000000
1346,21.7132007124,20.6803300234,11.6400000000
1347,21.7053860374,20.6890375405,11.7000000000
1348,21.6992090353,20.6990681459,11.7800000000
1349,21.6947152701,20.7100222171,11.8400000000
1350,21.6916787686,20.7215076016,11.8800000000
1351,21.6898552357,20.7333075308,11.9400000000
1352,21.6890301599,20.7452590851,11.9800000000
1353,21.6890148657,20.7572590753,12.0000000000
1354,21.6896488106,20.7692423184,12.0000000000
1355,21.6907978700,20.7811670851,11.9800000000
1356,21.6899212617,20.7930748623,11.9400000000
1357,21.6898429665,20.8049946052,11.9200000000
1358,21.6877545905,20.8167302384,11.9200000000
1359,21.6866675288,20.8286206503,11.9400000000
1360,21.6835898819,20.8401571875,11.9400000000
1361,21.6788727211,20.8511476376,11.9600000000
1362,21.6745256347,20.8623325757,12.0000000000
1363,21.6688168385,20.8728876525,12.0000000000
1364,21.6646908012,20.8841560071,12.0000000000
1365,21.6591338078,20.8947692170,11.9800000000
1366,21.6525057237,20.9047005866,11.9400000000
1367,21.6455572048,20.9143858581,11.9200000000
1368,21.6378826351,20.9234542306,11.8800000000
1369,21.6296508020,20.9319921767,11.8600000000
1370,21.6230757090,20.9418627265,11.8600000000
1371,21.6156582408,20.9510913106,11.8400000000
1372,21.6075931147,20.9597596058,11.8400000000
1373,21.5990485360,20.9679267702,11.8200000000
1374,21.5921231734,20.9774560804,11.7800000000
1375,21.5844589396,20.9863227551,11.7200000000
1376,21.5785215658,20.9963810846,11.6800000000
1377,21.5715968682,21.0057123740,11.6200000000
1378,21.5664064447,21.0160192215,11.5400000000
1379,21.5627040422,21.0268435374,11.4400000000
1380,21.5574719457,21.0369269280,11.3600000000
1381,21.5511238431,21.0462268847,11.2600000000
1382,21.5439805090,21.0547751230,11.1400000000
1383,21.5376751394,21.0637885749,11.0000000000
1384,21.5306085172,21.0720612558,10.8800000000
1385,21.5252034886,21.0813420567,10.7400000000
1386,21.5212589491,21.0912023310,10.6200000000
1387,21.5159990142,21.1002667386,10.4800000000
1388,21.5098117483,21.1085262870,10.3200000000
1389,21.5051794731,21.1175463550,10.1400000000
1390,21.5018624660,21.1269165772,9.9400000000
1391,21.4996009807,21.1364109589,9.7600000000
1392,21.4958494740,21.1452041266,9.5600000000
1393,21.4932115748,21.1541638748,9.3400000000
1394,21.4914581462,21.1630933478,9.1000000000
1395,21.4903885098,21.1718683964,8.8400000000
1396,21.4898348668,21.1804104734,8.5600000000
1397,21.4879092807,21.1884840177,8.3000000000
1398,21.4866486579,21.1964043226,8.0200000000
1399,21.4841671893,21.2037146382,7.7200000000
1400,21.4824463847,21.2109117787,7.4000000000
1401,21.4796547995,21.2174399524,7.1000000000
1402,21.4776518001,21.2239591850,6.8200000000
1403,21.4762569727,21.2303691816,6.5600000000
1404,21.4739062891,21.2361926416,6.2800000000
1405,21.4708095237,21.2413083473,5.9800000000
1406,21.4685349689,21.2464912037,5.6600000000
1407,21.4669142829,21.2515583307,5.3200000000
1408,21.4646284845,21.2559602310,4.9600000000
1409,21.4619342020,21.2597132620,4.6200000000
1410,21.4599734461,21.2634951975,4.2600000000
1411,21.4576866593,21.2666790641,3.9200000000
1412,21.4552623484,21.2693404015,3.6000000000
1413,21.4534980705,21.2720817375,3.2600000000
1414,21.4516331198,21.2743025389,2.9000000000
1415,21.4497965678,21.2760859841,2.5600000000
1416,21.4480988953,21.2774852369,2.2000000000
1417,21.4466219889,21.2785487911,1.8200000000
1418,21.4456364779,21.2795711256,1.4200000000
1419,21.4448514934,21.2802533275,1.0400000000
1420,21.4444261889,21.2807839084,0.6800000000
1421,21.4441865051,21.2810250549,0.3400000000
1422,21.4441865051,21.2810250549,0.0000000000
1423,21.4441865051,21.2810250549,0.0000000000
1424,21.4441865051,21.2810250549,0.0000000000
1425,21.4441865051,21.2810250549,0.0000000000
1426,21.4441865051,21.2810250549,0.0000000000
1427,21.4441865051,21.2810250549,0.0000000000
1428,21.4441865051,21.2810250549,0.0000000000
1429,21.4441865051,21.2810250549,0.0000000000
1430,21.4441865051,21.2810250549,0.0000000000
1431,21.4441865051,21.2810250549,0.0000000000
1432,21.4441865051,21.2810250549,0.0000000000
1433,21.4441865051,21.2810250549,0.0000000000
1434,21.4441865051,21.2810250549,0.0000000000
1435,21.4441865051,21.2810250549,0.0000000000
1436,21.4441865051,21.2810250549,0.0000000000
1437,21.4441865051,21.2810250549,0.0000000000
1438,21.4441865051,21.2810250549,0.0000000000
1439,21.4441865051,21.2810250549,0.0000000000
1440,21.4441717595,21.2810385667,0.0200000000
1441,21.4441596655,21.2810544958,0.0200000000
1442,21.4441404809,21.2810895949,0.0400000000
1443,21.4440925782,21.2811536678,0.0800000000
1444,21.4440451369,21.2812416980,0.1000000000
1445,21.4439618372,21.2813542199,0.1400000000
1446,21.4438335648,21.2815076676,0.2000000000
1447,21.4436901470,21.2817481490,0.2800000000
1448,21.4434535534,21.2820455099,0.3800000000
1449,21.4431020649,21.2824011161,0.5000000000
1450,21.4427383600,21.2829277267,0.6400000000
1451,21.4423800974,21.2836430224,0.8000000000
1452,21.4420557050,21.2845252750,0.9400000000
1453,21.4417698509,21.2855874837,1.1000000000
1454,21.4416225408,21.2868187025,1.2400000000
1455,21.4412356440,21.2881225088,1.3600000000
1456,21.4405726045,21.2894680120,1.5000000000
1457,21.4401166703,21.2910641711,1.6600000000
1458,21.4393202660,21.2927228875,1.8400000000
1459,21.4381828943,21.2944164003,2.0400000000
1460,21.4372783096,21.2964874693,2.2600000000
1461,21.4359435910,21.2986013582,2.5000000000
1462,21.4349106739,21.3011607882,2.7600000000
1463,21.4337560619,21.3039296998,3.0000000000
1464,21.4330278680,21.3071073300,3.2600000000
1465,21.4316820505,21.3103382393,3.5000000000
1466,21.4297338541,21.3135072977,3.7200000000
1467,21.4272537788,21.3165945014,3.9600000000
1468,21.4252601074,21.3202684194,4.1800000000
1469,21.4238922791,21.3244293623,4.3800000000
1470,21.4231431065,21.3289679459,4.6000000000
1471,21.4229473257,21.3337639515,4.8000000000
1472,21.4218997043,21.3386734208,5.0200000000
1473,21.4214871140,21.3438770897,5.2200000000
1474,21.4216229206,21.3492753817,5.4000000000
1475,21.4222209992,21.3548031210,5.5600000000
1476,21.4218672422,21.3605322096,5.7400000000
1477,21.4205157538,21.3662753341,5.9000000000
1478,21.4181449037,21.3718740366,6.0800000000
1479,21.4147891693,21.3771822798,6.2800000000
1480,21.4106528897,21.3821444156,6.4600000000
1481,21.4058738644,21.3867830056,6.6600000000
1482,21.4005797921,21.3911141022,6.8400000000
1483,21.3960146029,21.3964732671,7.0400000000
1484,21.3907548982,21.4014775758,7.2600000000
1485,21.3849366930,21.4061466323,7.4600000000
1486,21.3799015646,21.4119457600,7.6800000000
1487,21.3741144130,21.4173527255,7.9200000000
1488,21.3676897382,21.4224159215,8.1800000000
1489,21.3620870222,21.4287547837,8.4600000000
1490,21.3575716296,21.4362146516,8.7200000000
1491,21.3518755658,21.4431827832,9.0000000000
1492,21.3473699408,21.4513184665,9.3000000000
1493,21.3415011945,21.4589409476,9.6200000000
1494,21.3369318237,21.4677909448,9.9600000000
1495,21.3308367991,21.4760691738,10.2800000000
1496,21.3261859364,21.4855721142,10.5800000000
1497,21.3232194691,21.4960606828,10.9000000000
1498,21.3183970081,21.5061692866,11.2000000000
1499,21.3117606204,21.5155856955,11.5200000000
1500,21.3067858399,21.5263078203,11.8200000000
1501,21.3037599523,21.5379200554,12.0000000000
1502,21.3024226411,21.5498453059,12.0000000000
1503,21.3024359555,21.5618452985,12.0000000000
1504,21.3035012203,21.5737979221,12.0000000000
1505,21.3025347763,21.5857589415,12.0000000000
1506,21.2995643203,21.5973854797,12.0000000000
1507,21.2946750008,21.6083442459,12.0000000000
1508,21.2916421119,21.6199546543,12.0000000000
1509,21.2866939721,21.6308869877,12.0000000000
1510,21.2803342363,21.6410631245,12.0000000000
1511,21.2724176776,21.6500813337,12.0000000000
1512,21.2633955735,21.6579934535,12.0000000000
1513,21.2559309897,21.6673891966,12.0000000000
1514,21.2471140548,21.6755293230,12.0000000000
1515,21.2376850197,21.6829518090,12.0000000000
1516,21.2275249592,21.6892995307,11.9800000000
1517,21.2169799021,21.6949847897,11.9800000000
1518,21.2061780896,21.7002117245,12.0000000000
1519,21.1950535192,21.7047110504,12.0000000000
1520,21.1837047683,21.7086105187,12.0000000000
1521,21.1723479362,21.7124863880,12.0000000000
1522,21.1608758196,21.7159376113,11.9800000000
1523,21.1494007725,21.7193790780,11.9800000000
1524,21.1378064789,21.7224730005,12.0000000000
1525,21.1261250868,21.7252198313,12.0000000000
1526,21.1145046976,21.7281330690,11.9800000000
1527,21.1028485159,21.7307209309,11.9400000000
1528,21.0911580699,21.7330489929,11.9200000000
1529,21.0795556578,21.7356021149,11.8800000000
1530,21.0680137342,21.7383304111,11.8600000000
1531,21.0564069070,21.7407678610,11.8600000000
1532,21.0447727322,21.7429659458,11.8400000000
1533,21.0331559725,21.7450373934,11.8000000000
1534,21.0215739605,21.7469569237,11.7400000000
1535,21.0100090858,21.7487299643,11.7000000000
1536,20.9984471809,21.7503866945,11.6800000000
1537,20.9868724693,21.7519514476,11.6800000000
1538,20.9752776789,21.7535169624,11.7000000000
1539,20.9636560769,21.7551800819,11.7400000000
1540,20.9520161827,21.7568565254,11.7600000000
1541,20.9403658529,21.7584588410,11.7600000000
1542,20.9287093254,21.7601599484,11.7800000000
1543,20.9170060762,21.7618171624,11.8200000000
1544,20.9052839264,21.7634835369,11.8400000000
1545,20.8935325127,21.7652267166,11.8800000000
1546,20.8817446199,21.7668563133,11.9000000000
1547,20.8699440410,21.7683913496,11.9000000000
1548,20.8581535651,21.7698470549,11.8800000000
1549,20.8463988782,21.7712658350,11.8400000000
1550,20.8346663545,21.7727012051,11.8200000000
1551,20.8229353008,21.7741485397,11.8200000000
1552,20.8112217322,21.7755741310,11.8000000000
1553,20.7995404783,21.7769327735,11.7600000000
1554,20.7879264770,21.7783487444,11.7000000000
1555,20.7763486355,21.7797304774,11.6600000000
1556,20.7647837492,21.7810507064,11.6400000000
1557,20.7532299506,21.7824646861,11.6400000000
1558,20.7416931022,21.7838523202,11.6200000000
1559,20.7301613649,21.7852818079,11.6200000000
1560,20.7186421669,21.7866485841,11.6000000000
1561,20.7071157434,21.7879530231,11.6000000000
1562,20.6955662645,21.7892312786,11.6200000000
1563,20.6839728018,21.7904751529,11.6600000000
1564,20.6723154962,21.7916857829,11.7200000000
1565,20.6605752578,21.7928718698,11.8000000000
1566,20.6487396859,21.7941084934,11.9000000000
1567,20.6367810372,21.7953213917,12.0200000000
1568,20.6246800312,21.7965177419,12.1600000000
1569,20.6124607210,21.7977371099,12.2800000000
1570,20.6001448655,21.7989957213,12.3800000000
1571,20.5877070036,21.8002405471,12.5000000000
1572,20.5751684131,21.8014830232,12.6000000000
1573,20.5625506073,21.8027373665,12.6800000000
1574,20.5498326934,21.8039955662,12.7800000000
1575,20.5369939070,21.8052507813,12.9000000000
1576,20.5240527219,21.8064859849,13.0000000000
1577,20.5109903743,21.8077145913,13.1200000000
1578,20.4978281311,21.8089489963,13.2200000000
1579,20.4845453993,21.8101837577,13.3400000000
1580,20.4711235294,21.8114342811,13.4800000000
1581,20.4575815363,21.8126890407,13.6000000000
1582,20.4439376754,21.8139280163,13.7000000000
1583,20.4301733844,21.8151676502,13.8200000000
1584,20.4162751294,21.8164791797,13.9600000000
1585,20.4022601310,21.8178305558,14.0800000000
1586,20.3881521101,21.8192574921,14.1800000000
1587,20.3739611119,21.8206586245,14.2600000000
1588,20.3597055565,21.8220156578,14.3200000000
1589,20.3453714339,21.8233914955,14.4000000000
1590,20.3309414618,21.8248148381,14.5000000000
1591,20.3163951979,21.8262813328,14.6200000000
1592,20.3017055722,21.8277209497,14.7600000000
1593,20.2868531022,21.8291388835,14.9200000000
1594,20.2718247216,21.8306078204,15.1000000000
1595,20.2565953315,21.8320760424,15.3000000000
1596,20.2411492281,21.8335887524,15.5200000000
1597,20.2254659810,21.8351422517,15.7600000000
1598,20.2095197977,21.8366783632,16.0200000000
1599,20.1932920539,21.8382114417,16.3000000000
1600,20.1767628344,21.8397427491,16.6000000000
1601,20.1599544241,21.8412957281,16.8800000000
1602,20.1428822492,21.8428190286,17.1400000000
1603,20.1255338490,21.8443968149,17.4200000000
1604,20.1078873744,21.8460093706,17.7200000000
1605,20.0899216833,21.8476450793,18.0400000000
1606,20.0716129570,21.8492621570,18.3800000000
1607,20.0529466199,21.8509221148,18.7400000000
1608,20.0339005080,21.8526014073,19.1200000000
1609,20.0144532572,21.8542851039,19.5200000000
1610,19.9945879466,21.8560093533,19.9400000000
1611,19.9742816423,21.8577409441,20.3800000000
1612,19.9535598596,21.8595430875,20.8000000000
1613,19.9324014996,21.8614035713,21.2400000000
1614,19.9107851172,21.8633067301,21.7000000000
1615,19.8886908258,21.8652547255,22.1800000000
1616,19.8661010776,21.8672760315,22.6800000000
1617,19.8429953741,21.8693656405,23.2000000000
1618,19.8193500103,21.8714832737,23.7400000000
1619,19.7951431043,21.8736082918,24.3000000000
1620,19.7703557404,21.8757532838,24.8800000000
1621,19.7449680561,21.8779202826,25.4800000000
1622,19.7189581336,21.8800868311,26.1000000000
1623,19.6923124593,21.8823308547,26.7400000000
1624,19.6650033668,21.8845609817,27.4000000000
1625,19.6370136111,21.8868104215,28.0800000000
1626,19.6083261563,21.8891165733,28.7800000000
1627,19.5789198081,21.8914653359,29.5000000000
1628,19.5487726780,21.8938334879,30.2400000000
1629,19.5178673346,21.8962541796,31.0000000000
1630,19.4861872876,21.8987727163,31.7800000000
1631,19.4537069955,21.9013196790,32.5800000000
1632,19.4204043378,21.9038678145,33.4000000000
1633,19.3862649215,21.9064903809,34.2400000000
1634,19.3512638281,21.9091235271,35.1000000000
1635,19.3154265182,21.9118384524,35.9400000000
1636,19.2787320796,21.9146238028,36.8000000000
1637,19.2411960198,21.9174191234,37.6400000000
1638,19.2027996726,21.9202423339,38.5000000000
1639,19.1635180557,21.9230242356,39.3800000000
1640,19.1233336949,21.9257983195,40.2800000000
1641,19.0822280708,21.9285853739,41.2000000000
1642,19.0401819525,21.9313966962,42.1400000000
1643,18.9971739218,21.9342108210,43.1000000000
1644,18.9531836999,21.9370227191,44.0800000000
1645,18.9082320105,21.9398418009,45.0400000000
1646,18.8622998239,21.9426833914,46.0200000000
1647,18.8153665232,21.9455374560,47.0200000000
1648,18.7674524999,21.9484091059,48.0000000000
1649,18.7185338967,21.9512322711,49.0000000000
1650,18.6686335436,21.9540527609,49.9800000000
1651,18.6177301005,21.9568455860,50.9800000000
1652,18.5658429879,21.9595967947,51.9600000000
1653,18.5129535580,21.9623298893,52.9600000000
1654,18.4590816002,21.9650383510,53.9400000000
1655,18.4042071767,21.9677218634,54.9400000000
1656,18.3483117528,21.9704094625,55.9600000000
1657,18.2914132002,21.9730545174,56.9600000000
1658,18.2335308745,21.9756390823,57.9400000000
1659,18.1746448434,21.9781607743,58.9400000000
1660,18.1147762785,21.9806429800,59.9200000000
1661,18.0539449960,21.9830780297,60.8800000000
1662,17.9921708672,21.9854590825,61.8200000000
1663,17.9294739194,21.9877829435,62.7400000000
1664,17.8658747545,21.9900623789,63.6400000000
1665,17.8013928108,21.9922780816,64.5200000000
1666,17.7360485267,21.9944388552,65.3800000000
1667,17.6698616793,21.9965339993,66.2200000000
1668,17.6028524350,21.9985644626,67.0400000000
1669,17.5350009275,22.0005310126,67.8800000000
1670,17.4663272463,22.0024324617,68.7000000000
1671,17.3968515379,22.0042698366,69.5000000000
1672,17.3265939861,22.0060460168,70.2800000000
1673,17.2555746112,22.0077577377,71.0400000000
1674,17.1838136052,22.0094089248,71.7800000000
1675,17.1113310598,22.0109997145,72.5000000000
1676,17.0381468946,22.0125222013,73.2000000000
1677,16.9642811503,22.0139734824,73.8800000000
1678,16.8897539714,22.0153559480,74.5400000000
1679,16.8145856690,22.0166821122,75.1800000000
1680,16.7387962122,22.0179463271,75.8000000000
1681,16.6624054035,22.0191313791,76.4000000000
1682,16.5854337284,22.0202634664,76.9800000000
1683,16.5079012817,22.0213457362,77.5400000000
1684,16.4299878730,22.0223897619,77.9204031859
1685,16.3520741312,22.0234086180,77.9204031859
1686,16.2741594915,22.0243563237,77.9204031859
1687,16.1962439979,22.0252310168,77.9204031859
1688,16.1183276892,22.0260298106,77.9204031859
1689,16.0404110950,22.0268002582,77.9204031859
1690,15.9624941440,22.0275337292,77.9204031859
1691,15.8845766826,22.0282108135,77.9204031859
1692,15.8066591830,22.0288834819,77.9204031859
1693,15.7287412431,22.0295030635,77.9204031859
1694,15.6508230723,22.0300928785,77.9204031859
1695,15.5729045015,22.0306272550,77.9204031859
1696,15.4949855131,22.0310968088,77.9204031859
1697,15.4170663179,22.0315306945,77.9204031859
1698,15.3391470417,22.0319497825,77.9204031859
1699,15.2612276607,22.0323488951,77.9204031859
1700,15.1833082793,22.0327479311,77.9204031859
1701,15.1053888916,22.0331457447,77.9204031859
1702,15.0274693967,22.0335219741,77.9204031859
1703,14.9495497769,22.0338713833,77.9204031859
1704,14.8716298155,22.0341337596,77.9204031859
1705,14.7937098717,22.0344013235,77.9204031859
1706,14.7157899938,22.0346874423,77.9204031859
1707,14.6378698677,22.0348952365,77.9204031859
1708,14.5599498030,22.0351249024,77.9204031859
1709,14.4820297402,22.0353552454,77.9204031859
1710,14.4041095971,22.0355565618,77.9204031859
1711,14.3261894513,22.0357568429,77.9204031859
1712,14.2482892707,22.0359430397,77.9004031859
1713,14.1704290632,22.0361176313,77.8604031859
1714,14.0926288417,22.0362857675,77.8004031859
1715,14.0149086641,22.0364730126,77.7204031859
1716,13.9372884103,22.0366253071,77.6204031859
1717,13.8597882182,22.0368061890,77.5004031859
1718,13.7824279374,22.0369437682,77.3604031859
1719,13.7052276171,22.0370569281,77.2004031859
1720,13.6282072677,22.0371479291,77.0204031859
1721,13.5513869405,22.0372560260,76.8204031859
1722,13.4747865452,22.0372906433,76.6004031859
1723,13.3984261631,22.0373473797,76.3604031859
1724,13.3223257748,22.0373949713,76.1004031859
1725,13.2465053849,22.0374399739,75.8204031859
1726,13.1709850272,22.0375228275,75.5204031859
1727,13.0957846509,22.0375864128,75.2004031859
1728,13.0209242623,22.0376331174,74.8604031859
1729,12.9464238636,22.0376590364,74.5004031859
1730,12.8723034605,22.0376560537,74.1204031859
1731,12.7985830618,22.0376819606,73.7204031859
1732,12.7252826615,22.0376616941,73.3004031859
1733,12.6524222907,22.0377304458,72.8604031859
1734,12.5800218968,22.0377670063,72.4004031859
1735,12.5081015026,22.0378030854,71.9204031859
1736,12.4366811053,22.0378319926,71.4204031859
1737,12.3657807064,22.0378567177,70.9004031859
1738,12.2954203056,22.0378750813,70.3604031859
1739,12.2256199025,22.0378712901,69.8004031859
1740,12.1563995019,22.0378524519,69.2204031859
1741,12.0877791207,22.0377975894,68.6204031859
1742,12.0197787528,22.0377282461,68.0004031859
1743,11.9524183748,22.0376699859,67.3604031859
1744,11.8857179775,22.0376419947,66.7004031859
1745,11.8196975746,22.0376473368,66.0204031859
1746,11.7543771722,22.0376370952,65.3204031859
1747,11.6897767728,22.0376591531,64.6004031859
1748,11.6259163711,22.0376453282,63.8604031859
1749,11.5628159723,22.0376689828,63.1004031859
1750,11.5004955706,22.0376823145,62.3204031859
1751,11.4389751677,22.0376758006,61.5204031859
1752,11.3782747728,22.0377074729,60.7004031859
1753,11.3184143697,22.0377102961,59.8604031859
1754,11.2594139735,22.0377390271,59.0004031859
1755,11.2012935844,22.0377795668,58.1204031859
1756,11.1440731835,22.0377955140,57.2204031859
1757,11.0877727886,22.0377649601,56.3004031859
1758,11.0324123857,22.0377709864,55.3604031859
1759,10.9780119826,22.0377688300,54.4004031859
1760,10.9245915894,22.0377361770,53.4204031859
1761,10.8721312334,22.0376657976,52.4604031859
1762,10.8206508365,22.0376404113,51.4804031859
1763,10.7701704478,22.0376020641,50.4804031859
1764,10.7207100669,22.0375551357,49.4604031859
1765,10.6722497464,22.0374656226,48.4604031859
1766,10.6247693615,22.0374239124,47.4804031859
1767,10.5782489747,22.0373848568,46.5204031859
1768,10.5326685721,22.0373778796,45.5804031859
1769,10.4880481716,22.0373932721,44.6204031859
1770,10.4443677684,22.0373925421,43.6804031859
