step,x,y,velocity
599,-8.3642269388,8.5465411027,50.7702317565
600,-8.4003332346,8.5108770952,50.7502317565
601,-8.4362489414,8.4750211609,50.7502317565
602,-8.4720968762,8.4390692207,50.7702317565
603,-8.5077967728,8.4029702760,50.7702317565
604,-8.5433764561,8.3667528413,50.7702317565
605,-8.5787767274,8.3303879295,50.7502317565
606,-8.6139739910,8.2938264927,50.7502317565
607,-8.6490359735,8.2571076445,50.7702317565
608,-8.6839720554,8.2202689879,50.7702317565
609,-8.7187607049,8.1832910716,50.7702317565
610,-8.7534899615,8.1462299548,50.7902317565
611,-8.7880367266,8.1090259570,50.7702317565
612,-8.8223780014,8.0716593560,50.7502317565
613,-8.8566237241,8.0342051640,50.7502317565
614,-8.8907023434,7.9965718790,50.7702317565
615,-8.9246649848,7.9588338951,50.7702317565
616,-8.9584870056,7.9209698312,50.7702317565
617,-8.9921536226,7.8829675242,50.7702317565
618,-9.0255893732,7.8447619354,50.7702317565
619,-9.0588669620,7.8064449927,50.7502317565
620,-9.0919360383,7.7680006980,50.7102317565
621,-9.1248965221,7.7294895813,50.6902317565
622,-9.1575968917,7.6908097182,50.6502317565
623,-9.1901159295,7.6520033715,50.6302317565
624,-9.2224469341,7.6130402285,50.6302317565
625,-9.2544840452,7.5738092524,50.6502317565
626,-9.2863860243,7.5344168251,50.6902317565
627,-9.3181350683,7.4948240957,50.7502317565
628,-9.3497121228,7.4550685166,50.7702317565
629,-9.3811103540,7.4151715555,50.7702317565
630,-9.4123067854,7.3751166045,50.7702317565
631,-9.4432565192,7.3348959630,50.7502317565
632,-9.4741229317,7.2946113430,50.7502317565
633,-9.5049849703,7.2542981814,50.7702317565
634,-9.5356169091,7.2138099021,50.7702317565
635,-9.5660573445,7.1731774480,50.7702317565
636,-9.5963490899,7.1324589487,50.7502317565
637,-9.6265539657,7.0916759682,50.7502317565
638,-9.6565901653,7.0507437908,50.7702317565
639,-9.6864773735,7.0097026990,50.7702317565
640,-9.7161371981,6.9684969804,50.7702317565
641,-9.7456664611,6.9271975972,50.7702317565
642,-9.7749513901,6.8857001205,50.7902317565
643,-9.8040157890,6.8440722794,50.7702317565
644,-9.8328972206,6.8023172876,50.7702317565
645,-9.8615600157,6.7604119107,50.7702317565
646,-9.8902036850,6.7184934585,50.7702317565
647,-9.9185885622,6.6764234600,50.7502317565
648,-9.9467680911,6.6342156388,50.7502317565
649,-9.9747612119,6.5918599825,50.7702317565
650,-10.0026641962,6.5494448920,50.7702317565
651,-10.0303589727,6.5068935608,50.7702317565
652,-10.0580544727,6.4643427005,50.7702317565
653,-10.0855733720,6.4216774147,50.7702317565
654,-10.1128576144,6.3788616868,50.7702317565
655,-10.1398870348,6.3358846364,50.7702317565
656,-10.1666922718,6.2927674043,50.7702317565
657,-10.1932654512,6.2495067690,50.7702317565
658,-10.2196966323,6.2061358074,50.7902317565
659,-10.2458913916,6.1626449921,50.7702317565
660,-10.2719699101,6.1190843756,50.7702317565
661,-10.2979339796,6.0754554457,50.7702317565
662,-10.3236911419,6.0317040455,50.7702317565
663,-10.3492919105,5.9878377909,50.7902317565
664,-10.3747259943,5.9438977885,50.7702317565
665,-10.3998748823,5.8997939353,50.7702317565
666,-10.4248246371,5.8555771266,50.7702317565
667,-10.4495468554,5.8112326979,50.7702317565
668,-10.4741090663,5.7667994421,50.7702317565
669,-10.4984191911,5.7222277665,50.7702317565
670,-10.5225697773,5.6775694457,50.7702317565
671,-10.5465737950,5.6328321730,50.7702317565
672,-10.5703438953,5.5879701761,50.7702317565
673,-10.5938858363,5.5429880302,50.7702317565
674,-10.6173279002,5.4979312074,50.7902317565
675,-10.6405665263,5.4527916163,50.7702317565
676,-10.6635645705,5.4075289783,50.7702317565
677,-10.6862747419,5.3621212196,50.7702317565
678,-10.7087097950,5.3165991984,50.7502317565
679,-10.7310784805,5.2710445287,50.7502317565
680,-10.7533982585,5.2254436083,50.7702317565
681,-10.7755320233,5.1797521114,50.7702317565
682,-10.7973989330,5.1339323046,50.7702317565
683,-10.8189935921,5.0879835600,50.7702317565
684,-10.8403952020,5.0419445817,50.7702317565
685,-10.8617347289,4.9958767944,50.7702317565
686,-10.8828933726,4.9497256489,50.7702317565
687,-10.9038274016,4.9034941396,50.7502317565
688,-10.9246060622,4.8571925923,50.7502317565
689,-10.9452200643,4.8107956166,50.7702317565
690,-10.9655223678,4.7642614044,50.7702317565
691,-10.9856253471,4.7176407367,50.7702317565
692,-11.0054441028,4.6708985357,50.7702317565
693,-11.0250939520,4.6240850776,50.7702317565
694,-11.0446506264,4.5772326186,50.7702317565
695,-11.0640124436,4.5302776649,50.7902317565
696,-11.0831207740,4.4832405716,50.7702317565
697,-11.1020815412,4.4361438017,50.7702317565
698,-11.1209478573,4.3890091164,50.7702317565
699,-11.1396780965,4.3418201922,50.7702317565
700,-11.1580084223,4.2944744892,50.7702317565
701,-11.1761242784,4.2470463099,50.7702317565
702,-11.1941472825,4.1995827686,50.7702317565
703,-11.2120121084,4.1520594646,50.7702317565
704,-11.2297457946,4.1044870691,50.7702317565
705,-11.2472336401,4.0568237531,50.7702317565
706,-11.2644733866,4.0090701399,50.7702317565
707,-11.2815494413,3.9612577484,50.7702317565
708,-11.2983363659,3.9133430784,50.7702317565
709,-11.3147951917,3.8653147172,50.7702317565
710,-11.3310253831,3.8172086124,50.7702317565
711,-11.3470713634,3.7690196701,50.7902317565
712,-11.3628670847,3.7207691610,50.7702317565
713,-11.3784757509,3.6724578169,50.7702317565
714,-11.3938850279,3.6240825070,50.7702317565
715,-11.4091303126,3.5756552654,50.7702317565
716,-11.4240935051,3.5271191910,50.7902317565
717,-11.4388320559,3.4785353300,50.7702317565
718,-11.4534871556,3.4299262312,50.7702317565
719,-11.4679439214,3.3812577778,50.7702317565
720,-11.4822038661,3.3325312921,50.7702317565
721,-11.4961940913,3.2837266813,50.7702317565
722,-11.5099342248,3.2348718479,50.7502317565
723,-11.5235696677,3.1859876917,50.7502317565
724,-11.5370300818,3.1370343090,50.7702317565
725,-11.5503749772,3.0880493092,50.7702317565
726,-11.5635373231,3.0390149429,50.7702317565
727,-11.5765429975,2.9899180990,50.7902317565
728,-11.5892837797,2.9407725102,50.7702317565
729,-11.6017877374,2.8915661338,50.7702317565
730,-11.6139944985,2.8422851901,50.7702317565
731,-11.6259760317,2.7929490036,50.7702317565
732,-11.6378333429,2.7435622462,50.7902317565
733,-11.6494329780,2.6941348762,50.7702317565
734,-11.6608041793,2.6446544537,50.7702317565
735,-11.6719308645,2.5951389723,50.7502317565
736,-11.6828014361,2.5455666343,50.7502317565
737,-11.6934673349,2.4959293999,50.7702317565
738,-11.7039147821,2.4462457277,50.7702317565
739,-11.7141087507,2.3965094288,50.7702317565
740,-11.7242042903,2.3467530572,50.7702317565
741,-11.7340582026,2.2969482698,50.7702317565
742,-11.7437241955,2.2471066706,50.7702317565
743,-11.7531113348,2.1971914499,50.7902317565
744,-11.7623519685,2.1472692392,50.7702317565
745,-11.7715045620,2.0973308124,50.7702317565
746,-11.7803606221,2.0473389468,50.7702317565
747,-11.7890803839,1.9973231274,50.7702317565
748,-11.7975780466,1.9472488089,50.7902317565
749,-11.8059082538,1.8971666357,50.7702317565
750,-11.8140271364,1.8470497705,50.7702317565
751,-11.8217862500,1.7968759467,50.7702317565
752,-11.8292039177,1.7466505086,50.7702317565
753,-11.8364484766,1.6963998091,50.7702317565
754,-11.8435573673,1.6461297374,50.7702317565
755,-11.8504002656,1.5958227679,50.7702317565
756,-11.8569670275,1.5454790089,50.7702317565
757,-11.8632708654,1.4951016523,50.7702317565
758,-11.8693359866,1.4446949986,50.7702317565
759,-11.8751964592,1.3942842767,50.7502317565
760,-11.8807624640,1.3438401927,50.7502317565
761,-11.8861951987,1.2933614662,50.7702317565
762,-11.8914196145,1.2428607542,50.7702317565
763,-11.8964625782,1.1923415999,50.7702317565
764,-11.9013771224,1.1417896969,50.7902317565
765,-11.9060343848,1.0912335268,50.7702317565
766,-11.9105453962,1.0406640972,50.7702317565
767,-11.9149209072,0.9900827633,50.7702317565
768,-11.9191498420,0.9394889639,50.7702317565
769,-11.9231817431,0.8888590180,50.7902317565
770,-11.9270134977,0.8382335887,50.7702317565
771,-11.9305215363,0.7875846984,50.7702317565
772,-11.9339036729,0.7369272450,50.7702317565
773,-11.9371731201,0.6862623938,50.7702317565
774,-11.9401337848,0.6355785611,50.7702317565
775,-11.9429052727,0.5848840319,50.7702317565
776,-11.9453107890,0.5341708194,50.7702317565
777,-11.9475310960,0.4834691798,50.7502317565
778,-11.9494365403,0.4327547311,50.7502317565
779,-11.9510642054,0.3820105970,50.7702317565
780,-11.9524372585,0.3312189208,50.8102317565
781,-11.9535445426,0.2804607652,50.7702317565
782,-11.9545823722,0.2297011421,50.7702317565
783,-11.9552879382,0.1789358133,50.7702317565
784,-11.9558835755,0.1281690757,50.7702317565
785,-11.9562460875,0.0773801376,50.7902317565
786,-11.9564209704,0.0266102071,50.7702317565
787,-11.9563192747,-0.0241599228,50.7702317565
788,-11.9560196151,-0.0749292703,50.7702317565
789,-11.9554146801,-0.1256758965,50.7502317565
790,-11.9546026305,-0.1764196311,50.7502317565
791,-11.9536989032,-0.2271818189,50.7702317565
792,-11.9526541888,-0.2779413008,50.7702317565
793,-11.9514882969,-0.3286981440,50.7702317565
794,-11.9500084663,-0.3794468044,50.7702317565
795,-11.9482730506,-0.4301873677,50.7702317565
796,-11.9463580179,-0.4809414837,50.7902317565
797,-11.9442669355,-0.5316686343,50.7702317565
798,-11.9417742012,-0.5823776346,50.7702317565
799,-11.9391284959,-0.6330788838,50.7702317565
800,-11.9363235897,-0.6837715750,50.7702317565
801,-11.9332986609,-0.7344716484,50.7902317565
802,-11.9301202427,-0.7851422917,50.7702317565
803,-11.9268686882,-0.8358082943,50.7702317565
804,-11.9232971287,-0.8864527451,50.7702317565
805,-11.9194926064,-0.9370802282,50.7702317565
806,-11.9155583622,-0.9876977959,50.7702317565
807,-11.9114561655,-1.0383020290,50.7702317565
808,-11.9070453800,-1.0888802991,50.7702317565
809,-11.9024082075,-1.1394383159,50.7702317565
810,-11.8975686900,-1.1899773652,50.7702317565
811,-11.8926286204,-1.2405066849,50.7702317565
812,-11.8874188770,-1.2910089126,50.7702317565
813,-11.8820391746,-1.3414933185,50.7702317565
814,-11.8765206614,-1.3919627393,50.7702317565
815,-11.8706672482,-1.4423944158,50.7702317565
816,-11.8645185716,-1.4927909455,50.7702317565
817,-11.8581055202,-1.5431746771,50.7902317565
818,-11.8515840032,-1.5935243171,50.7702317565
819,-11.8447751796,-1.6438359098,50.7702317565
820,-11.8376896052,-1.6941092732,50.7702317565
821,-11.8303432443,-1.7443451907,50.7702317565
822,-11.8227542708,-1.7945652577,50.7902317565
823,-11.8149907522,-1.8447384000,50.7702317565
824,-11.8069744542,-1.8948717761,50.7702317565
825,-11.7987376921,-1.9449491340,50.7502317565
826,-11.7903997108,-1.9950097382,50.7502317565
827,-11.7819459445,-2.0450306363,50.7302317565
828,-11.7733386365,-2.0950253427,50.7302317565
829,-11.7643710143,-2.1449769970,50.7502317565
830,-11.7552716387,-2.1949251481,50.7702317565
831,-11.7459739197,-2.2448367585,50.7702317565
832,-11.7365512895,-2.2947249382,50.7702317565
833,-11.7269233211,-2.3445942661,50.7902317565
834,-11.7171364306,-2.3944122670,50.7702317565
835,-11.7070859169,-2.4441777531,50.7702317565
836,-11.6967344917,-2.4938815198,50.7702317565
837,-11.6861387599,-2.5435337796,50.7702317565
838,-11.6753174200,-2.5931578286,50.7902317565
839,-11.6642908826,-2.6427161973,50.7702317565
840,-11.6530924352,-2.6922360036,50.7702317565
841,-11.6417747219,-2.7417286878,50.7702317565
842,-11.6301216387,-2.7911434840,50.7702317565
843,-11.6182082535,-2.8404961708,50.7702317565
844,-11.6060191058,-2.8897814739,50.7702317565
845,-11.5935703289,-2.9390018395,50.7702317565
846,-11.5808475928,-2.9881521032,50.7702317565
847,-11.5678814447,-3.0372387148,50.7702317565
848,-11.5547019568,-3.0862684764,50.7702317565
849,-11.5412827301,-3.1352539028,50.7902317565
850,-11.5277709237,-3.1841931256,50.7702317565
851,-11.5140914629,-3.2330857506,50.7702317565
852,-11.5002461202,-3.2819316605,50.7702317565
853,-11.4862005138,-3.3307203618,50.7702317565
854,-11.4719451633,-3.3794690297,50.7902317565
855,-11.4575009291,-3.4281412039,50.7702317565
856,-11.4428885130,-3.4767631508,50.7702317565
857,-11.4280325457,-3.5253112370,50.7702317565
858,-11.4129611810,-3.5737928871,50.7702317565
859,-11.3976446970,-3.6221976570,50.7702317565
860,-11.3821285469,-3.6705387939,50.7702317565
861,-11.3664986004,-3.7188432575,50.7702317565
862,-11.3505894507,-3.7670564859,50.7702317565
863,-11.3344182750,-3.8151824613,50.7702317565
864,-11.3180546160,-3.8632433300,50.7702317565
865,-11.3015683430,-3.9112834220,50.7902317565
866,-11.2849706634,-3.9592639750,50.7702317565
867,-11.2681124151,-4.0071535970,50.7702317565
868,-11.2509713404,-4.0549427170,50.7702317565
869,-11.2337904645,-4.1027175424,50.7702317565
870,-11.2163399816,-4.1504158472,50.7902317565
871,-11.1987783885,-4.1980520402,50.7702317565
872,-11.1809944063,-4.2456056564,50.7702317565
873,-11.1628881402,-4.2930374976,50.7702317565
874,-11.1446403367,-4.3403936344,50.7502317565
875,-11.1261670959,-4.3876622857,50.7502317565
876,-11.1074639005,-4.4348619352,50.7702317565
877,-11.0884419623,-4.4819340320,50.7702317565
878,-11.0693316087,-4.5289703033,50.7702317565
879,-11.0500148953,-4.5759222044,50.7702317565
880,-11.0305603948,-4.6228171811,50.7702317565
881,-11.0109096990,-4.6696302839,50.7702317565
882,-10.9909759354,-4.7163018072,50.7502317565
883,-10.9707945711,-4.7628668001,50.7502317565
884,-10.9504956468,-4.8094024864,50.7702317565
885,-10.9300627750,-4.8558795150,50.7702317565
886,-10.9093765699,-4.9022224426,50.7502317565
887,-10.8884289951,-4.9484478159,50.7502317565
888,-10.8672932142,-4.9946094363,50.7702317565
889,-10.8460257437,-5.0407105331,50.7702317565
890,-10.8245157709,-5.0866989828,50.7702317565
891,-10.8028278310,-5.1326258911,50.7902317565
892,-10.7809707769,-5.1784504000,50.7702317565
893,-10.7589249190,-5.2241843763,50.7702317565
894,-10.7366795706,-5.2698216517,50.7702317565
895,-10.7142154934,-5.3153516601,50.7702317565
896,-10.6915126163,-5.3607630662,50.7702317565
897,-10.6687158833,-5.4061050444,50.7502317565
898,-10.6457109436,-5.4513417416,50.7502317565
899,-10.6224446680,-5.4964670876,50.7702317565
900,-10.5991067704,-5.5415554339,50.7702317565
901,-10.5755726092,-5.5865416505,50.7702317565
902,-10.5517832093,-5.6313707758,50.7502317565
903,-10.5278765403,-5.6761374733,50.7502317565
904,-10.5037976727,-5.7208345041,50.7702317565
905,-10.4795160426,-5.7654217094,50.7702317565
906,-10.4550513832,-5.8099087510,50.7702317565
907,-10.4303722791,-5.8543000730,50.7902317565
908,-10.4056713641,-5.8986563716,50.7702317565
909,-10.3807815401,-5.9429069433,50.7702317565
910,-10.3558218096,-5.9870951530,50.7502317565
911,-10.3306226915,-6.0311472865,50.7502317565
912,-10.3051803801,-6.0750825255,50.7702317565
913,-10.2795704309,-6.1189202597,50.7702317565
914,-10.2536836211,-6.1625950752,50.7702317565
915,-10.2277782960,-6.2062356544,50.7502317565
916,-10.2016253876,-6.2497283136,50.7502317565
917,-10.1752747048,-6.2931248336,50.7702317565
918,-10.1487345487,-6.3364526511,50.8102317565
919,-10.1220422998,-6.3796399210,50.7702317565
920,-10.0951146215,-6.4226807919,50.7702317565
921,-10.0679249309,-6.4655566261,50.7702317565
922,-10.0405016687,-6.5082834459,50.7702317565
923,-10.0129521010,-6.5509527435,50.7902317565
924,-9.9851329901,-6.5934228919,50.7702317565
925,-9.9571113305,-6.6357596729,50.7702317565
926,-9.9288882215,-6.6779624281,50.7702317565
927,-9.9004776332,-6.7200392021,50.7702317565
928,-9.8719303202,-6.7620233342,50.7702317565
929,-9.8431698065,-6.8038617052,50.7702317565
930,-9.8142245488,-6.8455724770,50.7702317565
931,-9.7850928175,-6.8871532258,50.7702317565
932,-9.7558135676,-6.9286302309,50.7702317565
933,-9.7262612667,-6.9699131322,50.7702317565
934,-9.6964905351,-7.0110634807,50.7902317565
935,-9.6666693399,-7.0521525639,50.7702317565
936,-9.6365802716,-7.0930458934,50.7702317565
937,-9.6063421026,-7.1338290955,50.7702317565
938,-9.5758499303,-7.1744227386,50.7702317565
939,-9.5452312321,-7.2149461017,50.7902317565
940,-9.5145204375,-7.2553746007,50.7702317565
941,-9.4836185572,-7.2956572300,50.7702317565
942,-9.4525685367,-7.3358257831,50.7702317565
943,-9.4213904037,-7.3758696347,50.7502317565
944,-9.3900565847,-7.4157917816,50.7502317565
945,-9.3585174415,-7.4555774432,50.7702317565
946,-9.3268421614,-7.4952548053,50.7702317565
947,-9.2949231874,-7.5347363901,50.7702317565
948,-9.2628693952,-7.5741085990,50.7702317565
949,-9.2306353200,-7.6133333467,50.7702317565
950,-9.1982638363,-7.6524447705,50.7702317565
951,-9.1657483230,-7.6914365367,50.7702317565
952,-9.1330779787,-7.7302986653,50.7702317565
953,-9.1003345883,-7.7690992686,50.7702317565
954,-9.0674079635,-7.8077444987,50.7702317565
955,-9.0343176160,-7.8462759994,50.7902317565
956,-9.0010566201,-7.8846338224,50.7702317565
957,-8.9675822821,-7.9228056068,50.7702317565
958,-8.9339834214,-7.9608678321,50.7702317565
959,-8.9002048143,-7.9987706306,50.7702317565
960,-8.8662435887,-8.0365367900,50.7902317565
961,-8.8320825141,-8.0740952433,50.7702317565
962,-8.7978813915,-8.1116172322,50.7702317565
963,-8.7635037772,-8.1489775864,50.7702317565
964,-8.7289594408,-8.1861838393,50.7702317565
965,-8.6942704160,-8.2232552298,50.7702317565
966,-8.6593770987,-8.2601343951,50.7702317565
967,-8.6243325272,-8.2968698608,50.7702317565
968,-8.5890501987,-8.3333770345,50.7702317565
969,-8.5536830099,-8.3698020037,50.7702317565
970,-8.5181935075,-8.4061078112,50.7702317565
971,-8.4825223847,-8.4422632899,50.7902317565
972,-8.4466928921,-8.4782336095,50.7702317565
973,-8.4107275977,-8.5140681464,50.7702317565
974,-8.3745382555,-8.5496764031,50.7702317565
975,-8.3381713450,-8.5851032891,50.7702317565
976,-8.3016417948,-8.6203912418,50.7902317565
977,-8.2649943176,-8.6555278160,50.7702317565
978,-8.2282229058,-8.6905346683,50.7702317565
979,-8.1913744677,-8.7254604330,50.7702317565
980,-8.1544321014,-8.7602868311,50.7702317565
981,-8.1173710093,-8.7949868582,50.7702317565
982,-8.0801092452,-8.8294713094,50.7702317565
983,-8.0426898599,-8.8637846600,50.7702317565
984,-8.0050748524,-8.8978834525,50.7702317565
985,-7.9672117040,-8.9317064982,50.7702317565
986,-7.9291929620,-8.9653545544,50.7702317565
987,-7.8909869475,-8.9988201801,50.7902317565
988,-7.8526139535,-9.0320636722,50.7702317565
989,-7.8141198863,-9.0651668929,50.7702317565
990,-7.7755577829,-9.0981908329,50.7702317565
991,-7.7368966019,-9.1310987274,50.7702317565
992,-7.6980387023,-9.1638051683,50.7902317565
993,-7.6590478045,-9.1963217228,50.7702317565
994,-7.6199047250,-9.2286549219,50.7702317565
995,-7.5805774229,-9.2607637952,50.7702317565
996,-7.5410853611,-9.2926698054,50.7702317565
997,-7.5014741068,-9.3243957341,50.7502317565
998,-7.4617594717,-9.3559921546,50.7502317565
999,-7.4220314500,-9.3875395904,50.7302317565
1000,-7.3821281752,-9.4188650605,50.7302317565
1001,-7.3420994608,-9.4499975135,50.7102317565
1002,-7.3018234314,-9.4808093465,50.7102317565
1003,-7.2614108276,-9.5114087100,50.6902317565
1004,-7.2209165059,-9.5418998482,50.6902317565
1005,-7.1802767454,-9.5722303192,50.7102317565
1006,-7.1394356347,-9.6023565487,50.7502317565
1007,-7.0985296569,-9.6324284195,50.7702317565
1008,-7.0575141142,-9.6624184996,50.8102317565
1009,-7.0164263752,-9.6922415467,50.7702317565
1010,-6.9751908590,-9.7218599301,50.7702317565
1011,-6.9338405522,-9.7512833587,50.7502317565
1012,-6.8924223521,-9.7806111395,50.7502317565
1013,-6.8508667681,-9.8097787563,50.7702317565
1014,-6.8091728895,-9.8387483425,50.7702317565
1015,-6.7673149448,-9.8674803610,50.7702317565
1016,-6.7254073114,-9.8961398568,50.7702317565
1017,-6.6834244433,-9.9246890287,50.7702317565
1018,-6.6412817733,-9.9530017785,50.7702317565
1019,-6.5989919139,-9.9810942015,50.7702317565
1020,-6.5566147799,-10.0090547978,50.7702317565
1021,-6.5140193293,-10.0366816691,50.7702317565
1022,-6.4714444449,-10.0643034945,50.7502317565
1023,-6.4286795684,-10.0916302463,50.7502317565
1024,-6.3857814905,-10.1187848286,50.7702317565
1025,-6.3427262946,-10.1456895967,50.7702317565
1026,-6.2995705755,-10.1724328264,50.7702317565
1027,-6.2562501891,-10.1989084862,50.7702317565
1028,-6.2128111714,-10.2251503947,50.7502317565
1029,-6.1693470114,-10.2513506393,50.7502317565
1030,-6.1257318634,-10.2773378534,50.7702317565
1031,-6.0820312789,-10.3031811378,50.7702317565
1032,-6.0382807006,-10.3289396961,50.7702317565
1033,-5.9944346424,-10.3544956975,50.7502317565
1034,-5.9504691677,-10.3798457086,50.7502317565
1035,-5.9063339574,-10.4049395254,50.7702317565
1036,-5.8621223835,-10.4298985551,50.7702317565
1037,-5.8177910878,-10.4546443154,50.7702317565
1038,-5.7733641943,-10.4792180325,50.7702317565
1039,-5.7288044973,-10.5035501067,50.7702317565
1040,-5.6841409497,-10.5277330585,50.7902317565
1041,-5.6394166385,-10.5517612173,50.7702317565
1042,-5.5946095726,-10.5756347022,50.7702317565
1043,-5.5497088748,-10.5992887370,50.7502317565
1044,-5.5046571864,-10.6226539119,50.7502317565
1045,-5.4594946795,-10.6458479714,50.7702317565
1046,-5.4142469082,-10.6688752515,50.7702317565
1047,-5.3690047131,-10.6919134852,50.7702317565
1048,-5.3236552031,-10.7147397503,50.7702317565
1049,-5.2781757601,-10.7373060238,50.7702317565
1050,-5.2325600630,-10.7595955866,50.7702317565
1051,-5.1868532224,-10.7816976488,50.7702317565
1052,-5.1410822908,-10.8036666782,50.7702317565
1053,-5.0952274956,-10.8254601220,50.7702317565
1054,-5.0492972675,-10.8470941362,50.7702317565
1055,-5.0032241973,-10.8684222547,50.7702317565
1056,-4.9570300218,-10.8895349474,50.7902317565
1057,-4.9107779254,-10.9104719962,50.7702317565
1058,-4.8644169577,-10.9311668532,50.7702317565
1059,-4.8179893413,-10.9517117521,50.7702317565
1060,-4.7714829735,-10.9720777577,50.7702317565
1061,-4.7248326184,-10.9921623788,50.7902317565
1062,-4.6780755895,-11.0119461268,50.7702317565
1063,-4.6312730637,-11.0315703365,50.7502317565
1064,-4.5844715913,-11.0510933943,50.7102317565
1065,-4.5376312218,-11.0704706846,50.6902317565
1066,-4.4907332473,-11.0897081372,50.6902317565
1067,-4.4437128447,-11.1086978541,50.7102317565
1068,-4.3966138491,-11.1275994580,50.7502317565
1069,-4.3493804191,-11.1462171786,50.7702317565
1070,-4.3020686000,-11.1646347846,50.7702317565
1071,-4.2546724932,-11.1828343860,50.7702317565
1072,-4.2071428442,-11.2007391370,50.7902317565
1073,-4.1595798815,-11.2184981071,50.7702317565
1074,-4.1119883204,-11.2361802942,50.7702317565
1075,-4.0643170962,-11.2536465707,50.7702317565
1076,-4.0165410050,-11.2708239261,50.7702317565
1077,-3.9686907237,-11.2878532604,50.7902317565
1078,-3.9208359029,-11.3048100453,50.7702317565
1079,-3.8728967240,-11.3215268501,50.7702317565
1080,-3.8248656842,-11.3379778575,50.7702317565
1081,-3.7767480746,-11.3541739089,50.7702317565
1082,-3.7285396686,-11.3700976654,50.7702317565
1083,-3.6802545200,-11.3857223397,50.7502317565
1084,-3.6318981370,-11.4011251397,50.7502317565
1085,-3.5834556140,-11.4163217973,50.7702317565
1086,-3.5349964490,-11.4314653026,50.7702317565
1087,-3.4864469172,-11.4463165450,50.7702317565
1088,-3.4378287339,-11.4609414787,50.7702317565
1089,-3.3891429686,-11.4753398358,50.7702317565
1090,-3.3404296221,-11.4896446011,50.7702317565
1091,-3.2916447298,-11.5037034313,50.7702317565
1092,-3.2427934812,-11.5175299256,50.7702317565
1093,-3.1938399533,-11.5310650557,50.7902317565
1094,-3.1448612243,-11.5444329480,50.7702317565
1095,-3.0958339763,-11.5576217838,50.7702317565
1096,-3.0467438770,-11.5705747207,50.7702317565
1097,-2.9975908529,-11.5832867882,50.7702317565
1098,-2.9483923247,-11.5957403357,50.7502317565
1099,-2.8991668535,-11.6080869552,50.7502317565
1100,-2.8498870840,-11.6202984556,50.7702317565
1101,-2.8005669525,-11.6323459062,50.7702317565
1102,-2.7511750201,-11.6440955210,50.7702317565
1103,-2.7017279262,-11.6556107863,50.7702317565
1104,-2.6522169614,-11.6668482594,50.7702317565
1105,-2.6026568588,-11.6778670004,50.7702317565
1106,-2.5530722203,-11.6887747989,50.7702317565
1107,-2.5034421315,-11.6994738975,50.7702317565
1108,-2.4538171747,-11.7101016765,50.7502317565
1109,-2.4041240824,-11.7204061710,50.7502317565
1110,-2.3543814997,-11.7305694332,50.7702317565
1111,-2.3045862218,-11.7404712877,50.7702317565
1112,-2.2547351617,-11.7500883683,50.7702317565
1113,-2.2048428420,-11.7594890529,50.7702317565
1114,-2.1548952456,-11.7687023722,50.7902317565
1115,-2.1049108127,-11.7776002878,50.7702317565
1116,-2.0548758497,-11.7862095220,50.7702317565
1117,-2.0048122460,-11.7946506127,50.7702317565
1118,-1.9547003358,-11.8028000231,50.7702317565
1119,-1.9045705808,-11.8107116402,50.7502317565
1120,-1.8544272471,-11.8185367355,50.7502317565
1121,-1.8042417152,-11.8262197570,50.7702317565
1122,-1.7540393848,-11.8337922373,50.7702317565
1123,-1.7037980689,-11.8411015880,50.7702317565
1124,-1.6535295619,-11.8482215339,50.7702317565
1125,-1.6032049219,-11.8550828936,50.7902317565
1126,-1.5528567031,-11.8616153736,50.7702317565
1127,-1.5024904314,-11.8680071733,50.7702317565
1128,-1.4520870121,-11.8740991156,50.7702317565
1129,-1.4016839918,-11.8800254605,50.7502317565
1130,-1.3512522647,-11.8857023372,50.7502317565
1131,-1.3007847971,-11.8912386851,50.7702317565
1132,-1.2502993947,-11.8966090276,50.7702317565
1133,-1.1997908849,-11.9017575096,50.7702317565
1134,-1.1492773160,-11.9068561162,50.7702317565
1135,-1.0987453968,-11.9117695240,50.7702317565
1136,-1.0481879416,-11.9164128158,50.7702317565
1137,-0.9975975544,-11.9206823764,50.7702317565
1138,-0.9470125824,-11.9247746417,50.7502317565
1139,-0.8964144816,-11.9287012454,50.7502317565
1140,-0.8457748595,-11.9323406283,50.7702317565
1141,-0.7950829695,-11.9358064523,50.8102317565
1142,-0.7444216145,-11.9391296349,50.7702317565
1143,-0.6937422533,-11.9421658793,50.7702317565
1144,-0.6430498408,-11.9449758172,50.7702317565
1145,-0.5923491363,-11.9476319419,50.7702317565
1146,-0.5416593468,-11.9501080797,50.7502317565
1147,-0.4909556243,-11.9522803024,50.7502317565
1148,-0.4402194570,-11.9541398076,50.7702317565
1149,-0.3894743550,-11.9557370107,50.7702317565
1150,-0.3387235285,-11.9571405921,50.7702317565
1151,-0.2879678091,-11.9583544201,50.7702317565
1152,-0.2372064402,-11.9593030306,50.7702317565
1153,-0.1864414637,-11.9600335036,50.7702317565
1154,-0.1356940713,-11.9605703401,50.7502317565
1155,-0.0849442491,-11.9607742083,50.7502317565
1156,-0.0341740312,-11.9608117192,50.7702317565
1157,0.0165960938,-11.9607075736,50.7702317565
1158,0.0673661188,-11.9605626755,50.7702317565
